n_year,nombre_estado,cve_ent,genero,pob_start_year,pob_mid_year
2035,San Luis Potosí,24,Mujeres,1632488,1636848
2035,San Luis Potosí,24,Total,3159172,3166951
2035,Sinaloa,25,Hombres,1645654,1648038
2035,Sinaloa,25,Mujeres,1689219,1692017
2035,Sinaloa,25,Total,3334873,3340055
2035,Sonora,26,Hombres,1698364,1703621
2035,Sonora,26,Mujeres,1659791,1663952
2035,Sonora,26,Total,3358155,3367573
2035,Tabasco,27,Hombres,1203401,1202675
2035,Tabasco,27,Mujeres,1285330,1285605
2035,Tabasco,27,Total,2488731,2488280
2035,Tamaulipas,28,Hombres,1959545,1963841
2035,Tamaulipas,28,Mujeres,1997890,2001899
2035,Tamaulipas,28,Total,3957435,3965740
2035,Tlaxcala,29,Hombres,765905,768733
2035,Tlaxcala,29,Mujeres,821437,824706
2035,Tlaxcala,29,Total,1587342,1593439
2035,Veracruz,30,Hombres,3778298,3769921
2035,Veracruz,30,Mujeres,4156258,4150062
2035,Veracruz,30,Total,7934556,7919983
2035,Yucatán,31,Hombres,1353841,1359156
2035,Yucatán,31,Mujeres,1403022,1408827
2035,Yucatán,31,Total,2756863,2767983
2035,Zacatecas,32,Hombres,886420,888677
2035,Zacatecas,32,Mujeres,932974,935415
2035,Zacatecas,32,Total,1819394,1824092
2036,Aguascalientes,01,Hombres,839328,842561
2036,Aguascalientes,01,Mujeres,876598,880024
2036,Aguascalientes,01,Total,1715926,1722585
2036,Baja California,02,Hombres,2367353,2378903
2036,Baja California,02,Mujeres,2283835,2293938
2036,Baja California,02,Total,4651188,4672841
2036,Baja California Sur,03,Hombres,546451,550006
2036,Baja California Sur,03,Mujeres,526738,530250
2036,Baja California Sur,03,Total,1073189,1080256
2036,Campeche,04,Hombres,474874,474767
2036,Campeche,04,Mujeres,503566,503899
2036,Campeche,04,Total,978440,978666
2036,Chiapas,07,Hombres,3308307,3322021
2036,Chiapas,07,Mujeres,3519221,3535709
2036,Chiapas,07,Total,6827528,6857730
2036,Chihuahua,08,Hombres,2214123,2222357
2036,Chihuahua,08,Mujeres,2199337,2205862
2036,Chihuahua,08,Total,4413460,4428219
2036,Ciudad de México,09,Hombres,4232549,4223222
2036,Ciudad de México,09,Mujeres,4579976,4568116
2036,Ciudad de México,09,Total,8812525,8791338
2036,Coahuila,05,Hombres,1883636,1891374
2036,Coahuila,05,Mujeres,1884271,1891587
2036,Coahuila,05,Total,3767907,3782961
2036,Colima,06,Hombres,396041,396567
2036,Colima,06,Mujeres,405012,405530
2036,Colima,06,Total,801053,802097
2036,Durango,10,Hombres,1001392,1003261
2036,Durango,10,Mujeres,1022767,1024545
2036,Durango,10,Total,2024159,2027806
2036,Estado de México,15,Hombres,8890291,8894820
2036,Estado de México,15,Mujeres,9516095,9524883
2036,Estado de México,15,Total,18406386,18419703
2036,Guanajuato,11,Hombres,3364444,3371529
2036,Guanajuato,11,Mujeres,3614102,3623464
2036,Guanajuato,11,Total,6978546,6994993
2036,Guerrero,12,Hombres,1688384,1685251
2036,Guerrero,12,Mujeres,1842417,1839739
2036,Guerrero,12,Total,3530801,3524990
2036,Hidalgo,13,Hombres,1706958,1711793
2036,Hidalgo,13,Mujeres,1894297,1901094
2036,Hidalgo,13,Total,3601255,3612887
2036,Jalisco,14,Hombres,4736529,4749941
2036,Jalisco,14,Mujeres,4837141,4849255
2036,Jalisco,14,Total,9573670,9599196
2036,Michoacán,16,Hombres,2650810,2658955
2036,Michoacán,16,Mujeres,2779905,2787579
2036,Michoacán,16,Total,5430715,5446534
2036,Morelos,17,Hombres,1032040,1033043
2036,Morelos,17,Mujeres,1105830,1106888
2036,Morelos,17,Total,2137870,2139931
2036,Nacional,00,Hombres,69307049,69457357
2036,Nacional,00,Mujeres,72674274,72834147
2036,Nacional,00,Total,141981323,142291504
2036,Nayarit,18,Hombres,710531,712696
2036,Nayarit,18,Mujeres,735043,737586
2036,Nayarit,18,Total,1445574,1450282
2036,Nuevo León,19,Hombres,3722013,3743684
2036,Nuevo León,19,Mujeres,3679648,3700498
2036,Nuevo León,19,Total,7401661,7444182
2036,Oaxaca,20,Hombres,2191119,2195819
2036,Oaxaca,20,Mujeres,2406074,2411555
2036,Oaxaca,20,Total,4597193,4607374
2036,Puebla,21,Hombres,3754211,3767726
2036,Puebla,21,Mujeres,4033549,4047767
2036,Puebla,21,Total,7787760,7815493
2036,Querétaro,22,Hombres,1511431,1520010
2036,Querétaro,22,Mujeres,1576247,1585370
2036,Querétaro,22,Total,3087678,3105380
2036,Quintana Roo,23,Hombres,1232822,1239774
2036,Quintana Roo,23,Mujeres,1232335,1239940
2036,Quintana Roo,23,Total,2465157,2479714
2036,San Luis Potosí,24,Hombres,1533513,1536892
2036,San Luis Potosí,24,Mujeres,1641200,1645358
2036,San Luis Potosí,24,Total,3174713,3182250
2036,Sinaloa,25,Hombres,1650418,1652651
2036,Sinaloa,25,Mujeres,1694818,1697346
2036,Sinaloa,25,Total,3345236,3349997
2036,Sonora,26,Hombres,1708884,1714099
2036,Sonora,26,Mujeres,1668113,1672025
2036,Sonora,26,Total,3376997,3386124
2036,Tabasco,27,Hombres,1201941,1201089
2036,Tabasco,27,Mujeres,1285898,1286017
2036,Tabasco,27,Total,2487839,2487106
2036,Tamaulipas,28,Hombres,1968135,1972399
2036,Tamaulipas,28,Mujeres,2005904,2009585
2036,Tamaulipas,28,Total,3974039,3981984
2036,Tlaxcala,29,Hombres,771557,774278
2036,Tlaxcala,29,Mujeres,827977,831121
2036,Tlaxcala,29,Total,1599534,1605399
2036,Veracruz,30,Hombres,3761562,3752976
2036,Veracruz,30,Mujeres,4143871,4137181
2036,Veracruz,30,Total,7905433,7890157
2036,Yucatán,31,Hombres,1364476,1369684
2036,Yucatán,31,Mujeres,1414631,1420269
2036,Yucatán,31,Total,2779107,2789953
2036,Zacatecas,32,Hombres,890926,893209
2036,Zacatecas,32,Mujeres,937858,940167
2036,Zacatecas,32,Total,1828784,1833376
2037,Aguascalientes,01,Hombres,845778,848916
2037,Aguascalientes,01,Mujeres,883454,886754
2037,Aguascalientes,01,Total,1729232,1735670
2037,Baja California,02,Hombres,2390463,2401840
2037,Baja California,02,Mujeres,2304038,2313783
2037,Baja California,02,Total,4694501,4715623
2037,Baja California Sur,03,Hombres,553556,557017
2037,Baja California Sur,03,Mujeres,533768,537192
2037,Baja California Sur,03,Total,1087324,1094209
2037,Campeche,04,Hombres,474657,474510
2037,Campeche,04,Mujeres,504224,504493
2037,Campeche,04,Total,978881,979003
2037,Chiapas,07,Hombres,3335726,3349230
2037,Chiapas,07,Mujeres,3552187,3568332
2037,Chiapas,07,Total,6887913,6917562
2037,Chihuahua,08,Hombres,2230602,2238738
2037,Chihuahua,08,Mujeres,2212376,2218520
2037,Chihuahua,08,Total,4442978,4457258
2037,Ciudad de México,09,Hombres,4213881,4204488
2037,Ciudad de México,09,Mujeres,4556253,4543902
2037,Ciudad de México,09,Total,8770134,8748390
2037,Coahuila,05,Hombres,1899117,1906685
2037,Coahuila,05,Mujeres,1898886,1905921
2037,Coahuila,05,Total,3798003,3812606
2037,Colima,06,Hombres,397093,397589
2037,Colima,06,Mujeres,406057,406518
2037,Colima,06,Total,803150,804107
2037,Durango,10,Hombres,1005124,1006950
2037,Durango,10,Mujeres,1026320,1027968
2037,Durango,10,Total,2031444,2034918
2037,Estado de México,15,Hombres,8899331,8902398
2037,Estado de México,15,Mujeres,9533663,9540743
2037,Estado de México,15,Total,18432994,18443141
2037,Guanajuato,11,Hombres,3378612,3385461
2037,Guanajuato,11,Mujeres,3632830,3641751
2037,Guanajuato,11,Total,7011442,7027212
2037,Guerrero,12,Hombres,1682110,1678918
2037,Guerrero,12,Mujeres,1837060,1834202
2037,Guerrero,12,Total,3519170,3513120
2037,Hidalgo,13,Hombres,1716631,1721287
2037,Hidalgo,13,Mujeres,1907891,1914380
2037,Hidalgo,13,Total,3624522,3635667
2037,Jalisco,14,Hombres,4763352,4776390
2037,Jalisco,14,Mujeres,4861362,4872843
2037,Jalisco,14,Total,9624714,9649233
2037,Michoacán,16,Hombres,2667095,2675181
2037,Michoacán,16,Mujeres,2795244,2802602
2037,Michoacán,16,Total,5462339,5477783
2037,Morelos,17,Hombres,1034042,1034918
2037,Morelos,17,Mujeres,1107952,1108847
2037,Morelos,17,Total,2141994,2143765
2037,Nacional,00,Hombres,69607661,69751815
2037,Nacional,00,Mujeres,72994015,73143673
2037,Nacional,00,Total,142601676,142895488
2037,Nayarit,18,Hombres,714856,716968
2037,Nayarit,18,Mujeres,740130,742565
2037,Nayarit,18,Total,1454986,1459533
2037,Nuevo León,19,Hombres,3765371,3786648
2037,Nuevo León,19,Mujeres,3721342,3741705
2037,Nuevo León,19,Total,7486713,7528353
2037,Oaxaca,20,Hombres,2200514,2205105
2037,Oaxaca,20,Mujeres,2417041,2422253
2037,Oaxaca,20,Total,4617555,4627358
2037,Puebla,21,Hombres,3781237,3794278
2037,Puebla,21,Mujeres,4061979,4075578
2037,Puebla,21,Total,7843216,7869856
2037,Querétaro,22,Hombres,1528596,1536920
2037,Querétaro,22,Mujeres,1594510,1603355
2037,Querétaro,22,Total,3123106,3140275
2037,Quintana Roo,23,Hombres,1246719,1253425
2037,Quintana Roo,23,Mujeres,1247540,1254917
2037,Quintana Roo,23,Total,2494259,2508342
2037,San Luis Potosí,24,Hombres,1540270,1543581
2037,San Luis Potosí,24,Mujeres,1649513,1653477
2037,San Luis Potosí,24,Total,3189783,3197058
2037,Sinaloa,25,Hombres,1654890,1656944
2037,Sinaloa,25,Mujeres,1699881,1702135
2037,Sinaloa,25,Total,3354771,3359079
2037,Sonora,26,Hombres,1719315,1724403
2037,Sonora,26,Mujeres,1675950,1679605
2037,Sonora,26,Total,3395265,3404008
2037,Tabasco,27,Hombres,1200244,1199275
2037,Tabasco,27,Mujeres,1286134,1286090
2037,Tabasco,27,Total,2486378,2485365
2037,Tamaulipas,28,Hombres,1976678,1980819
2037,Tamaulipas,28,Mujeres,2013279,2016637
2037,Tamaulipas,28,Total,3989957,3997456
2037,Tlaxcala,29,Hombres,777015,779642
2037,Tlaxcala,29,Mujeres,834271,837294
2037,Tlaxcala,29,Total,1611286,1616936
2037,Veracruz,30,Hombres,3744395,3735556
2037,Veracruz,30,Mujeres,4130481,4123280
2037,Veracruz,30,Total,7874876,7858836
2037,Yucatán,31,Hombres,1374894,1379973
2037,Yucatán,31,Mujeres,1425919,1431375
2037,Yucatán,31,Total,2800813,2811348
2037,Zacatecas,32,Hombres,895497,897762
2037,Zacatecas,32,Mujeres,942480,944656
2037,Zacatecas,32,Total,1837977,1842418
2038,Aguascalientes,01,Hombres,852044,855063
2038,Aguascalientes,01,Mujeres,890056,893235
2038,Aguascalientes,01,Total,1742100,1748298
2038,Baja California,02,Hombres,2413227,2424275
2038,Baja California,02,Mujeres,2323527,2332908
2038,Baja California,02,Total,4736754,4757183
2038,Baja California Sur,03,Hombres,560473,563836
2038,Baja California Sur,03,Mujeres,540618,543948
2038,Baja California Sur,03,Total,1101091,1107784
2038,Campeche,04,Hombres,474354,474150
2038,Campeche,04,Mujeres,504756,504951
2038,Campeche,04,Total,979110,979101
2038,Chiapas,07,Hombres,3362717,3375941
2038,Chiapas,07,Mujeres,3584479,3600284
2038,Chiapas,07,Total,6947196,6976225
2038,Chihuahua,08,Hombres,2246874,2254704
2038,Chihuahua,08,Mujeres,2224652,2230402
2038,Chihuahua,08,Total,4471526,4485106
2038,Ciudad de México,09,Hombres,4195097,4185393
2038,Ciudad de México,09,Mujeres,4531558,4518726
2038,Ciudad de México,09,Total,8726655,8704119
2038,Coahuila,05,Hombres,1914249,1921569
2038,Coahuila,05,Mujeres,1912963,1919731
2038,Coahuila,05,Total,3827212,3841300
2038,Colima,06,Hombres,398082,398513
2038,Colima,06,Mujeres,406981,407381
2038,Colima,06,Total,805063,805894
2038,Durango,10,Hombres,1008770,1010502
2038,Durango,10,Mujeres,1029617,1031144
2038,Durango,10,Total,2038387,2041646
2038,Estado de México,15,Hombres,8905473,8907024
2038,Estado de México,15,Mujeres,9547826,9553162
2038,Estado de México,15,Total,18453299,18460186
2038,Guanajuato,11,Hombres,3392316,3398826
2038,Guanajuato,11,Mujeres,3650669,3659147
2038,Guanajuato,11,Total,7042985,7057973
2038,Guerrero,12,Hombres,1675718,1672404
2038,Guerrero,12,Mujeres,1831344,1828302
2038,Guerrero,12,Total,3507062,3500706
2038,Hidalgo,13,Hombres,1725942,1730343
2038,Hidalgo,13,Mujeres,1920866,1927034
2038,Hidalgo,13,Total,3646808,3657377
2038,Jalisco,14,Hombres,4789418,4801902
2038,Jalisco,14,Mujeres,4884327,4895170
2038,Jalisco,14,Total,9673745,9697072
2038,Michoacán,16,Hombres,2683270,2691143
2038,Michoacán,16,Mujeres,2809971,2817026
2038,Michoacán,16,Total,5493241,5508169
2038,Morelos,17,Hombres,1035796,1036530
2038,Morelos,17,Mujeres,1109741,1110452
2038,Morelos,17,Total,2145537,2146982
2038,Nacional,00,Hombres,69895975,70031560
2038,Nacional,00,Mujeres,73293331,73432677
2038,Nacional,00,Total,143189306,143464237
2038,Nayarit,18,Hombres,719088,721125
2038,Nayarit,18,Mujeres,744993,747337
2038,Nayarit,18,Total,1464081,1468462
2038,Nuevo León,19,Hombres,3807935,3828729
2038,Nuevo León,19,Mujeres,3762076,3781966
2038,Nuevo León,19,Total,7570011,7610695
2038,Oaxaca,20,Hombres,2209701,2214098
2038,Oaxaca,20,Mujeres,2427468,2432410
2038,Oaxaca,20,Total,4637169,4646508
2038,Puebla,21,Hombres,3807311,3819781
2038,Puebla,21,Mujeres,4089164,4102150
2038,Puebla,21,Total,7896475,7921931
2038,Querétaro,22,Hombres,1545264,1553315
2038,Querétaro,22,Mujeres,1612203,1620759
2038,Querétaro,22,Total,3157467,3174074
2038,Quintana Roo,23,Hombres,1260139,1266614
2038,Quintana Roo,23,Mujeres,1262282,1269410
2038,Quintana Roo,23,Total,2522421,2536024
2038,San Luis Potosí,24,Hombres,1546888,1550047
2038,San Luis Potosí,24,Mujeres,1657429,1661173
2038,San Luis Potosí,24,Total,3204317,3211220
2038,Sinaloa,25,Hombres,1659002,1660829
2038,Sinaloa,25,Mujeres,1704388,1706371
2038,Sinaloa,25,Total,3363390,3367200
2038,Sonora,26,Hombres,1729501,1734360
2038,Sonora,26,Mujeres,1683265,1686649
2038,Sonora,26,Total,3412766,3421009
2038,Tabasco,27,Hombres,1198300,1197205
2038,Tabasco,27,Mujeres,1286045,1285826
2038,Tabasco,27,Total,2484345,2483031
2038,Tamaulipas,28,Hombres,1984956,1988805
2038,Tamaulipas,28,Mujeres,2019999,2023000
2038,Tamaulipas,28,Total,4004955,4011805
2038,Tlaxcala,29,Hombres,782271,784803
2038,Tlaxcala,29,Mujeres,840318,843225
2038,Tlaxcala,29,Total,1622589,1628028
2038,Veracruz,30,Hombres,3726720,3717553
2038,Veracruz,30,Mujeres,4116077,4108389
2038,Veracruz,30,Total,7842797,7825942
2038,Yucatán,31,Hombres,1385046,1389969
2038,Yucatán,31,Mujeres,1436845,1442139
2038,Yucatán,31,Total,2821891,2832108
2038,Zacatecas,32,Hombres,900033,902209
2038,Zacatecas,32,Mujeres,946828,948870
2038,Zacatecas,32,Total,1846861,1851079
2039,Aguascalientes,01,Hombres,858072,860939
2039,Aguascalientes,01,Mujeres,896406,899441
2039,Aguascalientes,01,Total,1754478,1760380
2039,Baja California,02,Hombres,2435326,2445878
2039,Baja California,02,Mujeres,2342288,2351301
2039,Baja California,02,Total,4777614,4797179
2039,Baja California Sur,03,Hombres,567191,570448
2039,Baja California Sur,03,Mujeres,547289,550513
2039,Baja California Sur,03,Total,1114480,1120961
2039,Campeche,04,Hombres,473944,473685
2039,Campeche,04,Mujeres,505149,505282
2039,Campeche,04,Total,979093,978967
2039,Chiapas,07,Hombres,3389152,3402026
2039,Chiapas,07,Mujeres,3616092,3631571
2039,Chiapas,07,Total,7005244,7033597
2039,Chihuahua,08,Hombres,2262522,2269816
2039,Chihuahua,08,Mujeres,2236151,2241522
2039,Chihuahua,08,Total,4498673,4511338
2039,Ciudad de México,09,Hombres,4175676,4165388
2039,Ciudad de México,09,Mujeres,4505902,4492560
2039,Ciudad de México,09,Total,8681578,8657948
2039,Coahuila,05,Hombres,1928879,1935884
2039,Coahuila,05,Mujeres,1926499,1933001
2039,Coahuila,05,Total,3855378,3868885
2039,Colima,06,Hombres,398959,399339
2039,Colima,06,Mujeres,407783,408118
2039,Colima,06,Total,806742,807457
2039,Durango,10,Hombres,1012232,1013816
2039,Durango,10,Mujeres,1032678,1034084
2039,Durango,10,Total,2044910,2047900
2039,Estado de México,15,Hombres,8908582,8908589
2039,Estado de México,15,Mujeres,9558525,9562134
2039,Estado de México,15,Total,18467107,18470723
2039,Guanajuato,11,Hombres,3405343,3411398
2039,Guanajuato,11,Mujeres,3667625,3675672
2039,Guanajuato,11,Total,7072968,7087070
2039,Guerrero,12,Hombres,1669080,1665585
2039,Guerrero,12,Mujeres,1825260,1822050
2039,Guerrero,12,Total,3494340,3487635
2039,Hidalgo,13,Hombres,1734745,1738841
2039,Hidalgo,13,Mujeres,1933203,1939042
2039,Hidalgo,13,Total,3667948,3677883
2039,Jalisco,14,Hombres,4814399,4826115
2039,Jalisco,14,Mujeres,4906004,4916205
2039,Jalisco,14,Total,9720403,9742320
2039,Michoacán,16,Hombres,2699013,2706501
2039,Michoacán,16,Mujeres,2824082,2830839
2039,Michoacán,16,Total,5523095,5537340
2039,Morelos,17,Hombres,1037260,1037824
2039,Morelos,17,Mujeres,1111165,1111709
2039,Morelos,17,Total,2148425,2149533
2039,Nacional,00,Hombres,70167159,70291681
2039,Nacional,00,Mujeres,73572027,73701065
2039,Nacional,00,Total,143739186,143992746
2039,Nayarit,18,Hombres,723165,725084
2039,Nayarit,18,Mujeres,749660,751891
2039,Nayarit,18,Total,1472825,1476975
2039,Nuevo León,19,Hombres,3849545,3869796
2039,Nuevo León,19,Mujeres,3801851,3821285
2039,Nuevo León,19,Total,7651396,7691081
2039,Oaxaca,20,Hombres,2218508,2222600
2039,Oaxaca,20,Mujeres,2437349,2442008
2039,Oaxaca,20,Total,4655857,4664608
2039,Puebla,21,Hombres,3832277,3844136
2039,Puebla,21,Mujeres,4115126,4127491
2039,Puebla,21,Total,7947403,7971627
2039,Querétaro,22,Hombres,1561379,1569127
2039,Querétaro,22,Mujeres,1629319,1637596
2039,Querétaro,22,Total,3190698,3206723
2039,Quintana Roo,23,Hombres,1273092,1279320
2039,Quintana Roo,23,Mujeres,1276535,1283425
2039,Quintana Roo,23,Total,2549627,2562745
2039,San Luis Potosí,24,Hombres,1553211,1556155
2039,San Luis Potosí,24,Mujeres,1664927,1668475
2039,San Luis Potosí,24,Total,3218138,3224630
2039,Sinaloa,25,Hombres,1662650,1664183
2039,Sinaloa,25,Mujeres,1708357,1710054
2039,Sinaloa,25,Total,3371007,3374237
2039,Sonora,26,Hombres,1739217,1743725
2039,Sonora,26,Mujeres,1690031,1693151
2039,Sonora,26,Total,3429248,3436876
2039,Tabasco,27,Hombres,1196105,1194862
2039,Tabasco,27,Mujeres,1285605,1285221
2039,Tabasco,27,Total,2481710,2480083
2039,Tamaulipas,28,Hombres,1992647,1996045
2039,Tamaulipas,28,Mujeres,2026008,2028651
2039,Tamaulipas,28,Total,4018655,4024696
2039,Tlaxcala,29,Hombres,787329,789748
2039,Tlaxcala,29,Mujeres,846132,848922
2039,Tlaxcala,29,Total,1633461,1638670
2039,Veracruz,30,Hombres,3708387,3698828
2039,Veracruz,30,Mujeres,4100694,4092495
2039,Veracruz,30,Total,7809081,7791323
2039,Yucatán,31,Hombres,1394886,1399618
2039,Yucatán,31,Mujeres,1447431,1452542
2039,Yucatán,31,Total,2842317,2852160
2039,Zacatecas,32,Hombres,904386,906382
2039,Zacatecas,32,Mujeres,950901,952814
2039,Zacatecas,32,Total,1855287,1859196
2040,Aguascalientes,01,Hombres,863815,866522
2040,Aguascalientes,01,Mujeres,902477,905379
2040,Aguascalientes,01,Total,1766292,1771901
2040,Baja California,02,Hombres,2456424,2466328
2040,Baja California,02,Mujeres,2360307,2368934
2040,Baja California,02,Total,4816731,4835262
2040,Baja California Sur,03,Hombres,573703,576831
2040,Baja California Sur,03,Mujeres,553741,556875
2040,Baja California Sur,03,Total,1127444,1133706
2040,Campeche,04,Hombres,473424,473100
2040,Campeche,04,Mujeres,505410,505465
2040,Campeche,04,Total,978834,978565
2040,Chiapas,07,Hombres,3414892,3427369
2040,Chiapas,07,Mujeres,3647058,3662210
2040,Chiapas,07,Total,7061950,7089579
2040,Chihuahua,08,Hombres,2277103,2283692
2040,Chihuahua,08,Mujeres,2246882,2251846
2040,Chihuahua,08,Total,4523985,4535538
2040,Ciudad de México,09,Hombres,4155076,4143978
2040,Ciudad de México,09,Mujeres,4479245,4465445
2040,Ciudad de México,09,Total,8634321,8609423
2040,Coahuila,05,Hombres,1942886,1949525
2040,Coahuila,05,Mujeres,1939488,1945705
2040,Coahuila,05,Total,3882374,3895230
2040,Colima,06,Hombres,399723,400024
2040,Colima,06,Mujeres,408459,408742
2040,Colima,06,Total,808182,808766
2040,Durango,10,Hombres,1015391,1016765
2040,Durango,10,Mujeres,1035489,1036756
2040,Durango,10,Total,2050880,2053521
2040,Estado de México,15,Hombres,8908606,8907008
2040,Estado de México,15,Mujeres,9565773,9567714
2040,Estado de México,15,Total,18474379,18474722
2040,Guanajuato,11,Hombres,3417445,3422949
2040,Guanajuato,11,Mujeres,3683721,3691322
2040,Guanajuato,11,Total,7101166,7114271
2040,Guerrero,12,Hombres,1662088,1658349
2040,Guerrero,12,Mujeres,1818822,1815437
2040,Guerrero,12,Total,3480910,3473786
2040,Hidalgo,13,Hombres,1742937,1746669
2040,Hidalgo,13,Mujeres,1944887,1950405
2040,Hidalgo,13,Total,3687824,3697074
2040,Jalisco,14,Hombres,4837888,4848763
2040,Jalisco,14,Mujeres,4926418,4935990
2040,Jalisco,14,Total,9764306,9784753
2040,Michoacán,16,Hombres,2713984,2720958
2040,Michoacán,16,Mujeres,2837588,2844035
2040,Michoacán,16,Total,5551572,5564993
2040,Morelos,17,Hombres,1038385,1038759
2040,Morelos,17,Mujeres,1112249,1112614
2040,Morelos,17,Total,2150634,2151373
2040,Nacional,00,Hombres,70416195,70527721
2040,Nacional,00,Mujeres,73830100,73948809
2040,Nacional,00,Total,144246295,144476530
2040,Nayarit,18,Hombres,727007,728791
2040,Nayarit,18,Mujeres,754111,756227
2040,Nayarit,18,Total,1481118,1485018
2040,Nuevo León,19,Hombres,3890051,3909694
2040,Nuevo León,19,Mujeres,3840713,3859677
2040,Nuevo León,19,Total,7730764,7769371
2040,Oaxaca,20,Hombres,2226693,2230405
2040,Oaxaca,20,Mujeres,2446674,2451051
2040,Oaxaca,20,Total,4673367,4681456
2040,Puebla,21,Hombres,3856003,3867193
2040,Puebla,21,Mujeres,4139865,4151633
2040,Puebla,21,Total,7995868,8018826
2040,Querétaro,22,Hombres,1576872,1584286
2040,Querétaro,22,Mujeres,1645868,1653833
2040,Querétaro,22,Total,3222740,3238119
2040,Quintana Roo,23,Hombres,1285541,1291521
