cve_concatenada,sequia,racha,full_date_start_racha,full_date_end_racha,racha_dias
15123,D2,6,2021-03-15,2021-05-31,77
15123,D3,10,2023-12-31,2024-05-15,136
15123,Sin sequia,18,2006-08-31,2008-01-31,518
15124,D0,26,2022-01-31,2023-02-15,380
15124,D1,16,2008-03-31,2009-06-30,456
15124,D2,10,2023-11-30,2024-04-15,137
15124,D3,4,2023-09-30,2023-11-15,46
15124,Sin sequia,28,2012-02-29,2014-03-31,761
15125,D0,8,2008-03-31,2008-10-31,214
15125,D1,12,2008-11-30,2009-10-31,335
15125,D2,2,2024-04-15,2024-04-30,15
15125,D3,1,2011-06-30,2011-06-30,0
15125,Sin sequia,59,2013-06-30,2016-03-15,989
16001,D0,31,2015-08-31,2016-11-30,457
16001,D1,10,2008-09-30,2009-06-30,273
16001,D2,10,2021-01-31,2021-06-15,135
16001,D3,21,2023-07-15,2024-05-15,305
16001,Sin sequia,14,2004-03-31,2005-04-30,395
16002,D0,7,2009-01-31,2009-07-31,181
16002,D1,6,2008-03-31,2008-08-31,153
16002,D2,6,2021-03-31,2021-06-15,76
16002,D3,10,2023-01-31,2023-06-30,150
16002,Sin sequia,16,2011-07-31,2012-10-31,458
16003,D0,18,2015-08-31,2016-05-15,258
16003,D1,10,2008-09-30,2009-06-30,273
16003,D2,16,2020-11-15,2021-06-30,227
16003,D3,16,2023-06-30,2024-02-15,230
16003,Sin sequia,26,2003-01-31,2005-04-30,820
16004,D0,34,2015-08-31,2017-01-15,503
16004,D1,28,2019-04-30,2020-06-15,412
16004,D2,7,2009-07-31,2010-01-31,184
16004,D3,22,2023-06-30,2024-05-15,320
16004,Sin sequia,26,2003-01-31,2005-04-30,820
16005,D0,17,2022-01-31,2022-09-30,242
16005,D1,17,2008-02-29,2009-06-30,487
16005,D2,6,2023-06-30,2023-09-15,77
16005,D3,5,2021-04-30,2021-06-30,61
16005,Sin sequia,27,2012-02-29,2014-03-15,745
16006,D0,11,2014-09-15,2015-02-15,153
16006,D1,11,2009-03-31,2010-01-31,306
16006,D2,7,2019-07-31,2019-10-31,92
16006,D3,12,2023-01-31,2023-07-31,181
16006,Sin sequia,12,2003-10-31,2004-10-31,366
16007,D0,17,2022-01-31,2022-09-30,242
16007,D1,10,2008-09-30,2009-06-30,273
16007,D2,6,2023-06-30,2023-09-15,77
16007,D3,9,2021-03-31,2021-07-31,122
16007,Sin sequia,27,2012-02-29,2014-03-15,745
16008,D0,12,2016-06-30,2016-12-15,168
16008,D1,6,2009-08-31,2010-01-31,153
16008,D2,10,2023-02-15,2023-07-15,150
16008,D3,4,2021-04-15,2021-05-31,46
16008,Sin sequia,43,2013-09-30,2015-08-31,700
16009,D0,19,2022-02-15,2022-11-15,273
16009,D1,13,2016-06-15,2016-12-15,183
16009,D2,17,2020-10-15,2021-06-15,243
16009,D3,14,2023-02-28,2023-09-30,214
16009,Sin sequia,11,2010-02-28,2010-12-31,306
16010,D0,11,2016-09-15,2017-02-15,153
16010,D1,5,2008-02-29,2008-06-30,122
16010,D2,19,2020-06-15,2021-03-15,273
16010,D3,16,2023-01-31,2023-09-30,242
16010,Sin sequia,17,2011-07-31,2012-11-30,488
16011,D0,7,2012-11-30,2013-05-31,182
16011,D1,32,2019-10-31,2021-02-15,473
16011,D2,6,2009-08-31,2010-01-31,153
16011,D3,8,2023-06-30,2023-10-15,107
16011,Sin sequia,26,2003-01-31,2005-04-30,820
16012,D0,10,2018-08-15,2018-12-31,138
16012,D1,15,2008-11-30,2010-01-31,427
16012,D2,4,2007-10-31,2008-01-31,92
16012,D3,12,2023-01-31,2023-07-31,181
16012,Sin sequia,18,2003-10-31,2005-04-30,547
16013,D0,15,2022-02-15,2022-09-15,212
16013,D1,11,2009-03-31,2010-01-31,306
16013,D2,23,2020-10-15,2021-09-15,335
16013,D3,21,2023-07-15,2024-05-15,305
16013,Sin sequia,11,2003-01-31,2003-12-31,334
16014,D0,11,2004-08-31,2005-06-30,303
16014,D1,11,2009-03-31,2010-01-31,306
16014,D2,8,2023-02-15,2023-06-15,120
16014,D3,2,2007-06-30,2007-07-31,31
16014,Sin sequia,43,2013-09-30,2015-08-31,700
16015,D0,7,2004-08-31,2005-02-28,181
16015,D1,6,2009-08-31,2010-01-31,153
16015,D2,6,2021-02-28,2021-05-15,76
16015,D3,9,2023-02-15,2023-06-30,135
16015,Sin sequia,17,2011-07-31,2012-11-30,488
16016,D0,23,2015-08-31,2016-07-31,335
16016,D1,10,2008-09-30,2009-06-30,273
16016,D2,7,2023-02-28,2023-06-15,107
16016,D3,22,2023-06-30,2024-05-15,320
16016,Sin sequia,16,2003-12-31,2005-04-30,486
16017,D0,9,2008-09-30,2009-05-31,243
16017,D1,21,2022-07-31,2023-06-15,319
16017,D2,11,2023-11-30,2024-04-30,152
16017,D3,10,2023-06-30,2023-11-15,138
16017,Sin sequia,22,2003-06-30,2005-05-31,701
16018,D0,18,2015-08-31,2016-05-15,258
16018,D1,10,2008-09-30,2009-06-30,273
16018,D2,6,2009-07-31,2009-12-31,153
16018,D3,22,2023-06-30,2024-05-15,320
16018,Sin sequia,26,2003-01-31,2005-04-30,820
16019,D0,17,2019-09-30,2020-05-31,244
16019,D1,11,2008-09-30,2009-07-31,304
16019,D2,6,2009-08-31,2010-01-31,153
16019,D3,9,2024-01-15,2024-05-15,121
16019,Sin sequia,18,2003-10-31,2005-04-30,547
16020,D0,18,2015-08-31,2016-05-15,258
16020,D1,10,2008-09-30,2009-06-30,273
16020,D2,6,2009-07-31,2009-12-31,153
16020,D3,16,2023-06-30,2024-02-15,230
16020,Sin sequia,26,2003-01-31,2005-04-30,820
16021,D0,20,2014-07-31,2015-05-15,288
16021,D1,9,2008-10-31,2009-06-30,242
16021,D2,7,2009-07-31,2010-01-31,184
16021,D3,10,2023-12-31,2024-05-15,136
16021,Sin sequia,18,2003-10-31,2005-04-30,547
16022,D0,26,2015-08-31,2016-09-15,381
16022,D1,16,2019-07-31,2020-03-15,228
16022,D2,21,2020-11-15,2021-09-15,304
16022,D3,21,2023-07-15,2024-05-15,305
16022,Sin sequia,14,2004-03-31,2005-04-30,395
16023,D0,13,2020-06-30,2020-12-31,184
16023,D1,9,2008-11-30,2009-07-31,243
16023,D2,6,2009-08-31,2010-01-31,153
16023,D3,9,2024-01-15,2024-05-15,121
16023,Sin sequia,26,2003-01-31,2005-04-30,820
16024,D0,15,2015-12-31,2016-07-31,213
16024,D1,10,2008-09-30,2009-06-30,273
16024,D2,5,2009-09-30,2010-01-31,123
16024,D3,22,2023-06-30,2024-05-15,320
16024,Sin sequia,16,2003-12-31,2005-04-30,486
16025,D0,23,2015-08-31,2016-07-31,335
16025,D1,10,2008-09-30,2009-06-30,273
16025,D2,7,2009-07-31,2010-01-31,184
16025,D3,22,2023-06-30,2024-05-15,320
16025,Sin sequia,18,2003-10-31,2005-04-30,547
16026,D0,8,2004-08-31,2005-03-31,212
16026,D1,7,2009-07-31,2010-01-31,184
16026,D2,7,2023-02-15,2023-05-31,105
16026,D3,2,2007-06-30,2007-07-31,31
16026,Sin sequia,43,2013-09-30,2015-08-31,700
16027,D0,29,2015-08-31,2016-10-31,427
16027,D1,10,2008-09-30,2009-06-30,273
16027,D2,6,2009-07-31,2009-12-31,153
16027,D3,22,2023-06-30,2024-05-15,320
16027,Sin sequia,26,2003-01-31,2005-04-30,820
16028,D0,17,2019-08-15,2020-04-15,244
16028,D1,9,2008-11-30,2009-07-31,243
16028,D2,6,2009-08-31,2010-01-31,153
16028,D3,22,2023-06-30,2024-05-15,320
16028,Sin sequia,26,2003-01-31,2005-04-30,820
16029,D0,12,2008-08-31,2009-07-31,334
16029,D1,13,2019-05-15,2019-11-15,184
16029,D2,25,2020-06-15,2021-06-15,365
16029,D3,11,2023-04-30,2023-09-30,153
16029,Sin sequia,11,2010-02-28,2010-12-31,306
16030,D0,7,2012-11-30,2013-05-31,182
16030,D1,9,2008-11-30,2009-07-31,243
16030,D2,6,2009-08-31,2010-01-31,153
16030,D3,16,2023-06-30,2024-02-15,230
16030,Sin sequia,26,2003-01-31,2005-04-30,820
16031,D0,9,2008-09-30,2009-05-31,243
16031,D1,20,2022-08-15,2023-06-15,304
16031,D2,11,2023-11-15,2024-04-15,152
16031,D3,6,2023-08-15,2023-10-31,77
16031,Sin sequia,27,2003-01-31,2005-05-31,851
16032,D0,23,2015-08-31,2016-07-31,335
16032,D1,10,2008-09-30,2009-06-30,273
16032,D2,7,2023-02-28,2023-06-15,107
16032,D3,22,2023-06-30,2024-05-15,320
16032,Sin sequia,16,2003-12-31,2005-04-30,486
16033,D0,13,2015-03-31,2015-09-30,183
16033,D1,9,2007-12-31,2008-08-31,244
16033,D2,8,2021-02-28,2021-06-15,107
16033,D3,14,2023-02-28,2023-09-30,214
16033,Sin sequia,11,2010-02-28,2010-12-31,306
16034,D0,14,2015-08-31,2016-03-15,197
16034,D1,9,2020-06-30,2020-10-31,123
16034,D2,8,2008-10-31,2009-05-31,212
16034,D3,21,2023-07-15,2024-05-15,305
16034,Sin sequia,27,2012-02-29,2014-03-15,745
16035,D0,11,2022-06-15,2022-11-15,153
16035,D1,7,2009-07-31,2010-01-31,184
16035,D2,25,2020-06-15,2021-06-15,365
16035,D3,16,2023-01-31,2023-09-30,242
16035,Sin sequia,11,2010-02-28,2010-12-31,306
16036,D0,20,2019-04-15,2020-01-31,291
16036,D1,10,2008-09-30,2009-06-30,273
16036,D2,6,2009-07-31,2009-12-31,153
16036,D3,16,2023-06-30,2024-02-15,230
16036,Sin sequia,26,2003-01-31,2005-04-30,820
16037,D0,36,2015-08-31,2017-02-15,534
16037,D1,10,2008-09-30,2009-06-30,273
16037,D2,6,2009-07-31,2009-12-31,153
16037,D3,22,2023-06-30,2024-05-15,320
16037,Sin sequia,26,2003-01-31,2005-04-30,820
16038,D0,12,2008-08-31,2009-07-31,334
16038,D1,18,2015-11-15,2016-07-31,259
16038,D2,22,2020-10-15,2021-08-31,320
16038,D3,23,2023-06-15,2024-05-15,335
16038,Sin sequia,20,2003-01-31,2004-10-31,639
16039,D0,31,2015-08-31,2016-11-30,457
16039,D1,10,2008-09-30,2009-06-30,273
16039,D2,9,2021-02-15,2021-06-15,120
16039,D3,21,2023-07-15,2024-05-15,305
16039,Sin sequia,14,2004-03-31,2005-04-30,395
16040,D0,20,2022-01-31,2022-11-15,288
16040,D1,10,2008-09-30,2009-06-30,273
16040,D2,21,2020-11-15,2021-09-15,304
16040,D3,21,2023-07-15,2024-05-15,305
16040,Sin sequia,14,2004-03-31,2005-04-30,395
16041,D0,17,2019-02-28,2019-10-31,245
16041,D1,10,2008-09-30,2009-06-30,273
16041,D2,7,2023-12-31,2024-03-31,91
16041,D3,8,2021-03-31,2021-07-15,106
16041,Sin sequia,27,2012-02-29,2014-03-15,745
16042,D0,7,2012-11-30,2013-05-31,182
16042,D1,9,2008-11-30,2009-07-31,243
16042,D2,6,2009-08-31,2010-01-31,153
16042,D3,8,2023-06-30,2023-10-15,107
16042,Sin sequia,26,2003-01-31,2005-04-30,820
16043,D0,20,2019-08-15,2020-05-31,290
16043,D1,11,2008-09-30,2009-07-31,304
16043,D2,6,2009-08-31,2010-01-31,153
16043,D3,11,2023-06-30,2023-11-30,153
16043,Sin sequia,26,2003-01-31,2005-04-30,820
16044,D0,23,2015-08-31,2016-07-31,335
16044,D1,10,2008-09-30,2009-06-30,273
16044,D2,7,2009-07-31,2010-01-31,184
16044,D3,22,2023-06-30,2024-05-15,320
16044,Sin sequia,26,2003-01-31,2005-04-30,820
16045,D0,13,2014-11-30,2015-05-31,182
16045,D1,22,2019-11-30,2020-10-15,320
16045,D2,6,2009-08-31,2010-01-31,153
16045,D3,8,2023-06-30,2023-10-15,107
16045,Sin sequia,26,2003-01-31,2005-04-30,820
16046,D0,11,2022-06-30,2022-11-30,153
16046,D1,10,2020-09-30,2021-02-15,138
16046,D2,9,2008-10-31,2009-06-30,242
16046,D3,10,2023-12-31,2024-05-15,136
16046,Sin sequia,27,2012-02-29,2014-03-15,745
16047,D0,5,2003-01-31,2003-05-31,120
16047,D1,15,2020-07-15,2021-02-15,215
16047,D2,9,2008-10-31,2009-06-30,242
16047,D3,10,2023-12-31,2024-05-15,136
16047,Sin sequia,27,2012-02-29,2014-03-15,745
16048,D0,33,2015-08-31,2016-12-31,488
16048,D1,10,2008-09-30,2009-06-30,273
16048,D2,11,2021-01-15,2021-06-15,151
16048,D3,21,2023-07-15,2024-05-15,305
16048,Sin sequia,14,2004-03-31,2005-04-30,395
16049,D0,15,2015-12-31,2016-07-31,213
16049,D1,9,2008-10-31,2009-06-30,242
16049,D2,17,2021-01-15,2021-09-15,243
16049,D3,21,2023-07-15,2024-05-15,305
16049,Sin sequia,23,2013-03-31,2014-07-31,487
16050,D0,16,2015-08-31,2016-04-15,228
16050,D1,14,2020-05-31,2020-12-15,198
16050,D2,4,2011-10-31,2012-01-31,92
16050,D3,10,2023-06-30,2023-11-15,138
16050,Sin sequia,26,2012-03-31,2014-03-15,714
16051,D0,14,2015-05-31,2015-12-15,198
16051,D1,30,2019-11-30,2021-02-15,443
16051,D2,6,2009-08-31,2010-01-31,153
16051,D3,11,2023-06-30,2023-11-30,153
16051,Sin sequia,26,2003-01-31,2005-04-30,820
16052,D0,14,2016-05-31,2016-12-15,198
16052,D1,9,2019-05-15,2019-09-15,123
16052,D2,10,2023-01-31,2023-06-30,150
16052,D3,6,2021-03-31,2021-06-15,76
16052,Sin sequia,17,2011-07-31,2012-11-30,488
16053,D0,33,2015-08-31,2016-12-31,488
16053,D1,10,2008-09-30,2009-06-30,273
16053,D2,4,2009-09-30,2009-12-31,92
16053,D3,22,2023-06-30,2024-05-15,320
16053,Sin sequia,23,2013-03-31,2014-07-31,487
16054,D0,36,2015-08-31,2017-02-15,534
16054,D1,10,2008-09-30,2009-06-30,273
16054,D2,6,2009-07-31,2009-12-31,153
16054,D3,22,2023-06-30,2024-05-15,320
16054,Sin sequia,26,2003-01-31,2005-04-30,820
16055,D0,13,2015-06-15,2015-12-15,183
16055,D1,11,2009-03-31,2010-01-31,306
16055,D2,8,2021-02-28,2021-06-15,107
16055,D3,16,2023-01-31,2023-09-30,242
16055,Sin sequia,10,2003-12-31,2004-10-31,305
16056,D0,13,2015-12-31,2016-06-30,182
16056,D1,10,2008-09-30,2009-06-30,273
16056,D2,5,2009-09-30,2010-01-31,123
16056,D3,16,2023-06-30,2024-02-15,230
16056,Sin sequia,16,2003-12-31,2005-04-30,486
16057,D0,10,2022-04-30,2022-09-15,138
16057,D1,6,2009-01-31,2009-06-30,150
16057,D2,23,2020-10-15,2021-09-15,335
16057,D3,21,2023-07-15,2024-05-15,305
16057,Sin sequia,11,2010-02-28,2010-12-31,306
16058,D0,6,2013-06-30,2013-11-30,153
16058,D1,10,2008-09-30,2009-06-30,273
16058,D2,6,2009-07-31,2009-12-31,153
16058,D3,7,2023-04-30,2023-07-31,92
16058,Sin sequia,16,2003-12-31,2005-04-30,486
16059,D0,19,2022-02-15,2022-11-15,273
16059,D1,12,2016-06-15,2016-11-30,168
16059,D2,6,2009-07-31,2009-12-31,153
16059,D3,14,2023-02-28,2023-09-30,214
16059,Sin sequia,11,2010-02-28,2010-12-31,306
16060,D0,27,2019-07-15,2020-08-15,397
16060,D1,9,2008-11-30,2009-07-31,243
16060,D2,6,2009-08-31,2010-01-31,153
16060,D3,22,2023-06-30,2024-05-15,320
16060,Sin sequia,26,2003-01-31,2005-04-30,820
16061,D0,17,2022-01-31,2022-09-30,242
16061,D1,9,2008-02-29,2008-10-31,245
16061,D2,7,2008-11-30,2009-05-31,182
16061,D3,7,2021-03-31,2021-06-30,91
16061,Sin sequia,27,2012-02-29,2014-03-15,745
16062,D0,7,2012-11-30,2013-05-31,182
16062,D1,19,2019-10-15,2020-07-15,274
16062,D2,6,2009-08-31,2010-01-31,153
16062,D3,8,2023-06-30,2023-10-15,107
16062,Sin sequia,26,2003-01-31,2005-04-30,820
16063,D0,25,2015-08-31,2016-08-31,366
16063,D1,23,2019-07-15,2020-06-15,336
16063,D2,7,2009-07-31,2010-01-31,184
16063,D3,22,2023-06-30,2024-05-15,320
16063,Sin sequia,26,2003-01-31,2005-04-30,820
16064,D0,13,2015-06-15,2015-12-15,183
16064,D1,11,2009-03-31,2010-01-31,306
16064,D2,7,2019-07-31,2019-10-31,92
16064,D3,16,2023-01-31,2023-09-30,242
16064,Sin sequia,12,2003-10-31,2004-10-31,366
16065,D0,14,2015-12-15,2016-06-30,198
16065,D1,9,2008-10-31,2009-06-30,242
16065,D2,7,2009-07-31,2010-01-31,184
16065,D3,9,2023-06-30,2023-10-31,123
16065,Sin sequia,16,2003-12-31,2005-04-30,486
16066,D0,23,2015-08-31,2016-07-31,335
16066,D1,10,2008-09-30,2009-06-30,273
16066,D2,10,2021-01-31,2021-06-15,135
16066,D3,22,2023-06-30,2024-05-15,320
16066,Sin sequia,16,2003-12-31,2005-04-30,486
16067,D0,29,2015-08-31,2016-10-31,427
16067,D1,17,2019-10-15,2020-06-15,244
16067,D2,7,2009-07-31,2010-01-31,184
16067,D3,22,2023-06-30,2024-05-15,320
16067,Sin sequia,26,2003-01-31,2005-04-30,820
16068,D0,5,2013-06-30,2013-10-31,123
16068,D1,9,2008-10-31,2009-06-30,242
16068,D2,7,2009-07-31,2010-01-31,184
16068,D3,3,2023-06-30,2023-07-31,31
16068,Sin sequia,18,2003-10-31,2005-04-30,547
16069,D0,29,2019-08-15,2020-10-15,427
16069,D1,9,2008-11-30,2009-07-31,243
16069,D2,6,2009-08-31,2010-01-31,153
16069,D3,22,2023-06-30,2024-05-15,320
16069,Sin sequia,26,2003-01-31,2005-04-30,820
16070,D0,23,2015-08-31,2016-07-31,335
16070,D1,10,2008-09-30,2009-06-30,273
16070,D2,7,2009-07-31,2010-01-31,184
16070,D3,22,2023-06-30,2024-05-15,320
16070,Sin sequia,26,2003-01-31,2005-04-30,820
16071,D0,22,2015-08-31,2016-07-15,319
16071,D1,21,2019-04-30,2020-02-29,305
16071,D2,6,2009-07-31,2009-12-31,153
16071,D3,22,2023-06-30,2024-05-15,320
16071,Sin sequia,26,2003-01-31,2005-04-30,820
16072,D0,10,2015-08-31,2016-01-15,137
16072,D1,10,2008-09-30,2009-06-30,273
16072,D2,6,2009-07-31,2009-12-31,153
16072,D3,21,2023-07-15,2024-05-15,305
16072,Sin sequia,27,2012-02-29,2014-03-15,745
16073,D0,31,2015-08-31,2016-11-30,457
16073,D1,10,2008-09-30,2009-06-30,273
16073,D2,4,2009-09-30,2009-12-31,92
16073,D3,22,2023-06-30,2024-05-15,320
16073,Sin sequia,16,2003-12-31,2005-04-30,486
16074,D0,17,2014-07-15,2015-03-15,243
16074,D1,28,2019-12-31,2021-02-15,412
16074,D2,6,2009-08-31,2010-01-31,153
16074,D3,11,2023-06-30,2023-11-30,153
16074,Sin sequia,26,2003-01-31,2005-04-30,820
16075,D0,19,2014-07-31,2015-04-30,273
16075,D1,9,2008-10-31,2009-06-30,242
16075,D2,7,2009-07-31,2010-01-31,184
16075,D3,9,2024-01-15,2024-05-15,121
16075,Sin sequia,18,2003-10-31,2005-04-30,547
16076,D0,23,2014-07-15,2015-06-15,335
16076,D1,22,2019-11-30,2020-10-15,320
16076,D2,6,2009-08-31,2010-01-31,153
16076,D3,8,2023-06-30,2023-10-15,107
16076,Sin sequia,26,2003-01-31,2005-04-30,820
16077,D0,12,2008-08-31,2009-07-31,334
16077,D1,13,2020-10-15,2021-04-15,182
16077,D2,10,2023-01-31,2023-06-30,150
16077,D3,6,2023-07-15,2023-09-30,77
16077,Sin sequia,15,2003-06-30,2004-10-31,489
16078,D0,18,2015-08-31,2016-05-15,258
16078,D1,8,2008-11-30,2009-06-30,212
16078,D2,15,2020-11-30,2021-06-30,212
16078,D3,11,2023-06-30,2023-11-30,153
16078,Sin sequia,26,2003-01-31,2005-04-30,820
16079,D0,19,2022-02-15,2022-11-15,273
16079,D1,9,2008-10-31,2009-06-30,242
16079,D2,10,2021-01-31,2021-06-15,135
16079,D3,15,2023-07-15,2024-02-15,215
16079,Sin sequia,16,2003-12-31,2005-04-30,486
16080,D0,14,2015-08-31,2016-03-15,197
16080,D1,16,2008-03-31,2009-06-30,456
16080,D2,6,2024-01-15,2024-03-31,76
16080,D3,9,2023-07-15,2023-11-15,123
16080,Sin sequia,27,2012-02-29,2014-03-15,745
16081,D0,14,2022-06-15,2022-12-31,199
16081,D1,8,2018-01-31,2018-05-15,104
16081,D2,9,2008-10-31,2009-06-30,242
16081,D3,10,2023-12-31,2024-05-15,136
16081,Sin sequia,18,2006-08-31,2008-01-31,518
16082,D0,18,2022-02-15,2022-10-31,258
16082,D1,17,2019-06-30,2020-02-29,244
16082,D2,23,2020-10-15,2021-09-15,335
16082,D3,21,2023-07-15,2024-05-15,305
16082,Sin sequia,12,2012-02-29,2013-01-31,337
16083,D0,13,2020-07-31,2021-01-31,184
16083,D1,17,2008-02-29,2009-06-30,487
16083,D2,6,2009-07-31,2009-12-31,153
16083,D3,10,2023-02-28,2023-07-31,153
16083,Sin sequia,18,2003-10-31,2005-04-30,547
16084,D0,13,2020-06-30,2020-12-31,184
16084,D1,11,2008-09-30,2009-07-31,304
16084,D2,6,2009-08-31,2010-01-31,153
16084,D3,9,2024-01-15,2024-05-15,121
16084,Sin sequia,18,2003-10-31,2005-04-30,547
16085,D0,20,2019-08-15,2020-05-31,290
16085,D1,10,2008-09-30,2009-06-30,273
16085,D2,7,2009-07-31,2010-01-31,184
16085,D3,22,2023-06-30,2024-05-15,320
16085,Sin sequia,18,2003-10-31,2005-04-30,547
16086,D0,7,2012-11-30,2013-05-31,182
16086,D1,9,2008-11-30,2009-07-31,243
16086,D2,6,2009-08-31,2010-01-31,153
16086,D3,9,2024-01-15,2024-05-15,121
16086,Sin sequia,26,2003-01-31,2005-04-30,820
16087,D0,12,2017-09-15,2018-02-28,166
16087,D1,10,2008-09-30,2009-06-30,273
16087,D2,6,2009-07-31,2009-12-31,153
16087,D3,11,2023-04-30,2023-09-30,153
16087,Sin sequia,16,2003-12-31,2005-04-30,486
16088,D0,19,2015-08-31,2016-05-31,274
16088,D1,10,2008-09-30,2009-06-30,273
16088,D2,6,2009-07-31,2009-12-31,153
16088,D3,22,2023-06-30,2024-05-15,320
16088,Sin sequia,26,2003-01-31,2005-04-30,820
16089,D0,6,2008-09-30,2009-02-28,151
16089,D1,11,2009-03-31,2010-01-31,306
16089,D2,3,2022-04-30,2022-05-31,31
16089,D3,10,2023-01-31,2023-06-30,150
16089,Sin sequia,18,2003-10-31,2005-04-30,547
16090,D0,14,2020-05-31,2020-12-15,198
16090,D1,10,2008-09-30,2009-06-30,273
16090,D2,9,2021-02-15,2021-06-15,120
16090,D3,9,2023-06-30,2023-10-31,123
16090,Sin sequia,16,2003-12-31,2005-04-30,486
16091,D0,17,2019-09-30,2020-05-31,244
16091,D1,10,2008-10-31,2009-07-31,273
16091,D2,6,2009-08-31,2010-01-31,153
16091,D3,9,2024-01-15,2024-05-15,121
16091,Sin sequia,18,2003-10-31,2005-04-30,547
16092,D0,15,2014-07-31,2015-02-28,212
16092,D1,9,2008-10-31,2009-06-30,242
16092,D2,16,2021-01-31,2021-09-15,227
16092,D3,21,2023-07-15,2024-05-15,305
16092,Sin sequia,11,2010-02-28,2010-12-31,306
16093,D0,16,2015-08-31,2016-04-15,228
16093,D1,18,2020-05-31,2021-02-15,260
16093,D2,6,2023-06-30,2023-09-15,77
16093,D3,9,2021-03-31,2021-07-31,122
16093,Sin sequia,28,2012-02-29,2014-03-31,761
16094,D0,25,2015-08-31,2016-08-31,366
16094,D1,10,2008-09-30,2009-06-30,273
16094,D2,7,2009-07-31,2010-01-31,184
16094,D3,22,2023-06-30,2024-05-15,320
16094,Sin sequia,26,2003-01-31,2005-04-30,820
16095,D0,20,2019-08-15,2020-05-31,290
16095,D1,10,2008-10-31,2009-07-31,273
16095,D2,6,2009-08-31,2010-01-31,153
16095,D3,9,2024-01-15,2024-05-15,121
16095,Sin sequia,18,2003-10-31,2005-04-30,547
16096,D0,11,2018-07-31,2018-12-31,153
16096,D1,6,2009-08-31,2010-01-31,153
16096,D2,7,2019-07-31,2019-10-31,92
16096,D3,12,2023-01-31,2023-07-31,181
16096,Sin sequia,17,2011-07-31,2012-11-30,488
16097,D0,15,2022-02-15,2022-09-15,212
16097,D1,24,2015-08-15,2016-07-31,351
16097,D2,22,2020-10-15,2021-08-31,320
16097,D3,26,2023-04-30,2024-05-15,381
16097,Sin sequia,12,2012-02-29,2013-01-31,337
16098,D0,14,2015-08-31,2016-03-15,197
16098,D1,6,2008-02-29,2008-07-31,153
16098,D2,8,2008-10-31,2009-05-31,212
16098,D3,9,2024-01-15,2024-05-15,121
16098,Sin sequia,27,2012-02-29,2014-03-15,745
16099,D0,5,2003-01-31,2003-05-31,120
16099,D1,13,2020-07-15,2021-01-15,184
16099,D2,9,2008-10-31,2009-06-30,242
16099,D3,10,2023-07-15,2023-11-30,138
16099,Sin sequia,11,2010-02-28,2010-12-31,306
16100,D0,31,2015-08-31,2016-11-30,457
16100,D1,10,2008-09-30,2009-06-30,273
16100,D2,4,2009-09-30,2009-12-31,92
16100,D3,21,2023-07-15,2024-05-15,305
16100,Sin sequia,23,2013-03-31,2014-07-31,487
16101,D0,28,2015-08-15,2016-09-30,412
16101,D1,16,2019-07-31,2020-03-15,228
16101,D2,21,2020-11-15,2021-09-15,304
16101,D3,21,2023-07-15,2024-05-15,305
16101,Sin sequia,28,2012-02-29,2014-03-31,761
16102,D0,12,2017-02-28,2017-08-15,168
16102,D1,9,2008-10-31,2009-06-30,242
16102,D2,7,2009-07-31,2010-01-31,184
16102,D3,14,2023-02-28,2023-09-30,214
16102,Sin sequia,16,2003-12-31,2005-04-30,486
16103,D0,23,2014-07-15,2015-06-15,335
16103,D1,33,2019-10-15,2021-02-15,489
16103,D2,6,2009-08-31,2010-01-31,153
16103,D3,8,2023-06-30,2023-10-15,107
16103,Sin sequia,26,2003-01-31,2005-04-30,820
16104,D0,5,2012-10-31,2013-02-28,120
16104,D1,9,2008-11-30,2009-07-31,243
16104,D2,6,2009-08-31,2010-01-31,153
16104,D3,9,2024-01-15,2024-05-15,121
16104,Sin sequia,26,2003-01-31,2005-04-30,820
16105,D0,7,2012-11-30,2013-05-31,182
16105,D1,9,2008-11-30,2009-07-31,243
16105,D2,6,2009-08-31,2010-01-31,153
16105,D3,9,2024-01-15,2024-05-15,121
16105,Sin sequia,26,2003-01-31,2005-04-30,820
16106,D0,27,2019-11-15,2020-12-15,396
16106,D1,9,2008-11-30,2009-07-31,243
16106,D2,6,2009-08-31,2010-01-31,153
16106,D3,10,2023-06-30,2023-11-15,138
16106,Sin sequia,26,2003-01-31,2005-04-30,820
16107,D0,15,2015-12-31,2016-07-31,213
16107,D1,10,2008-09-30,2009-06-30,273
16107,D2,5,2009-09-30,2010-01-31,123
16107,D3,22,2023-06-30,2024-05-15,320
16107,Sin sequia,16,2003-12-31,2005-04-30,486
16108,D0,20,2019-08-15,2020-05-31,290
16108,D1,9,2008-11-30,2009-07-31,243
16108,D2,6,2009-08-31,2010-01-31,153
16108,D3,22,2023-06-30,2024-05-15,320
16108,Sin sequia,26,2003-01-31,2005-04-30,820
16109,D0,19,2019-07-15,2020-04-15,275
16109,D1,9,2008-11-30,2009-07-31,243
16109,D2,6,2009-08-31,2010-01-31,153
16109,D3,22,2023-06-30,2024-05-15,320
16109,Sin sequia,26,2003-01-31,2005-04-30,820
16110,D0,21,2022-01-31,2022-11-30,303
16110,D1,10,2008-09-30,2009-06-30,273
16110,D2,6,2009-07-31,2009-12-31,153
16110,D3,10,2023-12-31,2024-05-15,136
