nombre_estado,cve_ent,nombre_municipio,cve_geo,normal_pr_mm
Sonora,26,Hermosillo,26030,216.81859135711628
Sonora,26,Huachinera,26031,541.6868815171254
Sonora,26,Huásabas,26032,492.4952206657063
Sonora,26,Huatabampo,26033,375.1020509584868
Sonora,26,Huépac,26034,486.4710421620024
Sonora,26,Imuris,26035,463.15704795629256
Sonora,26,Magdalena,26036,391.866014913951
Sonora,26,Mazatán,26037,476.2407312751812
Sonora,26,Moctezuma,26038,492.10979691431305
Sonora,26,Naco,26039,421.72309925658635
Sonora,26,Nácori Chico,26040,596.6464440370536
Sonora,26,Nacozari de García,26041,473.1486751861653
Sonora,26,Navojoa,26042,414.85070879596543
Sonora,26,Nogales,26043,462.68493173954823
Sonora,26,Ónavas,26044,605.2727671816778
Sonora,26,Opodepe,26045,430.81250558995725
Sonora,26,Oquitoa,26046,288.4751049172669
Sonora,26,Pitiquito,26047,214.0696206290077
Sonora,26,Puerto Peñasco,26048,153.9813689824359
Sonora,26,Quiriego,26049,589.2405767219084
Sonora,26,Rayón,26050,448.9412753824377
Sonora,26,Rosario,26051,697.5655051654317
Sonora,26,Sahuaripa,26052,624.0060011982522
Sonora,26,San Felipe de Jesús,26053,512.1435481002284
Sonora,26,San Javier,26054,592.4898691159115
Sonora,26,San Luis Río Colorado,26055,89.17526525633404
Sonora,26,San Miguel de Horcasitas,26056,349.99675796963066
Sonora,26,San Pedro de la Cueva,26057,536.4338802180542
Sonora,26,Santa Ana,26058,356.22261122883344
Sonora,26,Santa Cruz,26059,478.0808382692038
Sonora,26,Sáric,26060,394.0863013883063
Sonora,26,Soyopa,26061,613.7692441775669
Sonora,26,Suaqui Grande,26062,502.1520367554442
Sonora,26,Tepache,26063,513.4343518453841
Sonora,26,Trincheras,26064,310.5748099305389
Sonora,26,Tubutama,26065,371.08917657993993
Sonora,26,Ures,26066,442.03866476419876
Sonora,26,Villa Hidalgo,26067,458.0828332424515
Sonora,26,Villa Pesqueira,26068,515.549080622666
Sonora,26,Yécora,26069,782.4895124459341
Sonora,26,General Plutarco Elías Calles,26070,198.01429603779408
Sonora,26,Benito Juárez,26071,368.8092298216525
Sonora,26,San Ignacio Río Muerto,26072,281.0967487747642
Tabasco,27,Balancán,27001,1718.0721661020123
Tabasco,27,Cárdenas,27002,1700.0524206561602
Tabasco,27,Centla,27003,1493.2741819857235
Tabasco,27,Centro,27004,2030.0591750261374
Tabasco,27,Comalcalco,27005,1542.5077686845364
Tabasco,27,Cunduacán,27006,1903.2736654901698
Tabasco,27,Emiliano Zapata,27007,1960.0537956200224
Tabasco,27,Huimanguillo,27008,2312.281487783425
Tabasco,27,Jalapa,27009,2604.4203325188655
Tabasco,27,Jalpa de Méndez,27010,1767.9018471212742
Tabasco,27,Jonuta,27011,1900.3949838646545
Tabasco,27,Macuspana,27012,2384.5596904443614
Tabasco,27,Nacajuca,27013,1717.283606901461
Tabasco,27,Paraíso,27014,1392.8386037465696
Tabasco,27,Tacotalpa,27015,3109.8781221172558
Tabasco,27,Teapa,27016,3386.4655109451933
Tabasco,27,Tenosique,27017,1982.0830979489422
Tamaulipas,28,Abasolo,28001,647.2873990065003
Tamaulipas,28,Aldama,28002,933.9568973124782
Tamaulipas,28,Altamira,28003,893.112029970122
Tamaulipas,28,Antiguo Morelos,28004,1175.8954424641713
Tamaulipas,28,Burgos,28005,696.1384364949276
Tamaulipas,28,Bustamante,28006,467.2314916034877
Tamaulipas,28,Camargo,28007,510.5801943418888
Tamaulipas,28,Casas,28008,774.8071536332778
Tamaulipas,28,Ciudad Madero,28009,1005.4250514249235
Tamaulipas,28,Cruillas,28010,732.953969791799
Tamaulipas,28,Gómez Farías,28011,1103.9996542599813
Tamaulipas,28,González,28012,831.8616225888757
Tamaulipas,28,Güémez,28013,693.7636454464789
Tamaulipas,28,Guerrero,28014,475.44990358826993
Tamaulipas,28,Gustavo Díaz Ordaz,28015,524.1955939870348
Tamaulipas,28,Hidalgo,28016,792.7488583230105
Tamaulipas,28,Jaumave,28017,667.2085316724634
Tamaulipas,28,Jiménez,28018,642.354331866148
Tamaulipas,28,Llera,28019,793.529331344974
Tamaulipas,28,Mainero,28020,787.6319751508661
Tamaulipas,28,El Mante,28021,1005.1960625042099
Tamaulipas,28,Matamoros,28022,644.6335924157936
Tamaulipas,28,Méndez,28023,581.180275003932
Tamaulipas,28,Mier,28024,494.33930057074446
Tamaulipas,28,Miguel Alemán,28025,489.8311799928753
Tamaulipas,28,Miquihuana,28026,493.58809852021534
Tamaulipas,28,Nuevo Laredo,28027,458.7440135950478
Tamaulipas,28,Nuevo Morelos,28028,1224.637304303172
Tamaulipas,28,Ocampo,28029,1142.1168206963666
Tamaulipas,28,Padilla,28030,644.3752909621118
Tamaulipas,28,Palmillas,28031,620.6077173237912
Tamaulipas,28,Reynosa,28032,564.2453037473634
Tamaulipas,28,Río Bravo,28033,580.0421597791827
Tamaulipas,28,San Carlos,28034,668.1789977232627
Tamaulipas,28,San Fernando,28035,616.5609520113567
Tamaulipas,28,San Nicolás,28036,729.2747076222424
Tamaulipas,28,Soto la Marina,28037,751.9908681995578
Tamaulipas,28,Tampico,28038,963.8998940965587
Tamaulipas,28,Tula,28039,518.6899735280709
Tamaulipas,28,Valle Hermoso,28040,608.5309358755036
Tamaulipas,28,Victoria,28041,753.4872537912479
Tamaulipas,28,Villagrán,28042,743.8979233883169
Tamaulipas,28,Xicoténcatl,28043,941.7719932862169
Tlaxcala,29,Amaxac de Guerrero,29001,775.654345675171
Tlaxcala,29,Apetatitlán de Antonio Carvajal,29002,756.644048298672
Tlaxcala,29,Atlangatepec,29003,652.6126747933038
Tlaxcala,29,Atltzayanca,29004,580.6117127541354
Tlaxcala,29,Apizaco,29005,824.0070034401979
Tlaxcala,29,Calpulalpan,29006,778.0059593131019
Tlaxcala,29,El Carmen Tequexquitla,29007,574.888195993405
Tlaxcala,29,Cuapiaxtla,29008,599.8581509770678
Tlaxcala,29,Cuaxomulco,29009,842.4033553440217
Tlaxcala,29,Chiautempan,29010,821.9718466085925
Tlaxcala,29,Muñoz de Domingo Arenas,29011,732.8091135009696
Tlaxcala,29,Españita,29012,671.5723219448
Tlaxcala,29,Huamantla,29013,841.4919193603903
Tlaxcala,29,Hueyotlipan,29014,739.4423989204713
Tlaxcala,29,Ixtacuixtla de Mariano Matamoros,29015,721.48630641357
Tlaxcala,29,Ixtenco,29016,918.1833401514185
Tlaxcala,29,Mazatecochco de José María Morelos,29017,758.6679007953201
Tlaxcala,29,Contla de Juan Cuamatzi,29018,777.3682655383923
Tlaxcala,29,Tepetitla de Lardizábal,29019,696.2178559596489
Tlaxcala,29,Sanctórum de Lázaro Cárdenas,29020,662.0446874662354
Tlaxcala,29,Nanacamilpa de Mariano Arista,29021,903.5866046845996
Tlaxcala,29,Acuamanala de Miguel Hidalgo,29022,765.5066382421229
Tlaxcala,29,Natívitas,29023,726.5251669183612
Tlaxcala,29,Panotla,29024,1041.6623001921337
Tlaxcala,29,San Pablo del Monte,29025,766.8708747779579
Tlaxcala,29,Santa Cruz Tlaxcala,29026,771.8256443334749
Tlaxcala,29,Tenancingo,29027,768.5486818470201
Tlaxcala,29,Teolocholco,29028,799.8202073293687
Tlaxcala,29,Tepeyanco,29029,795.3635537625888
Tlaxcala,29,Terrenate,29030,653.0858120840816
Tlaxcala,29,Tetla de la Solidaridad,29031,738.332315245706
Tlaxcala,29,Tetlatlahuca,29032,768.1579874492584
Tlaxcala,29,Tlaxcala,29033,791.8464126468238
Tlaxcala,29,Tlaxco,29034,600.9529895447024
Tlaxcala,29,Tocatlán,29035,812.7036306952357
Tlaxcala,29,Totolac,29036,892.2993003947976
Tlaxcala,29,Ziltlaltépec de Trinidad Sánchez Santos,29037,874.9852546852055
Tlaxcala,29,Tzompantepec,29038,819.081291142307
Tlaxcala,29,Xaloztoc,29039,777.734020788139
Tlaxcala,29,Xaltocan,29040,836.312447529159
Tlaxcala,29,Papalotla de Xicohténcatl,29041,754.6768791002074
Tlaxcala,29,Xicohtzinco,29042,742.9420889114118
Tlaxcala,29,Yauhquemehcan,29043,790.2668804856211
Tlaxcala,29,Zacatelco,29044,755.8002851360324
Tlaxcala,29,Benito Juárez,29045,595.7034256857977
Tlaxcala,29,Emiliano Zapata,29046,707.3760754612897
Tlaxcala,29,Lázaro Cárdenas,29047,671.8133652220392
Tlaxcala,29,La Magdalena Tlaltelulco,29048,738.5555705056304
Tlaxcala,29,San Damián Texóloc,29049,805.0172135469005
Tlaxcala,29,San Francisco Tetlanohcan,29050,924.1092272446899
Tlaxcala,29,San Jerónimo Zacualpan,29051,780.6990717745057
Tlaxcala,29,San José Teacalco,29052,1005.8596287324332
Tlaxcala,29,San Juan Huactzinco,29053,766.3156292414457
Tlaxcala,29,San Lorenzo Axocomanitla,29054,753.4920310525391
Tlaxcala,29,San Lucas Tecopilco,29055,776.9418236527338
Tlaxcala,29,Santa Ana Nopalucan,29056,785.9191275884832
Tlaxcala,29,Santa Apolonia Teacalco,29057,720.403234275898
Tlaxcala,29,Santa Catarina Ayometla,29058,761.6418967144278
Tlaxcala,29,Santa Cruz Quilehtla,29059,791.3881288313995
Tlaxcala,29,Santa Isabel Xiloxoxtla,29060,770.9387710448835
Veracruz,30,Acajete,30001,1676.1627425291285
Veracruz,30,Acatlán,30002,1405.5138619835366
Veracruz,30,Acayucan,30003,1711.322307724918
Veracruz,30,Actopan,30004,1055.0430889888225
Veracruz,30,Acula,30005,1751.8874656213954
Veracruz,30,Acultzingo,30006,1010.3063649893156
Veracruz,30,Camarón de Tejeda,30007,1179.3770047032551
Veracruz,30,Alpatláhuac,30008,1994.3764854983474
Veracruz,30,Alto Lucero de Gutiérrez Barrios,30009,1266.6936434995064
Veracruz,30,Altotonga,30010,1606.8909184599001
Veracruz,30,Alvarado,30011,1778.353716966839
Veracruz,30,Amatitlán,30012,1590.9553947445647
Veracruz,30,Naranjos Amatlán,30013,1497.4619330779637
Veracruz,30,Amatlán de los Reyes,30014,2133.609568554413
Veracruz,30,Angel R. Cabada,30015,2074.3344486851915
Veracruz,30,La Antigua,30016,1210.6855466401926
Veracruz,30,Apazapan,30017,1140.2320362765454
Veracruz,30,Aquila,30018,788.2558893495099
Veracruz,30,Astacinga,30019,1448.401264426754
Veracruz,30,Atlahuilco,30020,1646.0657463605933
Veracruz,30,Atoyac,30021,1924.9096758401631
Veracruz,30,Atzacan,30022,1838.4941716997905
Veracruz,30,Atzalan,30023,1811.1763974618295
Veracruz,30,Tlaltetela,30024,1498.4607569287268
Veracruz,30,Ayahualulco,30025,1159.5747248773273
Veracruz,30,Banderilla,30026,1584.2940920174121
Veracruz,30,Benito Juárez,30027,1550.6919935669769
Veracruz,30,Boca del Río,30028,1747.8578143027532
Veracruz,30,Calcahualco,30029,1731.6541449028168
Veracruz,30,Camerino Z. Mendoza,30030,1411.5120170938767
Veracruz,30,Carrillo Puerto,30031,1556.6457061179522
Veracruz,30,Catemaco,30032,2607.582208393302
Veracruz,30,Cazones de Herrera,30033,1292.6114689505587
Veracruz,30,Cerro Azul,30034,1357.8019921121454
Veracruz,30,Citlaltépetl,30035,1412.8001016729456
Veracruz,30,Coacoatzintla,30036,1563.929525034554
Veracruz,30,Coahuitlán,30037,2040.2859500397306
Veracruz,30,Coatepec,30038,1661.4756162448227
Veracruz,30,Coatzacoalcos,30039,2555.483808481831
Veracruz,30,Coatzintla,30040,1506.4504960663246
Veracruz,30,Coetzala,30041,2228.2135347922645
Veracruz,30,Colipa,30042,1648.2309340202441
Veracruz,30,Comapa,30043,1397.4958453845659
Veracruz,30,Córdoba,30044,1820.3858000082478
Veracruz,30,Cosamaloapan de Carpio,30045,1760.6742777056243
Veracruz,30,Cosautlán de Carvajal,30046,1897.4811362651217
Veracruz,30,Coscomatepec,30047,1953.4596274718056
Veracruz,30,Cosoleacaque,30048,2398.514732793243
Veracruz,30,Cotaxtla,30049,1342.6293394057461
Veracruz,30,Coxquihui,30050,1957.1374003064702
Veracruz,30,Coyutla,30051,1912.6996438741119
Veracruz,30,Cuichapa,30052,2517.7202746380485
Veracruz,30,Cuitláhuac,30053,1863.403609054858
Veracruz,30,Chacaltianguis,30054,1639.6420966166377
Veracruz,30,Chalma,30055,1412.5031381359383
Veracruz,30,Chiconamel,30056,1494.3009250787875
Veracruz,30,Chiconquiaco,30057,1625.7955136845433
Veracruz,30,Chicontepec,30058,1425.3373570380631
Veracruz,30,Chinameca,30059,2365.283055247919
Veracruz,30,Chinampa de Gorostiza,30060,1461.083690530761
Veracruz,30,Las Choapas,30061,2922.2902725954636
Veracruz,30,Chocamán,30062,1928.4157200958416
Veracruz,30,Chontla,30063,1251.7861518715322
Veracruz,30,Chumatlán,30064,2006.877902873222
Veracruz,30,Emiliano Zapata,30065,1210.1477370341145
Veracruz,30,Espinal,30066,1723.565353323406
Veracruz,30,Filomeno Mata,30067,2053.853511938307
Veracruz,30,Fortín,30068,1855.3988945309375
Veracruz,30,Gutiérrez Zamora,30069,1386.0506646228491
Veracruz,30,Hidalgotitlán,30070,2842.177239623916
Veracruz,30,Huatusco,30071,1896.3516189830646
Veracruz,30,Huayacocotla,30072,912.3106424629226
Veracruz,30,Hueyapan de Ocampo,30073,1574.4488758890382
Veracruz,30,Huiloapan de Cuauhtémoc,30074,1548.973090620213
Veracruz,30,Ignacio de la Llave,30075,1654.0574809063137
Veracruz,30,Ilamatlán,30076,1473.1620525928618
Veracruz,30,Isla,30077,1599.6706025397075
Veracruz,30,Ixcatepec,30078,1259.631703031835
Veracruz,30,Ixhuacán de los Reyes,30079,1648.088624085836
Veracruz,30,Ixhuatlán del Café,30080,1969.1644106143976
Veracruz,30,Ixhuatlancillo,30081,1458.5636764205385
Veracruz,30,Ixhuatlán del Sureste,30082,2651.7876166903334
Veracruz,30,Ixhuatlán de Madero,30083,1650.4406403933347
Veracruz,30,Ixmatlahuacan,30084,1664.965491346811
Veracruz,30,Ixtaczoquitlán,30085,1949.2699934181887
Veracruz,30,Jalacingo,30086,1331.2798511941055
Veracruz,30,Xalapa,30087,1452.611265020495
Veracruz,30,Jalcomulco,30088,1252.5069909226004
Veracruz,30,Jáltipan,30089,2145.441632598153
Veracruz,30,Jamapa,30090,1415.6435222063717
Veracruz,30,Jesús Carranza,30091,2623.488112221429
Veracruz,30,Xico,30092,1616.8127538503352
Veracruz,30,Jilotepec,30093,1521.8313865349505
Veracruz,30,Juan Rodríguez Clara,30094,1523.660722194343
Veracruz,30,Juchique de Ferrer,30095,1765.7269300767173
Veracruz,30,Landero y Coss,30096,1611.110200164781
Veracruz,30,Lerdo de Tejada,30097,1892.7326811668352
Veracruz,30,Magdalena,30098,2017.1529816985822
Veracruz,30,Maltrata,30099,1028.3650914904927
Veracruz,30,Manlio Fabio Altamirano,30100,1149.8446775695015
Veracruz,30,Mariano Escobedo,30101,1451.2077485640712
Veracruz,30,Martínez de la Torre,30102,1532.1918794629273
Veracruz,30,Mecatlán,30103,2056.526236413561
Veracruz,30,Mecayapan,30104,2542.877884630388
Veracruz,30,Medellín de Bravo,30105,1497.03437305959
Veracruz,30,Miahuatlán,30106,1541.1848917783316
Veracruz,30,Las Minas,30107,1336.3713790911484
Veracruz,30,Minatitlán,30108,2769.9627686031754
Veracruz,30,Misantla,30109,1702.8662954181589
Veracruz,30,Mixtla de Altamirano,30110,2068.654930203591
Veracruz,30,Moloacán,30111,2583.5974324195454
Veracruz,30,Naolinco,30112,1365.0623537171462
Veracruz,30,Naranjal,30113,2102.53340499991
Veracruz,30,Nautla,30114,1679.3500473643608
Veracruz,30,Nogales,30115,1246.0681625045752
Veracruz,30,Oluta,30116,1850.9312802242162
Veracruz,30,Omealca,30117,2300.8135425033497
Veracruz,30,Orizaba,30118,1751.412141021747
Veracruz,30,Otatitlán,30119,1990.84869826886
Veracruz,30,Oteapan,30120,2039.8769590455022
Veracruz,30,Ozuluama de Mascareñas,30121,1178.6037711229478
Veracruz,30,Pajapan,30122,2569.1406394640603
Veracruz,30,Pánuco,30123,916.2757932819688
Veracruz,30,Papantla,30124,1347.8002139595494
Veracruz,30,Paso del Macho,30125,1413.0946780743266
Veracruz,30,Paso de Ovejas,30126,1108.3923594173082
Veracruz,30,La Perla,30127,1494.7932477869172
Veracruz,30,Perote,30128,678.5176986845555
Veracruz,30,Platón Sánchez,30129,1343.8403569138436
Veracruz,30,Playa Vicente,30130,2091.801024184241
Veracruz,30,Poza Rica de Hidalgo,30131,1160.070001693406
Veracruz,30,Las Vigas de Ramírez,30132,1270.0086433405431
Veracruz,30,Pueblo Viejo,30133,955.729975107174
Veracruz,30,Puente Nacional,30134,1071.6346167541126
Veracruz,30,Rafael Delgado,30135,1775.234356499824
Veracruz,30,Rafael Lucio,30136,1692.074010831573
Veracruz,30,Los Reyes,30137,1924.879462120824
Veracruz,30,Río Blanco,30138,1429.1655237655905
Veracruz,30,Saltabarranca,30139,1822.5247224864058
Veracruz,30,San Andrés Tenejapan,30140,1785.9027085589983
Veracruz,30,San Andrés Tuxtla,30141,2142.7843948957716
Veracruz,30,San Juan Evangelista,30142,1834.7082670115904
Veracruz,30,Santiago Tuxtla,30143,1815.5314191574719
Veracruz,30,Sayula de Alemán,30144,2046.7855915556734
Veracruz,30,Soconusco,30145,2025.3239321270096
Veracruz,30,Sochiapa,30146,1959.4494193959174
Veracruz,30,Soledad Atzompa,30147,1392.1264295674628
Veracruz,30,Soledad de Doblado,30148,1197.7150600306961
Veracruz,30,Soteapan,30149,2327.083038418723
Veracruz,30,Tamalín,30150,1343.5350825563207
Veracruz,30,Tamiahua,30151,1340.0637617790576
Veracruz,30,Tampico Alto,30152,1074.3624124391067
Veracruz,30,Tancoco,30153,1517.1915566087266
Veracruz,30,Tantima,30154,1410.4692579661182
Veracruz,30,Tantoyuca,30155,1183.959740553077
Veracruz,30,Tatatila,30156,1416.893550730234
Veracruz,30,Castillo de Teayo,30157,1327.2790237584516
Veracruz,30,Tecolutla,30158,1471.3750845605357
Veracruz,30,Tehuipango,30159,1646.8042511535398
Veracruz,30,Álamo Temapache,30160,1266.6516343068972
Veracruz,30,Tempoal,30161,1199.076080256248
Veracruz,30,Tenampa,30162,1590.4430500566891
Veracruz,30,Tenochtitlán,30163,1784.7476316122027
Veracruz,30,Teocelo,30164,1846.572521589734
Veracruz,30,Tepatlaxco,30165,2043.2047443737545
Veracruz,30,Tepetlán,30166,1299.55546694724
Veracruz,30,Tepetzintla,30167,1286.317787417414
Veracruz,30,Tequila,30168,1891.3434012018333
Veracruz,30,José Azueta,30169,1631.5528903963518
Veracruz,30,Texcatepec,30170,1441.0810657173865
Veracruz,30,Texhuacán,30171,1873.0143487176697
Veracruz,30,Texistepec,30172,2110.261476704406
Veracruz,30,Tezonapa,30173,2542.0058287391057
Veracruz,30,Tierra Blanca,30174,1590.9632188163957
Veracruz,30,Tihuatlán,30175,1287.5126083989776
Veracruz,30,Tlacojalpan,30176,1916.0250228826044
Veracruz,30,Tlacolulan,30177,1558.1961099929656
Veracruz,30,Tlacotalpan,30178,1580.001874559523
Veracruz,30,Tlacotepec de Mejía,30179,1585.025488033934
Veracruz,30,Tlachichilco,30180,1567.6132885168772
Veracruz,30,Tlalixcoyan,30181,1446.5795021592626
Veracruz,30,Tlalnelhuayocan,30182,1742.6467161451992
Veracruz,30,Tlapacoyan,30183,1783.399882119226
Veracruz,30,Tlaquilpa,30184,1551.0577221412973
Veracruz,30,Tlilapan,30185,1882.0050391179218
Veracruz,30,Tomatlán,30186,1945.169246478682
Veracruz,30,Tonayán,30187,1590.841494174108
Veracruz,30,Totutla,30188,1761.6109270988889
Veracruz,30,Tuxpan,30189,1235.116203091044
Veracruz,30,Tuxtilla,30190,1785.2814410324497
Veracruz,30,Ursulo Galván,30191,1095.392620205844
Veracruz,30,Vega de Alatorre,30192,1609.6717402685692
Veracruz,30,Veracruz,30193,1218.9848479116465
Veracruz,30,Villa Aldama,30194,911.1359116475321
Veracruz,30,Xoxocotla,30195,1375.29660023641
Veracruz,30,Yanga,30196,2295.597871199272
Veracruz,30,Yecuatla,30197,1813.5976309766365
Veracruz,30,Zacualpan,30198,1242.6005125285071
Veracruz,30,Zaragoza,30199,2067.584715024648
Veracruz,30,Zentla,30200,1588.4499619186447
Veracruz,30,Zongolica,30201,2268.250948662499
Veracruz,30,Zontecomatlán de López y Fuentes,30202,1502.0212321298977
Veracruz,30,Zozocolco de Hidalgo,30203,2153.269221419221
Veracruz,30,Agua Dulce,30204,2199.3333682479984
Veracruz,30,El Higo,30205,1110.0436761771512
Veracruz,30,Nanchital de Lázaro Cárdenas del Río,30206,2565.1872572440575
Veracruz,30,Tres Valles,30207,1869.3893184370402
Veracruz,30,Carlos A. Carrillo,30208,1450.5348192308866
Veracruz,30,Tatahuicapan de Juárez,30209,2755.1419325773636
Veracruz,30,Uxpanapa,30210,3332.4264059046163
Veracruz,30,San Rafael,30211,1561.9937531261758
Veracruz,30,Santiago Sochiapan,30212,2270.981273933853
Yucatán,31,Abalá,31001,1047.6926564468915
Yucatán,31,Acanceh,31002,1041.5443580376086
Yucatán,31,Akil,31003,1101.6843834387569
Yucatán,31,Baca,31004,974.3212838709165
Yucatán,31,Bokobá,31005,1020.8467138527601
Yucatán,31,Buctzotz,31006,1101.7140580214684
Yucatán,31,Cacalchén,31007,1019.6425731126992
Yucatán,31,Calotmul,31008,1222.393715199148
Yucatán,31,Cansahcab,31009,987.5266846095661
Yucatán,31,Cantamayec,31010,1136.8947505177835
Yucatán,31,Celestún,31011,719.9515633822418
Yucatán,31,Cenotillo,31012,1193.6984839973215
Yucatán,31,Conkal,31013,955.3681957354274
Yucatán,31,Cuncunul,31014,1205.033094814548
Yucatán,31,Cuzamá,31015,1047.9817711068902
Yucatán,31,Chacsinkín,31016,1162.1894687663394
Yucatán,31,Chankom,31017,1193.113001081158
Yucatán,31,Chapab,31018,1095.0801713750868
Yucatán,31,Chemax,31019,1259.1899370207868
Yucatán,31,Chicxulub Pueblo,31020,909.3380900718978
Yucatán,31,Chichimilá,31021,1185.8615860030893
Yucatán,31,Chikindzonot,31022,1195.144256899918
Yucatán,31,Chocholá,31023,1018.0128346357835
Yucatán,31,Chumayel,31024,1100.5715159964457
Yucatán,31,Dzan,31025,1124.3626933792887
Yucatán,31,Dzemul,31026,860.8845468598638
Yucatán,31,Dzidzantún,31027,846.698389121454
Yucatán,31,Dzilam de Bravo,31028,909.101907294877
Yucatán,31,Dzilam González,31029,954.4887838560679
Yucatán,31,Dzitás,31030,1224.483303654217
Yucatán,31,Dzoncauich,31031,1118.5572264866883
Yucatán,31,Espita,31032,1242.909293377418
Yucatán,31,Halachó,31033,998.6039177334754
Yucatán,31,Hocabá,31034,1036.702027330668
Yucatán,31,Hoctún,31035,1052.2314381898943
Yucatán,31,Homún,31036,1064.7769727510163
Yucatán,31,Huhí,31037,1079.3153513036361
Yucatán,31,Hunucmá,31038,778.4380570367371
Yucatán,31,Ixil,31039,843.8934033594102
Yucatán,31,Izamal,31040,1085.7631928745116
Yucatán,31,Kanasín,31041,1027.9084383828147
Yucatán,31,Kantunil,31042,1110.1578441692504
Yucatán,31,Kaua,31043,1210.6376120923178
Yucatán,31,Kinchil,31044,894.9827576301168
Yucatán,31,Kopomá,31045,1041.7702284853863
Yucatán,31,Mama,31046,1099.5337521002507
Yucatán,31,Maní,31047,1113.611817993376
Yucatán,31,Maxcanú,31048,1019.8843973170507
Yucatán,31,Mayapán,31049,1110.227206548151
Yucatán,31,Mérida,31050,972.820026446798
Yucatán,31,Mocochá,31051,975.12016308760235
Yucatán,31,Motul,31052,964.1002736098086
Yucatán,31,Muna,31053,1094.3013258370638
Yucatán,31,Muxupip,31054,985.0677110172622
Yucatán,31,Opichén,31055,1067.156364741511
Yucatán,31,Oxkutzcab,31056,1106.8936745429696
Yucatán,31,Panabá,31057,1074.4034216397597
Yucatán,31,Peto,31058,1198.9243784208097
Yucatán,31,Progreso,31059,765.47838738241785
Yucatán,31,Quintana Roo,31060,1178.5577290766828
Yucatán,31,Río Lagartos,31061,888.1472724363189
Yucatán,31,Sacalum,31062,1084.2003820051673
Yucatán,31,Samahil,31063,963.9274622396955
Yucatán,31,Sanahcat,31064,1054.5412839900464
Yucatán,31,San Felipe,31065,930.4110022194542
Yucatán,31,Santa Elena,31066,1107.2154566213237
Yucatán,31,Seyé,31067,1038.2869584348216
Yucatán,31,Sinanché,31068,946.0114781955496
Yucatán,31,Sotuta,31069,1145.2800245255141
Yucatán,31,Sucilá,31070,1188.2983224116078
Yucatán,31,Sudzal,31071,1121.857106464318
Yucatán,31,Suma,31072,996.0825299931472
Yucatán,31,Tahdziú,31073,1218.0441182495608
Yucatán,31,Tahmek,31074,1034.9920562785426
Yucatán,31,Teabo,31075,1100.7196731973531
Yucatán,31,Tecoh,31076,1052.1019578428009
Yucatán,31,Tekal de Venegas,31077,1126.230613501625
Yucatán,31,Tekantó,31078,1016.7809200815059
Yucatán,31,Tekax,31079,1100.694676253533
Yucatán,31,Tekit,31080,1087.967154615062
Yucatán,31,Tekom,31081,1200.5754845348588
Yucatán,31,Telchac Pueblo,31082,971.0088008471479
Yucatán,31,Telchac Puerto,31083,862.1227722589064
Yucatán,31,Temax,31084,1071.458421259702
Yucatán,31,Temozón,31085,1220.2517962708273
Yucatán,31,Tepakán,31086,1037.8001603516736
Yucatán,31,Tetiz,31087,854.443717935524
Yucatán,31,Teya,31088,991.7504177669199
Yucatán,31,Ticul,31089,1122.5690432456659
Yucatán,31,Timucuy,31090,1015.13492403249
Yucatán,31,Tinum,31091,1219.400573300125
Yucatán,31,Tixcacalcupul,31092,1197.2051248911434
Yucatán,31,Tixkokob,31093,1027.1964728405721
Yucatán,31,Tixméhuac,31094,1122.3371609640926
Yucatán,31,Tixpéhual,31095,1041.0162957015543
Yucatán,31,Tizimín,31096,1193.0763527286115
Yucatán,31,Tunkás,31097,1144.5899021784608
Yucatán,31,Tzucacab,31098,1126.7311029029138
Yucatán,31,Uayma,31099,1230.163324132429
Yucatán,31,Ucú,31100,878.7791183968644
Yucatán,31,Umán,31101,1005.4209471919747
Yucatán,31,Valladolid,31102,1185.368232013684
Yucatán,31,Xocchel,31103,1061.4509711976348
Yucatán,31,Yaxcabá,31104,1180.6116211889055
Yucatán,31,Yaxkukul,31105,1000.7252977258131
Yucatán,31,Yobaín,31106,857.4602844244425
Zacatecas,32,Apozol,32001,718.6128389096733
Zacatecas,32,Apulco,32002,644.5169687512605
Zacatecas,32,Atolinga,32003,771.5926627643859
Zacatecas,32,Benito Juárez,32004,868.8357859715094
Zacatecas,32,Calera,32005,446.10878166054465
Zacatecas,32,Cañitas de Felipe Pescador,32006,400.2760804504495
Zacatecas,32,Concepción del Oro,32007,358.9769589521104
Zacatecas,32,Cuauhtémoc,32008,513.2799792468826
Zacatecas,32,Chalchihuites,32009,578.5101698667921
Zacatecas,32,Fresnillo,32010,433.8431072664692
Zacatecas,32,Trinidad García de la Cadena,32011,845.3946955149913
Zacatecas,32,Genaro Codina,32012,547.2947356583854
Zacatecas,32,General Enrique Estrada,32013,440.42005793935164
Zacatecas,32,General Francisco R. Murguía,32014,382.6746443425099
Zacatecas,32,El Plateado de Joaquín Amaro,32015,685.1791585881668
Zacatecas,32,General Pánfilo Natera,32016,376.7618466555818
Zacatecas,32,Guadalupe,32017,408.5703390763067
Zacatecas,32,Huanusco,32018,645.60817284745
Zacatecas,32,Jalpa,32019,669.4073486987643
Zacatecas,32,Jerez,32020,497.67788582596603
Zacatecas,32,Jiménez del Teul,32021,580.2863856537059
Zacatecas,32,Juan Aldama,32022,414.3982152585245
Zacatecas,32,Juchipila,32023,720.8076025918548
Zacatecas,32,Loreto,32024,412.46026641578624
