nombre_estado,cve_ent,n_month,n_day,normal_pr_mm
Tamaulipas,28,12,25,0.7661575700626923
Tamaulipas,28,12,26,1.2765517918681848
Tamaulipas,28,12,27,0.6750797206468612
Tamaulipas,28,12,28,0.3495853598649912
Tamaulipas,28,12,29,0.4065418730826802
Tamaulipas,28,12,30,0.688381842687519
Tamaulipas,28,12,31,1.5012141998397521
Tlaxcala,29,1,1,0.18583244391275028
Tlaxcala,29,1,2,0.23422613306665074
Tlaxcala,29,1,3,0.047728512982995124
Tlaxcala,29,1,4,0.026008522991629066
Tlaxcala,29,1,5,0.06025563844170862
Tlaxcala,29,1,6,0.09455604340123368
Tlaxcala,29,1,7,0.1032148914350311
Tlaxcala,29,1,8,0.5988666238866768
Tlaxcala,29,1,9,0.07207143801257683
Tlaxcala,29,1,10,0.27974552412830644
Tlaxcala,29,1,11,0.3649884074045076
Tlaxcala,29,1,12,0.21909934387146024
Tlaxcala,29,1,13,0.594463824207786
Tlaxcala,29,1,14,0.22352179857159143
Tlaxcala,29,1,15,0.4261644508786268
Tlaxcala,29,1,16,0.2808758350027981
Tlaxcala,29,1,17,0.16405382817916447
Tlaxcala,29,1,18,0.41639599430037777
Tlaxcala,29,1,19,0.3044659140408563
Tlaxcala,29,1,20,0.2113831687255904
Tlaxcala,29,1,21,0.2082281487515429
Tlaxcala,29,1,22,0.17250297875594164
Tlaxcala,29,1,23,0.27673981356429156
Tlaxcala,29,1,24,0.6620520619611436
Tlaxcala,29,1,25,0.5200857855728033
Tlaxcala,29,1,26,0.6406170885784115
Tlaxcala,29,1,27,0.14880326834680596
Tlaxcala,29,1,28,0.08494655636695207
Tlaxcala,29,1,29,0.45102338627185573
Tlaxcala,29,1,30,0.4975805771460276
Tlaxcala,29,1,31,0.9982509816360181
Tlaxcala,29,2,1,0.3568592781189329
Tlaxcala,29,2,2,0.5537438004115635
Tlaxcala,29,2,3,0.36752415635301505
Tlaxcala,29,2,4,0.3469390132229128
Tlaxcala,29,2,5,0.4800352039378317
Tlaxcala,29,2,6,0.24778885570352321
Tlaxcala,29,2,7,0.41679347038013903
Tlaxcala,29,2,8,0.10288093439425006
Tlaxcala,29,2,9,0.06052012519256564
Tlaxcala,29,2,10,0.3472678788036424
Tlaxcala,29,2,11,0.4305751147744215
Tlaxcala,29,2,12,0.7490978154759038
Tlaxcala,29,2,13,0.1323866186239707
Tlaxcala,29,2,14,0.009655169523714181
Tlaxcala,29,2,15,0.029045662630039177
Tlaxcala,29,2,16,0.09279836575246918
Tlaxcala,29,2,17,0.3751492497793089
Tlaxcala,29,2,18,0.1620528740715231
Tlaxcala,29,2,19,0.07093088631097988
Tlaxcala,29,2,20,0.43659994542902025
Tlaxcala,29,2,21,0.33527706056882856
Tlaxcala,29,2,22,0.2533814333234346
Tlaxcala,29,2,23,0.5348476234155366
Tlaxcala,29,2,24,0.41186646648365377
Tlaxcala,29,2,25,0.5113752480759263
Tlaxcala,29,2,26,0.19834290024058057
Tlaxcala,29,2,27,0.3368513641004731
Tlaxcala,29,2,28,0.13971914404397365
Tlaxcala,29,2,29,0.0018429213242687973
Tlaxcala,29,3,1,0.4128391109556264
Tlaxcala,29,3,2,0.3583474157769244
Tlaxcala,29,3,3,0.28195765498701897
Tlaxcala,29,3,4,0.08437011903865406
Tlaxcala,29,3,5,0.3349202486984216
Tlaxcala,29,3,6,0.2938887542156801
Tlaxcala,29,3,7,0.1936026243103742
Tlaxcala,29,3,8,0.3749399044010605
Tlaxcala,29,3,9,0.10020285499378247
Tlaxcala,29,3,10,0.2716448625270653
Tlaxcala,29,3,11,0.23827469854590236
Tlaxcala,29,3,12,0.22332055890940555
Tlaxcala,29,3,13,0.36715256177041644
Tlaxcala,29,3,14,0.49167773996384173
Tlaxcala,29,3,15,0.29465475363545873
Tlaxcala,29,3,16,0.28289500705460907
Tlaxcala,29,3,17,0.46631952433461493
Tlaxcala,29,3,18,0.2583888042628348
Tlaxcala,29,3,19,0.3516738647471686
Tlaxcala,29,3,20,0.4079657103360313
Tlaxcala,29,3,21,0.16468652680363874
Tlaxcala,29,3,22,0.15285338039285257
Tlaxcala,29,3,23,0.47698719437851306
Tlaxcala,29,3,24,0.6781074799657145
Tlaxcala,29,3,25,0.5760406487054228
Tlaxcala,29,3,26,0.44467425368331875
Tlaxcala,29,3,27,0.29359020909455974
Tlaxcala,29,3,28,0.9375373838931131
Tlaxcala,29,3,29,0.7473310358173841
Tlaxcala,29,3,30,0.6009223405371017
Tlaxcala,29,3,31,1.1417537792067882
Tlaxcala,29,4,1,0.43684943821855743
Tlaxcala,29,4,2,0.36521550669901176
Tlaxcala,29,4,3,0.4527616289029103
Tlaxcala,29,4,4,0.7087144744583296
Tlaxcala,29,4,5,0.7568381397394874
Tlaxcala,29,4,6,0.5791853844000346
Tlaxcala,29,4,7,0.9716961146889201
Tlaxcala,29,4,8,1.3725016139402548
Tlaxcala,29,4,9,0.976268039731228
Tlaxcala,29,4,10,0.8706079342892852
Tlaxcala,29,4,11,0.6685134625641238
Tlaxcala,29,4,12,0.875667084668317
Tlaxcala,29,4,13,1.8284798972391334
Tlaxcala,29,4,14,1.2062696161494417
Tlaxcala,29,4,15,0.7491769726061414
Tlaxcala,29,4,16,0.9955028578955804
Tlaxcala,29,4,17,1.2765939275924285
Tlaxcala,29,4,18,1.2342211303928297
Tlaxcala,29,4,19,0.7942248114517027
Tlaxcala,29,4,20,1.064844503879048
Tlaxcala,29,4,21,1.6311842540069348
Tlaxcala,29,4,22,1.6224430420905886
Tlaxcala,29,4,23,2.1615171119827408
Tlaxcala,29,4,24,1.406705119203227
Tlaxcala,29,4,25,1.6925724348706919
Tlaxcala,29,4,26,2.2335146437471605
Tlaxcala,29,4,27,1.4124694833972284
Tlaxcala,29,4,28,1.4439266575441245
Tlaxcala,29,4,29,1.7170288325241627
Tlaxcala,29,4,30,1.9197711218603608
Tlaxcala,29,5,1,2.0702748895617837
Tlaxcala,29,5,2,2.013389282338248
Tlaxcala,29,5,3,2.3881678017894385
Tlaxcala,29,5,4,2.2358410090509944
Tlaxcala,29,5,5,2.5106550939011547
Tlaxcala,29,5,6,2.3045714171580087
Tlaxcala,29,5,7,2.447316951135791
Tlaxcala,29,5,8,3.018751531404305
Tlaxcala,29,5,9,2.1024767908790554
Tlaxcala,29,5,10,2.9017879438402527
Tlaxcala,29,5,11,2.896114922592006
Tlaxcala,29,5,12,2.09864321445066
Tlaxcala,29,5,13,3.0400741156286966
Tlaxcala,29,5,14,2.8906534049008306
Tlaxcala,29,5,15,2.1200162149332846
Tlaxcala,29,5,16,2.387251772281531
Tlaxcala,29,5,17,1.1447707321963916
Tlaxcala,29,5,18,1.8432212388404916
Tlaxcala,29,5,19,2.1696379977327758
Tlaxcala,29,5,20,2.8526756734202166
Tlaxcala,29,5,21,2.433422199343514
Tlaxcala,29,5,22,2.403777559615635
Tlaxcala,29,5,23,0.9302171465453322
Tlaxcala,29,5,24,1.7071827843710021
Tlaxcala,29,5,25,1.7387765042631131
Tlaxcala,29,5,26,2.081182656216146
Tlaxcala,29,5,27,3.409161637329072
Tlaxcala,29,5,28,2.817973480282663
Tlaxcala,29,5,29,2.635369537735583
Tlaxcala,29,5,30,3.7170814563048036
Tlaxcala,29,5,31,4.554108726771823
Tlaxcala,29,6,1,2.5660777711892093
Tlaxcala,29,6,2,2.7259868095145268
Tlaxcala,29,6,3,2.5519265194303626
Tlaxcala,29,6,4,3.273607140034486
Tlaxcala,29,6,5,3.570635115451624
Tlaxcala,29,6,6,6.311479467992553
Tlaxcala,29,6,7,4.150669714896196
Tlaxcala,29,6,8,4.4742849865471985
Tlaxcala,29,6,9,5.132560382502538
Tlaxcala,29,6,10,4.710949338362673
Tlaxcala,29,6,11,5.162510464461524
Tlaxcala,29,6,12,4.2783625179646245
Tlaxcala,29,6,13,2.805220768647282
Tlaxcala,29,6,14,3.007227228475987
Tlaxcala,29,6,15,5.194641628896604
Tlaxcala,29,6,16,3.9610123327129103
Tlaxcala,29,6,17,5.078970855779879
Tlaxcala,29,6,18,4.355326456748316
Tlaxcala,29,6,19,4.235562457009683
Tlaxcala,29,6,20,3.6627762622414166
Tlaxcala,29,6,21,4.202557578423156
Tlaxcala,29,6,22,5.712529141063519
Tlaxcala,29,6,23,3.4936074747042345
Tlaxcala,29,6,24,5.8618154968770675
Tlaxcala,29,6,25,7.03305170712267
Tlaxcala,29,6,26,3.386267722103526
Tlaxcala,29,6,27,1.9634627584103261
Tlaxcala,29,6,28,3.1938059858554215
Tlaxcala,29,6,29,5.916071192058111
Tlaxcala,29,6,30,6.159273051505092
Tlaxcala,29,7,1,4.966984234828152
Tlaxcala,29,7,2,4.968341408439191
Tlaxcala,29,7,3,4.270661100251485
Tlaxcala,29,7,4,4.771453784258427
Tlaxcala,29,7,5,6.737263444633123
Tlaxcala,29,7,6,6.061284372671617
Tlaxcala,29,7,7,5.578444312914929
Tlaxcala,29,7,8,3.1769310026524393
Tlaxcala,29,7,9,3.1764327415380444
Tlaxcala,29,7,10,3.4879190917812632
Tlaxcala,29,7,11,2.496825516436394
Tlaxcala,29,7,12,3.302164876788603
Tlaxcala,29,7,13,3.7312361224111403
Tlaxcala,29,7,14,5.616967724945108
Tlaxcala,29,7,15,3.556666229514007
Tlaxcala,29,7,16,2.8277740198479524
Tlaxcala,29,7,17,3.071883058906389
Tlaxcala,29,7,18,3.7963031530679583
Tlaxcala,29,7,19,3.8803630526807256
Tlaxcala,29,7,20,5.277604052416124
Tlaxcala,29,7,21,2.4698850290427306
Tlaxcala,29,7,22,4.040744357367137
Tlaxcala,29,7,23,3.266763663535939
Tlaxcala,29,7,24,4.218243531349886
Tlaxcala,29,7,25,4.063854831000585
Tlaxcala,29,7,26,3.999531725795132
Tlaxcala,29,7,27,4.54915645869328
Tlaxcala,29,7,28,4.282476912760476
Tlaxcala,29,7,29,3.621150665104277
Tlaxcala,29,7,30,4.800581906143435
Tlaxcala,29,7,31,3.2886479266781645
Tlaxcala,29,8,1,3.7177370631880176
Tlaxcala,29,8,2,3.18581222512432
Tlaxcala,29,8,3,2.663264076471861
Tlaxcala,29,8,4,3.6396691490431756
Tlaxcala,29,8,5,4.5196939911718514
Tlaxcala,29,8,6,3.4043200105164213
Tlaxcala,29,8,7,5.549770335354465
Tlaxcala,29,8,8,4.433964048116348
Tlaxcala,29,8,9,5.04285408122249
Tlaxcala,29,8,10,3.0547737334242506
Tlaxcala,29,8,11,3.6523409197772336
Tlaxcala,29,8,12,3.178253471423539
Tlaxcala,29,8,13,3.0728349524617626
Tlaxcala,29,8,14,4.39556110397886
Tlaxcala,29,8,15,4.493533710085806
Tlaxcala,29,8,16,3.4596884376460606
Tlaxcala,29,8,17,3.942006585555244
Tlaxcala,29,8,18,3.57227882360853
Tlaxcala,29,8,19,3.6164691111055793
Tlaxcala,29,8,20,3.7878381152024194
Tlaxcala,29,8,21,3.3997682902410085
Tlaxcala,29,8,22,4.182310684088969
Tlaxcala,29,8,23,6.4200025970301855
Tlaxcala,29,8,24,3.0108276591606193
Tlaxcala,29,8,25,4.326392993519262
Tlaxcala,29,8,26,5.306234188605834
Tlaxcala,29,8,27,4.472068699690098
Tlaxcala,29,8,28,4.137453672521581
Tlaxcala,29,8,29,5.103526173574287
Tlaxcala,29,8,30,4.5483465225632935
Tlaxcala,29,8,31,3.532352366298911
Tlaxcala,29,9,1,4.11419035226125
Tlaxcala,29,9,2,4.199264129393959
Tlaxcala,29,9,3,4.750150450569601
Tlaxcala,29,9,4,4.805533000978518
Tlaxcala,29,9,5,6.351104769676563
Tlaxcala,29,9,6,3.309814908171014
Tlaxcala,29,9,7,7.128600882877377
Tlaxcala,29,9,8,5.6811863938153255
Tlaxcala,29,9,9,6.640904023319051
Tlaxcala,29,9,10,5.483010394129414
Tlaxcala,29,9,11,4.918289551650903
Tlaxcala,29,9,12,4.104689443738788
Tlaxcala,29,9,13,5.33662758760039
Tlaxcala,29,9,14,4.0724867867744265
Tlaxcala,29,9,15,4.186042489394563
Tlaxcala,29,9,16,2.6133640335227186
Tlaxcala,29,9,17,4.1254291860999555
Tlaxcala,29,9,18,3.59041462254421
Tlaxcala,29,9,19,3.2262773715051107
Tlaxcala,29,9,20,4.660124587417981
Tlaxcala,29,9,21,4.725680101333605
Tlaxcala,29,9,22,3.671224724204063
Tlaxcala,29,9,23,4.737987703106998
Tlaxcala,29,9,24,3.4591664108023825
Tlaxcala,29,9,25,2.2249703985261307
Tlaxcala,29,9,26,2.915168153008613
Tlaxcala,29,9,27,3.0448311534876167
Tlaxcala,29,9,28,3.607140835875727
Tlaxcala,29,9,29,2.035162017069104
Tlaxcala,29,9,30,2.084956874806365
Tlaxcala,29,10,1,0.9140176380477173
Tlaxcala,29,10,2,0.8274072705069433
Tlaxcala,29,10,3,1.5851112631323465
Tlaxcala,29,10,4,5.524709270494709
Tlaxcala,29,10,5,5.688633314582518
Tlaxcala,29,10,6,4.076535941132715
Tlaxcala,29,10,7,3.2450969463499777
Tlaxcala,29,10,8,2.048306385764961
Tlaxcala,29,10,9,3.548024726781523
Tlaxcala,29,10,10,2.445912418710967
Tlaxcala,29,10,11,1.5645466283573344
Tlaxcala,29,10,12,1.7147202090577083
Tlaxcala,29,10,13,3.6437623888899613
Tlaxcala,29,10,14,1.5511294425155768
Tlaxcala,29,10,15,1.3267184313760816
Tlaxcala,29,10,16,0.9116954595695552
Tlaxcala,29,10,17,1.302354427893491
Tlaxcala,29,10,18,2.00959070855639
Tlaxcala,29,10,19,1.0274176806025233
Tlaxcala,29,10,20,2.0347478900872136
Tlaxcala,29,10,21,1.7550884505594293
Tlaxcala,29,10,22,1.048553137314803
Tlaxcala,29,10,23,1.292910884516994
Tlaxcala,29,10,24,1.1794452963334807
Tlaxcala,29,10,25,1.7846398160558177
Tlaxcala,29,10,26,0.5123767973188723
Tlaxcala,29,10,27,1.2478358575485566
Tlaxcala,29,10,28,1.0145826159663325
Tlaxcala,29,10,29,1.2872127878652881
Tlaxcala,29,10,30,1.111634272153216
Tlaxcala,29,10,31,2.410799892974624
Tlaxcala,29,11,1,1.072979629729043
Tlaxcala,29,11,2,1.1196199954231278
Tlaxcala,29,11,3,1.1247721472257959
Tlaxcala,29,11,4,0.3812570792893831
Tlaxcala,29,11,5,0.06999323318454413
Tlaxcala,29,11,6,0.3314753322564579
Tlaxcala,29,11,7,0.9997197012431429
Tlaxcala,29,11,8,0.8001973736402384
Tlaxcala,29,11,9,0.30213431012484754
Tlaxcala,29,11,10,0.9131628400095574
Tlaxcala,29,11,11,0.39183726135649294
Tlaxcala,29,11,12,0.3880607011541917
Tlaxcala,29,11,13,0.49003436985157356
Tlaxcala,29,11,14,0.3479458986415146
Tlaxcala,29,11,15,0.316834690206746
Tlaxcala,29,11,16,0.8362932653828966
Tlaxcala,29,11,17,0.4540698437243536
Tlaxcala,29,11,18,0.5115028293941115
Tlaxcala,29,11,19,0.5627494225096314
Tlaxcala,29,11,20,0.39744894831464145
Tlaxcala,29,11,21,0.535871615238977
Tlaxcala,29,11,22,0.37944380169583314
Tlaxcala,29,11,23,0.5852517795674996
Tlaxcala,29,11,24,0.6245921233625358
Tlaxcala,29,11,25,0.367381157382735
Tlaxcala,29,11,26,0.9821933493362136
Tlaxcala,29,11,27,1.2061551004844082
Tlaxcala,29,11,28,0.6314141293185896
Tlaxcala,29,11,29,0.3208545487929485
Tlaxcala,29,11,30,0.48715784996298656
Tlaxcala,29,12,1,0.13696847136545526
Tlaxcala,29,12,2,0.3146950555878402
Tlaxcala,29,12,3,0.6532372861019171
Tlaxcala,29,12,4,0.11048099708692058
Tlaxcala,29,12,5,0.4295857378780776
Tlaxcala,29,12,6,0.08717918521282912
Tlaxcala,29,12,7,0.13932674251485092
Tlaxcala,29,12,8,0.26438757026652465
Tlaxcala,29,12,9,0.3065397242659672
Tlaxcala,29,12,10,0.16766138893984092
Tlaxcala,29,12,11,0.037216062507791754
Tlaxcala,29,12,12,0.07125358165515192
Tlaxcala,29,12,13,0.08390997799491555
Tlaxcala,29,12,14,0.113438789080909
Tlaxcala,29,12,15,0.1827805805434206
Tlaxcala,29,12,16,0.3495459501763556
Tlaxcala,29,12,17,0.09184837362795405
Tlaxcala,29,12,18,0.18743255756732685
Tlaxcala,29,12,19,0.5198545622381995
Tlaxcala,29,12,20,0.1348689984559797
Tlaxcala,29,12,21,0.06605223176459722
Tlaxcala,29,12,22,0.09017482655304737
Tlaxcala,29,12,23,0.13717727619718253
Tlaxcala,29,12,24,0.18382253869587756
Tlaxcala,29,12,25,0.4378714384695666
Tlaxcala,29,12,26,1.2647039960747057
Tlaxcala,29,12,27,0.622154278446662
Tlaxcala,29,12,28,0.09306980513398735
Tlaxcala,29,12,29,0.10898841437278871
Tlaxcala,29,12,30,0.31007779938510077
Tlaxcala,29,12,31,0.2736122416957427
Veracruz,30,1,1,1.6162857993463395
Veracruz,30,1,2,2.171336712243839
Veracruz,30,1,3,1.475562820855869
Veracruz,30,1,4,1.149057313074953
Veracruz,30,1,5,0.9286202826312585
Veracruz,30,1,6,0.7762820436955629
Veracruz,30,1,7,0.8424816690494772
Veracruz,30,1,8,2.9605823585183266
Veracruz,30,1,9,0.5989637557860842
Veracruz,30,1,10,1.4080633328921828
Veracruz,30,1,11,1.469255767160745
Veracruz,30,1,12,1.4453375179760015
Veracruz,30,1,13,1.2890086683645334
Veracruz,30,1,14,1.4274041115629128
Veracruz,30,1,15,1.1498821031223974
Veracruz,30,1,16,1.4804862342496279
Veracruz,30,1,17,1.041819736031508
Veracruz,30,1,18,1.8601067243497644
Veracruz,30,1,19,1.9093399019371722
Veracruz,30,1,20,1.01703727727752
Veracruz,30,1,21,1.4910511948973613
Veracruz,30,1,22,1.409872372308856
Veracruz,30,1,23,1.585817097952618
Veracruz,30,1,24,2.4929650236371206
Veracruz,30,1,25,1.0777655928916867
Veracruz,30,1,26,2.1839736817609245
Veracruz,30,1,27,1.1801795613844595
Veracruz,30,1,28,1.1061456910367946
Veracruz,30,1,29,1.6980745747949564
Veracruz,30,1,30,1.3305954622456546
Veracruz,30,1,31,2.943807094611324
Veracruz,30,2,1,2.5226774213925247
Veracruz,30,2,2,1.6669217690631513
Veracruz,30,2,3,1.1198371855779756
Veracruz,30,2,4,2.08580121770971
Veracruz,30,2,5,1.2829978294458648
Veracruz,30,2,6,1.132408452149319
Veracruz,30,2,7,1.9817335637736233
Veracruz,30,2,8,1.202981948683777
Veracruz,30,2,9,0.9126005929045709
Veracruz,30,2,10,1.1787289816843454
Veracruz,30,2,11,1.9392641937930288
Veracruz,30,2,12,2.8311515311780737
Veracruz,30,2,13,1.4631890777011873
Veracruz,30,2,14,0.7695478709309261
Veracruz,30,2,15,0.5233507627017818
Veracruz,30,2,16,1.0819811863010533
Veracruz,30,2,17,2.1422372813095443
Veracruz,30,2,18,1.8709069271266434
Veracruz,30,2,19,1.0642089672719137
Veracruz,30,2,20,1.788423691796425
Veracruz,30,2,21,1.5139975471708615
Veracruz,30,2,22,2.525743461107024
Veracruz,30,2,23,2.626589746996643
Veracruz,30,2,24,0.8223145638178719
Veracruz,30,2,25,1.4117243270933824
Veracruz,30,2,26,0.7754703782278588
Veracruz,30,2,27,1.2542694883668049
Veracruz,30,2,28,0.48452644648783155
Veracruz,30,2,29,0.2984072468374681
Veracruz,30,3,1,0.7625233063470321
Veracruz,30,3,2,1.460156655087914
Veracruz,30,3,3,1.1208784378263312
Veracruz,30,3,4,0.43948328977236417
Veracruz,30,3,5,0.7618394135414605
Veracruz,30,3,6,1.1529729539863138
Veracruz,30,3,7,1.1620845932197474
Veracruz,30,3,8,0.6922230972130008
Veracruz,30,3,9,0.5549467223151999
Veracruz,30,3,10,1.322103543685848
Veracruz,30,3,11,0.797258245170821
Veracruz,30,3,12,1.832066165176308
Veracruz,30,3,13,0.5175411552689705
Veracruz,30,3,14,0.7855442453931031
Veracruz,30,3,15,1.139059088337512
Veracruz,30,3,16,0.9410601851061394
Veracruz,30,3,17,0.7006888252736183
Veracruz,30,3,18,0.2797428172684576
Veracruz,30,3,19,0.8359698613386877
Veracruz,30,3,20,0.8426972351179873
Veracruz,30,3,21,0.4713538131956489
Veracruz,30,3,22,0.7822560141856334
Veracruz,30,3,23,0.6101620370805569
Veracruz,30,3,24,0.6901371475183248
Veracruz,30,3,25,0.5586467970629462
Veracruz,30,3,26,1.1818999604219547
Veracruz,30,3,27,1.047375858740312
Veracruz,30,3,28,0.8641683769759818
Veracruz,30,3,29,1.420802461643733
Veracruz,30,3,30,1.4288809672738618
Veracruz,30,3,31,2.139147702939506
Veracruz,30,4,1,0.8982620169398997
Veracruz,30,4,2,0.6465637257617178
Veracruz,30,4,3,1.4047289659885873
Veracruz,30,4,4,0.9536301533837572
Veracruz,30,4,5,1.1685909436255766
Veracruz,30,4,6,0.8881804636008264
Veracruz,30,4,7,1.225371089518336
Veracruz,30,4,8,1.4545251278684994
Veracruz,30,4,9,1.5282757784942054
Veracruz,30,4,10,1.5096712976748912
Veracruz,30,4,11,1.4458276282353817
Veracruz,30,4,12,0.7998741029856676
Veracruz,30,4,13,2.1431887941400354
Veracruz,30,4,14,0.9514820787005497
Veracruz,30,4,15,1.4337581655786087
Veracruz,30,4,16,2.16488818878183
Veracruz,30,4,17,0.8593416236455312
Veracruz,30,4,18,0.5428010455158511
Veracruz,30,4,19,0.4668823199150846
Veracruz,30,4,20,1.2771709229662238
Veracruz,30,4,21,1.8881430658603313
Veracruz,30,4,22,1.4227954296238599
Veracruz,30,4,23,0.8646115532757878
Veracruz,30,4,24,1.6391643193328878
Veracruz,30,4,25,1.627260844373586
Veracruz,30,4,26,2.0789843595616193
Veracruz,30,4,27,2.045949878195474
Veracruz,30,4,28,1.606968539937673
Veracruz,30,4,29,2.0291096002407554
Veracruz,30,4,30,1.7662462210743934
Veracruz,30,5,1,1.3850469526459221
Veracruz,30,5,2,2.293799061587614
Veracruz,30,5,3,1.5185689954507469
Veracruz,30,5,4,1.469773298340905
Veracruz,30,5,5,1.9063880722886357
Veracruz,30,5,6,2.2484857778714833
Veracruz,30,5,7,2.5221507426617484
Veracruz,30,5,8,2.8025860253323405
Veracruz,30,5,9,1.372844291796901
Veracruz,30,5,10,2.0591649852100593
Veracruz,30,5,11,1.6014826184972657
Veracruz,30,5,12,2.202300494170409
Veracruz,30,5,13,2.5038312388011343
Veracruz,30,5,14,4.268953738393355
Veracruz,30,5,15,3.8995892247869404
Veracruz,30,5,16,2.3996582865513236
Veracruz,30,5,17,2.204941184655769
Veracruz,30,5,18,3.2125434540048174
Veracruz,30,5,19,3.000154372221791
Veracruz,30,5,20,1.8121961723906808
Veracruz,30,5,21,2.510099442623909
Veracruz,30,5,22,2.9684495084158806
Veracruz,30,5,23,1.8261229566295991
Veracruz,30,5,24,2.2897482414609382
Veracruz,30,5,25,1.6300994004737857
Veracruz,30,5,26,2.4313229537060095
Veracruz,30,5,27,4.155534540588866
Veracruz,30,5,28,4.272707253947023
Veracruz,30,5,29,4.968629888321602
Veracruz,30,5,30,6.802291271555519
Veracruz,30,5,31,5.754872346011662
Veracruz,30,6,1,5.199900388061445
Veracruz,30,6,2,4.48580957084672
Veracruz,30,6,3,4.669663882014285
Veracruz,30,6,4,5.871128716820202
Veracruz,30,6,5,5.3716263841743475
Veracruz,30,6,6,4.602119865604108
Veracruz,30,6,7,6.729965147240702
Veracruz,30,6,8,6.681708661713551
Veracruz,30,6,9,7.231373825813081
Veracruz,30,6,10,6.628281853796777
Veracruz,30,6,11,7.637710546941016
Veracruz,30,6,12,8.814199833691296
Veracruz,30,6,13,5.691524590740663
Veracruz,30,6,14,7.332429598422195
Veracruz,30,6,15,8.395347990163495
Veracruz,30,6,16,6.510851047146723
Veracruz,30,6,17,7.993559717245658
Veracruz,30,6,18,9.762400232219541
Veracruz,30,6,19,8.117465711897644
Veracruz,30,6,20,9.20733850819435
Veracruz,30,6,21,7.74451779479613
Veracruz,30,6,22,9.80718021853464
Veracruz,30,6,23,8.150868822422822
Veracruz,30,6,24,8.933414188910477
Veracruz,30,6,25,9.124923900506143
Veracruz,30,6,26,7.589059047806558
Veracruz,30,6,27,7.275159081797218
Veracruz,30,6,28,8.222621857523807
Veracruz,30,6,29,10.178037780798656
Veracruz,30,6,30,13.528876134668312
Veracruz,30,7,1,8.654115600234347
Veracruz,30,7,2,8.983277189787609
Veracruz,30,7,3,9.198019387108902
Veracruz,30,7,4,10.091577037467568
Veracruz,30,7,5,9.309491324747938
Veracruz,30,7,6,10.091548811954706
Veracruz,30,7,7,10.229051048137334
Veracruz,30,7,8,8.521964414641378
Veracruz,30,7,9,9.132840805830822
Veracruz,30,7,10,9.31954862692924
Veracruz,30,7,11,8.211489662252545
Veracruz,30,7,12,10.400884116112254
Veracruz,30,7,13,8.950123876371391
Veracruz,30,7,14,10.797909119881123
Veracruz,30,7,15,9.408405644248909
Veracruz,30,7,16,7.439262706868132
Veracruz,30,7,17,7.098995020806357
Veracruz,30,7,18,9.099939033140583
Veracruz,30,7,19,7.697212389373687
Veracruz,30,7,20,8.413189464769186
Veracruz,30,7,21,7.38288560912435
Veracruz,30,7,22,10.151764944845235
Veracruz,30,7,23,9.482354980789982
Veracruz,30,7,24,10.078806135338706
Veracruz,30,7,25,8.003154294370717
Veracruz,30,7,26,9.10213265182402
Veracruz,30,7,27,8.990729821176533
Veracruz,30,7,28,8.511265579070878
Veracruz,30,7,29,7.540261543704314
Veracruz,30,7,30,5.524512380381092
Veracruz,30,7,31,7.064947315606145
Veracruz,30,8,1,5.182968629832043
Veracruz,30,8,2,6.9178272951985855
Veracruz,30,8,3,7.005840510728678
Veracruz,30,8,4,7.457195407005927
Veracruz,30,8,5,9.144358222879898
Veracruz,30,8,6,8.097267340953504
Veracruz,30,8,7,8.251303561911325
Veracruz,30,8,8,8.403694832192901
Veracruz,30,8,9,11.2879193598998
Veracruz,30,8,10,10.21166846538132
Veracruz,30,8,11,5.55397919364034
Veracruz,30,8,12,6.3157491209968875
Veracruz,30,8,13,8.37237775880679
Veracruz,30,8,14,10.074421370039817
Veracruz,30,8,15,7.691415831252212
Veracruz,30,8,16,6.582594392966843
Veracruz,30,8,17,6.877164884004471
Veracruz,30,8,18,8.29758797274824
Veracruz,30,8,19,6.8579674413144796
Veracruz,30,8,20,8.670003140290225
Veracruz,30,8,21,6.969295504012672
Veracruz,30,8,22,10.990585525178654
Veracruz,30,8,23,11.3713508650544
Veracruz,30,8,24,9.878615129833864
Veracruz,30,8,25,9.087198387824799
Veracruz,30,8,26,7.281581353208431
Veracruz,30,8,27,8.191577780642566
Veracruz,30,8,28,9.599369118476455
Veracruz,30,8,29,10.592790011487736
Veracruz,30,8,30,9.826311570991688
Veracruz,30,8,31,9.965099096518609
Veracruz,30,9,1,7.7855644418222205
Veracruz,30,9,2,10.393712483261291
Veracruz,30,9,3,11.522363290872349
Veracruz,30,9,4,14.138347270398965
Veracruz,30,9,5,14.314558373786967
Veracruz,30,9,6,11.451992168432573
Veracruz,30,9,7,13.576656861111273
Veracruz,30,9,8,10.300007353425812
Veracruz,30,9,9,9.600530465012787
Veracruz,30,9,10,9.202171550480047
Veracruz,30,9,11,10.0058673196686
Veracruz,30,9,12,11.255624947490391
Veracruz,30,9,13,12.536977557860862
Veracruz,30,9,14,11.020848846341414
Veracruz,30,9,15,12.508190985616059
Veracruz,30,9,16,11.691745955396996
Veracruz,30,9,17,12.615430207929275
Veracruz,30,9,18,10.8841636815303
Veracruz,30,9,19,8.293279070518686
Veracruz,30,9,20,10.275155438162246
Veracruz,30,9,21,7.891555008867872
Veracruz,30,9,22,9.869355460149979
Veracruz,30,9,23,13.88267782706532
Veracruz,30,9,24,10.47954834633634
Veracruz,30,9,25,11.148659770919648
