cve_ent,nombre_estado,date_year_month,n_year,n_month,pr_mm,anomaly_pr_mm,anomaly_pr_prop
03,Baja California Sur,1981-11-15,1981,11,3.009281522281628,-3.202646781203423,-0.5155640285491795
03,Baja California Sur,1981-12-15,1981,12,8.002001311464019,-9.541653942349141,-0.5438806112127196
04,Campeche,1981-01-15,1981,1,20.638148967218022,-19.28677410928514,-0.4830760493220812
04,Campeche,1981-02-15,1981,2,43.8357315399587,9.042646289057984,0.25989779934287055
04,Campeche,1981-03-15,1981,3,22.83328657141326,-4.582653146745443,-0.16715287507399074
04,Campeche,1981-04-15,1981,4,23.08481567453045,-6.5344786798155425,-0.22061560959695006
04,Campeche,1981-05-15,1981,5,111.62427268095138,11.359051194299639,0.11329004240829273
04,Campeche,1981-06-15,1981,6,242.52948787155603,56.05941291108334,0.30063490306938867
04,Campeche,1981-07-15,1981,7,167.2396427111414,4.570042870998776,0.028094019260450704
04,Campeche,1981-08-15,1981,8,213.57463973880053,6.561079169865764,0.03169395836598322
04,Campeche,1981-09-15,1981,9,183.89842604414596,-55.23145672690296,-0.23096844311918738
04,Campeche,1981-10-15,1981,10,161.2183110232459,-9.893897727396194,-0.05782110931555062
04,Campeche,1981-11-15,1981,11,27.7048854722267,-51.993359975662166,-0.6523777240448575
04,Campeche,1981-12-15,1981,12,38.89896221215036,-12.810904803988926,-0.24774584703516034
05,Coahuila,1981-01-15,1981,1,28.763717353223342,13.624625585458068,0.8999632074671834
05,Coahuila,1981-02-15,1981,2,8.5800166966045,-2.240333705999223,-0.20704816596883285
05,Coahuila,1981-03-15,1981,3,12.760714667753605,3.583811487594158,0.3905251496324373
05,Coahuila,1981-04-15,1981,4,77.31559600013611,57.94569620119245,2.991533090137746
05,Coahuila,1981-05-15,1981,5,52.02926213887398,12.43713354606286,0.3141314697669757
05,Coahuila,1981-06-15,1981,6,61.05261696217114,13.72696363816285,0.2900533362779625
05,Coahuila,1981-07-15,1981,7,32.229797840033825,-21.730800856573687,-0.40271608139032555
05,Coahuila,1981-08-15,1981,8,48.020734476215935,-4.409126300589129,-0.08409570872901734
05,Coahuila,1981-09-15,1981,9,42.89736613323831,-14.670082478380195,-0.2548329452179233
05,Coahuila,1981-10-15,1981,10,64.60332133399127,34.132689879631954,1.1201832141469688
05,Coahuila,1981-11-15,1981,11,3.6987317594180675,-8.967346130630986,-0.7079812873783187
05,Coahuila,1981-12-15,1981,12,8.179661658662354,-4.864881004953192,-0.3729437765972852
06,Colima,1981-01-15,1981,1,73.575357188864,56.48380087606779,3.304778092898372
06,Colima,1981-02-15,1981,2,1.5262774067576736,-1.667685363133546,-0.5221367571514756
06,Colima,1981-03-15,1981,3,4.9286835832814875,1.4323906935731814,0.40968841534688616
06,Colima,1981-04-15,1981,4,4.730652051671364,1.9912350022588012,0.7268827514546568
06,Colima,1981-05-15,1981,5,4.77669156920703,-4.866640094130269,-0.5046637680867708
06,Colima,1981-06-15,1981,6,73.79205357651712,-39.70504822585217,-0.34983314635637075
06,Colima,1981-07-15,1981,7,177.0299314485534,-16.44598281532427,-0.08500273989088866
06,Colima,1981-08-15,1981,8,230.08003370691625,34.172278837055615,0.1744304550871704
06,Colima,1981-09-15,1981,9,200.9671532179967,-27.93663550078628,-0.12204531719266343
06,Colima,1981-10-15,1981,10,98.00450870998063,1.2996492154463937,0.01343933719814618
06,Colima,1981-11-15,1981,11,8.339856122700812,-6.854761760299532,-0.45113090787025334
06,Colima,1981-12-15,1981,12,8.05106493126198,-2.8954356473011345,-0.26450787870704173
07,Chiapas,1981-01-15,1981,1,27.563299289082273,-19.12744918266536,-0.4096625093564155
07,Chiapas,1981-02-15,1981,2,63.31693289922413,26.44117950298071,0.7170342858859206
07,Chiapas,1981-03-15,1981,3,46.76829700641293,11.893091736511082,0.3410185443919124
07,Chiapas,1981-04-15,1981,4,66.39313278348439,19.25310405102161,0.4084236808655791
07,Chiapas,1981-05-15,1981,5,177.51895835424614,14.933893084942667,0.09185279755066303
07,Chiapas,1981-06-15,1981,6,440.5470515494803,124.3979125263279,0.39347857441806267
07,Chiapas,1981-07-15,1981,7,341.14420897590696,70.18523754609635,0.2590253320483879
07,Chiapas,1981-08-15,1981,8,454.74716942119346,137.99119760845554,0.43563881943174276
07,Chiapas,1981-09-15,1981,9,388.2900132952364,4.388728844397178,0.01143192018926204
07,Chiapas,1981-10-15,1981,10,278.6286819716372,48.46625732033485,0.2105741516833669
07,Chiapas,1981-11-15,1981,11,42.68384901199998,-51.25577873877458,-0.5456246736974318
07,Chiapas,1981-12-15,1981,12,65.06777411800294,7.257546927621007,0.1255408823030619
08,Chihuahua,1981-01-15,1981,1,48.122732306467235,28.18340207216093,1.4134578113195806
08,Chihuahua,1981-02-15,1981,2,14.987935982256008,1.41928937534475,0.10460065889119906
08,Chihuahua,1981-03-15,1981,3,19.07420835620378,10.86598569037102,1.323792754258649
08,Chihuahua,1981-04-15,1981,4,17.360388202294583,11.078272357171077,1.7634619657277715
08,Chihuahua,1981-05-15,1981,5,10.693455837435287,0.22329723109683997,0.021327015138210018
08,Chihuahua,1981-06-15,1981,6,56.50514297150047,13.171339992319474,0.3039507056107544
08,Chihuahua,1981-07-15,1981,7,104.7785968110634,-5.788337380046912,-0.052351432391550386
08,Chihuahua,1981-08-15,1981,8,113.21672542403704,10.015368888811821,0.09704687249332158
08,Chihuahua,1981-09-15,1981,9,97.78367803194668,31.37308930987183,0.472410950024351
08,Chihuahua,1981-10-15,1981,10,60.45447563206543,30.12947535638377,0.993552352266434
08,Chihuahua,1981-11-15,1981,11,5.822265061617733,-6.87000065132146,-0.5412745688358702
08,Chihuahua,1981-12-15,1981,12,10.765544043379697,-11.117354201595353,-0.5080384726528727
09,Ciudad de México,1981-01-15,1981,1,27.991830549277996,14.866531547593665,1.1326623146402903
09,Ciudad de México,1981-02-15,1981,2,15.386352221643174,6.193827779359848,0.673789644862926
09,Ciudad de México,1981-03-15,1981,3,9.022360151159988,-0.7179424930054203,-0.07370843794422333
09,Ciudad de México,1981-04-15,1981,4,40.78001306913701,13.076734926988774,0.4720284314329432
09,Ciudad de México,1981-05-15,1981,5,59.864982380023925,-6.040687032369114,-0.09165656135848627
09,Ciudad de México,1981-06-15,1981,6,259.195494444089,85.70284435472982,0.49398544728314253
09,Ciudad de México,1981-07-15,1981,7,197.99939109867748,3.4968556611082704,0.017978457983807
09,Ciudad de México,1981-08-15,1981,8,170.7912774550157,-17.227298433562225,-0.09162551280981583
09,Ciudad de México,1981-09-15,1981,9,141.5226308534054,-37.484065891219046,-0.20940035525427733
09,Ciudad de México,1981-10-15,1981,10,64.82343158457418,-3.7226256580305233,-0.05430838486968045
09,Ciudad de México,1981-11-15,1981,11,12.408282715198753,-8.911182819251286,-0.41798340604982526
09,Ciudad de México,1981-12-15,1981,12,8.71665324795818,-0.20154605908425616,-0.022599411848208108
10,Durango,1981-01-15,1981,1,48.643615875431394,28.014691596860345,1.358029687760379
10,Durango,1981-02-15,1981,2,8.161418637212842,-1.8504951974724655,-0.1848293171542891
10,Durango,1981-03-15,1981,3,13.000814053078868,6.85252880246421,1.1145430836637171
10,Durango,1981-04-15,1981,4,11.942923367584385,6.919912213665089,1.3776422153205259
10,Durango,1981-05-15,1981,5,7.930189778249813,-5.250108437930036,-0.39833001892818454
10,Durango,1981-06-15,1981,6,94.39869130874726,16.646886454331636,0.2141028942736657
10,Durango,1981-07-15,1981,7,117.6941536758025,-34.657538974031084,-0.2274837802668085
10,Durango,1981-08-15,1981,8,155.48209828730822,16.435978684642635,0.11820523098098416
10,Durango,1981-09-15,1981,9,124.88451563365645,12.922442385174747,0.11541803407387319
10,Durango,1981-10-15,1981,10,96.33978375947561,57.091885718229555,1.4546482376771122
10,Durango,1981-11-15,1981,11,5.90327402309112,-7.932752732887307,-0.5733403724056572
10,Durango,1981-12-15,1981,12,19.247334088467678,-1.3283606217092476,-0.06455969727487396
11,Guanajuato,1981-01-15,1981,1,34.70777134504938,20.33860126906856,1.4154332617348653
11,Guanajuato,1981-02-15,1981,2,8.025675204225857,2.5438402110225447,0.46404902996469993
11,Guanajuato,1981-03-15,1981,3,7.932489790068181,1.9926896940920553,0.33548093570387805
11,Guanajuato,1981-04-15,1981,4,33.412327020290235,21.726879194907056,1.859310787192241
11,Guanajuato,1981-05-15,1981,5,32.12333856261494,-3.0156981972586365,-0.08582188003236223
11,Guanajuato,1981-06-15,1981,6,109.39455923052682,6.575426039801783,0.06395138565897704
11,Guanajuato,1981-07-15,1981,7,120.30339479303076,-21.927684429683396,-0.15416943012397227
11,Guanajuato,1981-08-15,1981,8,89.21801550657098,-27.50141922939376,-0.2356198801990921
11,Guanajuato,1981-09-15,1981,9,59.80713645430691,-43.90293609368428,-0.4233237429601495
11,Guanajuato,1981-10-15,1981,10,69.80304203328451,29.154885014189617,0.7172498620415633
11,Guanajuato,1981-11-15,1981,11,4.137015390500461,-6.091644171324558,-0.5955466730029358
11,Guanajuato,1981-12-15,1981,12,13.472132953193169,5.684642170600343,0.7299709661688556
12,Guerrero,1981-01-15,1981,1,27.56560463269782,15.889821793212947,1.360921319937293
12,Guerrero,1981-02-15,1981,2,2.5976059119496955,0.183733928507809,0.07611585443144622
12,Guerrero,1981-03-15,1981,3,2.510062142441865,0.664874831362205,0.36032918033301026
12,Guerrero,1981-04-15,1981,4,8.345911537074839,4.520485603754135,1.1816947138825082
12,Guerrero,1981-05-15,1981,5,23.90789511404445,-18.2553764938949,-0.43296869046702274
12,Guerrero,1981-06-15,1981,6,308.85266104419037,68.72833723547535,0.2862198054130697
12,Guerrero,1981-07-15,1981,7,280.49848888667015,25.053176380870184,0.09807647725108029
12,Guerrero,1981-08-15,1981,8,347.02279750695635,89.18960801712723,0.3459198103766448
12,Guerrero,1981-09-15,1981,9,254.25047776268548,-19.408259643230394,-0.07092139584946734
12,Guerrero,1981-10-15,1981,10,190.23548713217176,69.0459695567192,0.569735493119124
12,Guerrero,1981-11-15,1981,11,12.078917709600281,-4.914689322286071,-0.28920813062608064
12,Guerrero,1981-12-15,1981,12,2.6860034896458127,-1.523479217249966,-0.3619160175558563
13,Hidalgo,1981-01-15,1981,1,38.53291038916064,19.684031525660476,1.0443078163008166
13,Hidalgo,1981-02-15,1981,2,20.931832182946334,4.752146774595278,0.2937107029375543
13,Hidalgo,1981-03-15,1981,3,21.063294995245123,4.344954652602528,0.25989150618737433
13,Hidalgo,1981-04-15,1981,4,55.18735260833843,19.374074678507057,0.5409746272448589
13,Hidalgo,1981-05-15,1981,5,84.35107660717091,24.979573063201244,0.42073337497174446
13,Hidalgo,1981-06-15,1981,6,251.71705032028459,133.48106791459116,1.128937783563962
13,Hidalgo,1981-07-15,1981,7,127.33343450600074,-9.28407710778771,-0.06795671358759174
13,Hidalgo,1981-08-15,1981,8,157.01681929415057,38.83605592702632,0.3286157139329311
13,Hidalgo,1981-09-15,1981,9,132.35586686143873,-34.092270824517925,-0.2048221824436448
13,Hidalgo,1981-10-15,1981,10,85.2896808179742,-1.3823195830068329,-0.015948859800300474
13,Hidalgo,1981-11-15,1981,11,12.925887336329444,-17.588307132690417,-0.5763975565714932
13,Hidalgo,1981-12-15,1981,12,21.24972224030548,5.271419931780704,0.3299111401195786
14,Jalisco,1981-01-15,1981,1,45.676596364520385,29.64170512056659,1.8485753766333437
14,Jalisco,1981-02-15,1981,2,7.213791725498266,1.6837766024174483,0.30447956559645034
14,Jalisco,1981-03-15,1981,3,6.554346588535491,2.3775455193560715,0.5692264199269532
14,Jalisco,1981-04-15,1981,4,10.465837095008315,6.098724711863185,1.396511968732752
14,Jalisco,1981-05-15,1981,5,10.448829854283895,-7.893261657959959,-0.43033596537728475
14,Jalisco,1981-06-15,1981,6,168.89580997274194,15.121882316662038,0.09833840201105216
14,Jalisco,1981-07-15,1981,7,231.84310204717104,14.815522375350383,0.06826562042369799
14,Jalisco,1981-08-15,1981,8,168.70563644982295,-25.65493652789877,-0.13199660885358383
14,Jalisco,1981-09-15,1981,9,151.87551371566528,-23.62988557562028,-0.13463908045587736
14,Jalisco,1981-10-15,1981,10,77.05550253038787,10.87894556237876,0.1643927405839175
14,Jalisco,1981-11-15,1981,11,10.619860432409068,-2.3502729736983135,-0.18120653813719573
14,Jalisco,1981-12-15,1981,12,11.753996908506656,-0.3464492151887484,-0.028631110923284277
15,Estado de México,1981-01-15,1981,1,31.633962567453064,18.924250852508784,1.4889598817774403
15,Estado de México,1981-02-15,1981,2,10.114737898668293,4.1699825285745105,0.7014556981692462
15,Estado de México,1981-03-15,1981,3,8.674969797408558,1.0758894012936482,0.14158152634412255
15,Estado de México,1981-04-15,1981,4,39.97855356689702,19.384679388653492,0.9412837633597133
15,Estado de México,1981-05-15,1981,5,51.77720557326722,-10.046129624827472,-0.16249737405200812
15,Estado de México,1981-06-15,1981,6,249.3803976397141,76.51386385778198,0.44261814119731696
15,Estado de México,1981-07-15,1981,7,206.49569698783304,14.20051908879347,0.07384750488256729
15,Estado de México,1981-08-15,1981,8,176.01696232334533,-3.899864823801039,-0.021675931515908207
15,Estado de México,1981-09-15,1981,9,125.94464627922676,-39.805768611203945,-0.24015486560029153
15,Estado de México,1981-10-15,1981,10,103.72410130994413,29.153694337180838,0.3909552799923591
15,Estado de México,1981-11-15,1981,11,13.507294875628032,-4.7743178318278385,-0.26115408461096584
15,Estado de México,1981-12-15,1981,12,6.928384319586869,0.5806674848847928,0.09147658914310185
16,Michoacán,1981-01-15,1981,1,49.173726253080055,35.27446992062762,2.537867428077258
16,Michoacán,1981-02-15,1981,2,4.531110892612247,1.126105358093887,0.33072056614239104
16,Michoacán,1981-03-15,1981,3,3.6013961764011935,0.5033542972043494,0.16247498156314213
16,Michoacán,1981-04-15,1981,4,11.205285265295617,6.050352836936028,1.1737016771840367
16,Michoacán,1981-05-15,1981,5,19.255988666907786,-9.193149569123534,-0.3231433406822936
16,Michoacán,1981-06-15,1981,6,189.96917611439724,32.30770722105669,0.2049182177981175
16,Michoacán,1981-07-15,1981,7,231.57450691059347,24.72475929366277,0.11953004332135353
16,Michoacán,1981-08-15,1981,8,223.82755081444392,33.34903072725771,0.17508027000626175
16,Michoacán,1981-09-15,1981,9,154.0283685315119,-23.726725268288277,-0.13347986131419065
16,Michoacán,1981-10-15,1981,10,103.44972200381271,22.73297113727041,0.28163882828803755
16,Michoacán,1981-11-15,1981,11,8.284537611923488,-6.3989578542732986,-0.43579254469785395
16,Michoacán,1981-12-15,1981,12,9.08799155868368,1.4068485301922449,0.18315614290397453
17,Morelos,1981-01-15,1981,1,16.96117836517183,7.954702438890928,0.8832203076987196
17,Morelos,1981-02-15,1981,2,5.44441642771089,2.902328296285869,1.1417103366353027
17,Morelos,1981-03-15,1981,3,6.2170712110298405,1.9920916883168749,0.47150327655025004
17,Morelos,1981-04-15,1981,4,22.55069883077795,8.920687899336713,0.6544886826729375
17,Morelos,1981-05-15,1981,5,58.595385105742764,-3.765518222777793,-0.060382676032462876
17,Morelos,1981-06-15,1981,6,364.23092951138074,154.5795161994079,0.7373168334877145
17,Morelos,1981-07-15,1981,7,265.50837366787084,68.03534606152056,0.34452981698920737
17,Morelos,1981-08-15,1981,8,223.51563305169617,23.56979076624833,0.11788087462503717
17,Morelos,1981-09-15,1981,9,183.19085518150388,-21.463015451206445,-0.10487471057767504
17,Morelos,1981-10-15,1981,10,72.84459583949766,5.2405203219151275,0.07751781651909681
17,Morelos,1981-11-15,1981,11,5.890963858749162,-6.684807304411432,-0.5315624161477966
17,Morelos,1981-12-15,1981,12,2.393034224367563,0.013128111013243515,0.005516230635980978
18,Nayarit,1981-01-15,1981,1,39.70702905172016,20.609460555119444,1.0791667305074903
18,Nayarit,1981-02-15,1981,2,4.208407982900679,-4.74912518950158,-0.5301822609078817
18,Nayarit,1981-03-15,1981,3,6.998435898633152,3.247937457183304,0.8660015482976
18,Nayarit,1981-04-15,1981,4,3.92426639880785,1.5789078438360504,0.6732053145942263
18,Nayarit,1981-05-15,1981,5,1.5333265451021696,-3.1885575652666773,-0.6752723046008017
18,Nayarit,1981-06-15,1981,6,151.28481420819196,19.40113732913494,0.14710794988622142
18,Nayarit,1981-07-15,1981,7,311.207295454833,19.339207955397114,0.06626009757039468
18,Nayarit,1981-08-15,1981,8,269.1504122610649,-22.647127688345392,-0.07761246956458846
18,Nayarit,1981-09-15,1981,9,229.43895190158963,-15.28837190915499,-0.0624710460241782
18,Nayarit,1981-10-15,1981,10,106.52235630651083,32.64190845470948,0.44182066302828465
18,Nayarit,1981-11-15,1981,11,3.7630318378936476,-8.476617242160163,-0.6925539438850395
18,Nayarit,1981-12-15,1981,12,13.805058970235082,-4.698015921240261,-0.2539046049802625
19,Nuevo León,1981-01-15,1981,1,39.31390211494021,18.656722470873152,0.9031592304630773
19,Nuevo León,1981-02-15,1981,2,15.197698594304079,-0.7091200196449172,-0.04457962568474102
19,Nuevo León,1981-03-15,1981,3,21.89189207738099,6.861458855091453,0.45650439702005263
19,Nuevo León,1981-04-15,1981,4,71.81904174368033,37.9494794887956,1.1204596978020425
19,Nuevo León,1981-05-15,1981,5,101.13611448621988,43.192528187347406,0.7454237983227471
19,Nuevo León,1981-06-15,1981,6,96.37773164628716,36.86435436847763,0.6194297157157482
19,Nuevo León,1981-07-15,1981,7,48.10901386812691,-9.740760482985799,-0.1683802675506623
19,Nuevo León,1981-08-15,1981,8,75.29109019081875,13.202520906080785,0.2126401213327057
19,Nuevo León,1981-09-15,1981,9,78.90959608968379,-33.42473312779096,-0.29754691518282017
19,Nuevo León,1981-10-15,1981,10,49.339204049659706,2.719336230733745,0.05832998586130255
19,Nuevo León,1981-11-15,1981,11,7.211738350494169,-9.237919942705961,-0.5615873459526318
19,Nuevo León,1981-12-15,1981,12,7.120466222167734,-8.775499457769449,-0.5520582790918637
20,Oaxaca,1981-01-15,1981,1,19.796110990702996,4.406980266335019,0.286369668649105
20,Oaxaca,1981-02-15,1981,2,19.415921740149585,4.859401557348438,0.3338298917820984
20,Oaxaca,1981-03-15,1981,3,12.106888090492617,-1.6480296449546543,-0.11981384961013472
20,Oaxaca,1981-04-15,1981,4,27.59047345951314,1.0809782774631493,0.04077702234764158
20,Oaxaca,1981-05-15,1981,5,87.01967732696397,-4.376250986176771,-0.04788234078856182
20,Oaxaca,1981-06-15,1981,6,434.33548673697874,178.65738832513233,0.6987590624103865
20,Oaxaca,1981-07-15,1981,7,293.65044841724574,36.2012787368933,0.14061524759175034
20,Oaxaca,1981-08-15,1981,8,402.0162214988019,140.29148712463217,0.536026858371235
20,Oaxaca,1981-09-15,1981,9,238.80943746463248,-43.22659432584226,-0.15326621230423282
20,Oaxaca,1981-10-15,1981,10,144.94555293458347,10.040276842999077,0.0744246417477619
20,Oaxaca,1981-11-15,1981,11,32.903913542734,-15.373724882526659,-0.3184440122589458
20,Oaxaca,1981-12-15,1981,12,30.97693691890609,6.19991988225312,0.250228664454704
21,Puebla,1981-01-15,1981,1,22.626535746514367,5.964124440667071,0.3579388559790321
21,Puebla,1981-02-15,1981,2,17.099662969633446,4.300273509942713,0.3359748934498489
21,Puebla,1981-03-15,1981,3,17.035931939629428,2.1944603419001805,0.14786002368093565
21,Puebla,1981-04-15,1981,4,37.56822043382378,3.119878044769628,0.09056685542468826
21,Puebla,1981-05-15,1981,5,89.56722084222824,15.351378780195517,0.2068477343067022
21,Puebla,1981-06-15,1981,6,323.51102931462435,156.6593822406363,0.9389142090468418
21,Puebla,1981-07-15,1981,7,179.25875144745626,23.945896665879502,0.154178459339735
21,Puebla,1981-08-15,1981,8,198.1541306692734,40.91174966587431,0.26018271540285265
21,Puebla,1981-09-15,1981,9,150.0343957435596,-44.57321686169976,-0.22904148642998742
21,Puebla,1981-10-15,1981,10,86.05959725141985,-6.856521230560077,-0.07379259209896746
21,Puebla,1981-11-15,1981,11,18.02065611682983,-13.83223967332325,-0.4342537571607324
21,Puebla,1981-12-15,1981,12,17.003695319141688,0.9236929962294802,0.05744358599459409
22,Querétaro,1981-01-15,1981,1,36.27907382874478,20.751604542398923,1.336444732861068
22,Querétaro,1981-02-15,1981,2,10.86310856628071,2.7768054045037243,0.3433961538357058
22,Querétaro,1981-03-15,1981,3,12.690401893927286,3.491930707832088,0.3796207692763815
22,Querétaro,1981-04-15,1981,4,53.3380927834389,30.95916726614346,1.3834072257945011
22,Querétaro,1981-05-15,1981,5,60.630682569580664,14.288529702409349,0.3083268432384658
22,Querétaro,1981-06-15,1981,6,183.31773867520823,83.11186542375353,0.8294111185997471
22,Querétaro,1981-07-15,1981,7,122.42742882568598,-7.190168023209111,-0.05547215962961593
22,Querétaro,1981-08-15,1981,8,102.14328549339984,-1.7535123141421565,-0.01687744330090284
22,Querétaro,1981-09-15,1981,9,63.95138025436792,-59.381827722559066,-0.48147476820410073
22,Querétaro,1981-10-15,1981,10,77.93033836981454,17.51364226772791,0.28988083423388383
22,Querétaro,1981-11-15,1981,11,7.2408082567574725,-8.516105894156532,-0.5404678741403527
22,Querétaro,1981-12-15,1981,12,12.031271893555816,3.6745704739676572,0.43971541993285074
23,Quintana Roo,1981-01-15,1981,1,23.7288711981568,-29.922119006220324,-0.5577179264023933
23,Quintana Roo,1981-02-15,1981,2,53.59783311277618,15.188763552944295,0.39544731822477336
23,Quintana Roo,1981-03-15,1981,3,58.799967626186316,18.88309115709574,0.4730603400723943
23,Quintana Roo,1981-04-15,1981,4,13.282543909951329,-24.614283950675727,-0.6495077646392868
23,Quintana Roo,1981-05-15,1981,5,90.85805394815296,-24.437208604660242,-0.21195327599402716
23,Quintana Roo,1981-06-15,1981,6,249.52808817181815,74.56772685196071,0.4261978329802267
23,Quintana Roo,1981-07-15,1981,7,180.7474743303792,42.699710668044276,0.30931113648814945
23,Quintana Roo,1981-08-15,1981,8,158.82514776549436,-0.1621595333477046,-0.0010199527000158562
23,Quintana Roo,1981-09-15,1981,9,243.15905908718008,40.22425254646248,0.19821268333479172
23,Quintana Roo,1981-10-15,1981,10,176.63391107692644,5.88894592732467,0.034489719343495415
23,Quintana Roo,1981-11-15,1981,11,22.989560979813742,-66.7164649973061,-0.7437233370958001
23,Quintana Roo,1981-12-15,1981,12,52.43521241568369,-12.372089434718468,-0.1909057942772801
24,San Luis Potosí,1981-01-15,1981,1,35.65411325357733,18.389570258625113,1.0651640338236483
24,San Luis Potosí,1981-02-15,1981,2,11.336826766354731,-0.36062873808994844,-0.030829673851114067
24,San Luis Potosí,1981-03-15,1981,3,11.946749278164448,1.7158978269068559,0.16771798858402298
24,San Luis Potosí,1981-04-15,1981,4,48.6194534049812,25.384840871923508,1.0925441875050217
24,San Luis Potosí,1981-05-15,1981,5,66.78082864466113,17.420932443854177,0.35293697484658354
24,San Luis Potosí,1981-06-15,1981,6,156.57948054394558,61.45984833579381,0.6461321065802722
24,San Luis Potosí,1981-07-15,1981,7,78.18439105288832,-30.465827150668417,-0.2804028160678935
24,San Luis Potosí,1981-08-15,1981,8,72.99618081378169,-11.931302617097543,-0.14048812157266133
24,San Luis Potosí,1981-09-15,1981,9,92.5439756288604,-22.744895688690363,-0.19728613376777712
24,San Luis Potosí,1981-10-15,1981,10,40.54583526874261,-16.50178414564479,-0.28926332623588924
24,San Luis Potosí,1981-11-15,1981,11,6.8004550769421055,-10.513442449620248,-0.6072256367170307
24,San Luis Potosí,1981-12-15,1981,12,15.74374971590401,2.037510931992367,0.14865573000114324
25,Sinaloa,1981-01-15,1981,1,79.53699017138818,54.62738484960802,2.1930249052097017
25,Sinaloa,1981-02-15,1981,2,8.369465333361786,-4.131407487585811,-0.33048952235261925
25,Sinaloa,1981-03-15,1981,3,12.327913019211865,6.924614978715368,1.2815534006854603
25,Sinaloa,1981-04-15,1981,4,3.8332688584044377,1.9746497766122646,1.0624284426845596
25,Sinaloa,1981-05-15,1981,5,0.7955012305619797,-0.9202179733159104,-0.5363453245939208
25,Sinaloa,1981-06-15,1981,6,33.6694446681229,-4.95783956141107,-0.12835071531175274
25,Sinaloa,1981-07-15,1981,7,174.70657093203138,-3.6249030037853913,-0.020326770837379098
25,Sinaloa,1981-08-15,1981,8,178.0635812038602,-9.511842903290074,-0.05070943034550488
25,Sinaloa,1981-09-15,1981,9,148.80322069302053,3.919323105217046,0.02705147480479556
25,Sinaloa,1981-10-15,1981,10,144.39312440478858,92.4539438936502,1.7800424069806686
25,Sinaloa,1981-11-15,1981,11,7.559181459655267,-10.570056420592582,-0.5830392038767862
25,Sinaloa,1981-12-15,1981,12,11.28160049560155,-16.495012467993263,-0.593845350749291
26,Sonora,1981-01-15,1981,1,60.82012288311032,36.02201513074023,1.452611444810639
26,Sonora,1981-02-15,1981,2,16.341048801743444,-2.3941246008737735,-0.12778769373649487
26,Sonora,1981-03-15,1981,3,29.639346636049403,17.60057007855671,1.4619899285033635
26,Sonora,1981-04-15,1981,4,6.749202515468153,2.9793575197386346,0.7903130030846498
26,Sonora,1981-05-15,1981,5,1.8639767174087585,-0.1993438052617551,-0.09661310643280399
26,Sonora,1981-06-15,1981,6,22.01231588126076,9.574415551681588,0.7697774783507636
26,Sonora,1981-07-15,1981,7,116.10701781021491,21.15950739072467,0.22285478889587795
26,Sonora,1981-08-15,1981,8,61.71103316795558,-29.531322160747337,-0.32365804295998274
26,Sonora,1981-09-15,1981,9,65.95746203365358,15.482446423269373,0.30673485161011366
26,Sonora,1981-10-15,1981,10,21.276473568583054,0.8257238682601447,0.04037621507083952
26,Sonora,1981-11-15,1981,11,12.329042507648776,-1.2841641844425755,-0.09433223291824519
26,Sonora,1981-12-15,1981,12,9.067630618045424,-21.85258051630084,-0.7067409863843694
27,Tabasco,1981-01-15,1981,1,64.32846341425281,-54.470358749047236,-0.45850924914198776
27,Tabasco,1981-02-15,1981,2,153.9327211153799,66.04224382452762,0.7514152370111358
27,Tabasco,1981-03-15,1981,3,64.70244816702781,13.254199596082394,0.25762197867251585
27,Tabasco,1981-04-15,1981,4,54.124095653499,10.460448102120758,0.2395688104117306
27,Tabasco,1981-05-15,1981,5,136.06739343006603,23.875076083624904,0.21280491078458189
27,Tabasco,1981-06-15,1981,6,385.861480934611,159.46492680496146,0.7043611039841241
27,Tabasco,1981-07-15,1981,7,228.4325900881475,50.202471056123585,0.2816722074180029
27,Tabasco,1981-08-15,1981,8,369.49247272441664,137.87793992944506,0.5952905384028581
27,Tabasco,1981-09-15,1981,9,319.1692963534576,-9.719798559901164,-0.029553423054241766
27,Tabasco,1981-10-15,1981,10,303.542213782671,2.0567624563532263,0.006822095219868687
27,Tabasco,1981-11-15,1981,11,100.32138845183587,-70.07742113078245,-0.4112553444618123
27,Tabasco,1981-12-15,1981,12,149.45395201205653,9.081314315120295,0.06469433405338441
28,Tamaulipas,1981-01-15,1981,1,46.37605546186342,23.196495629135843,1.0007306349443421
28,Tamaulipas,1981-02-15,1981,2,13.943528899571843,-4.3383271327473825,-0.23730233544547966
28,Tamaulipas,1981-03-15,1981,3,19.609177544531217,2.13116799052813,0.12193425023274557
28,Tamaulipas,1981-04-15,1981,4,50.26190841691411,14.760572349772076,0.41577512243077525
28,Tamaulipas,1981-05-15,1981,5,129.4243992576273,59.12309413404738,0.8409956832254707
28,Tamaulipas,1981-06-15,1981,6,185.69427626926029,86.09573798356963,0.8644277262042813
28,Tamaulipas,1981-07-15,1981,7,84.06556645662303,-12.116092504093714,-0.12597092455061792
28,Tamaulipas,1981-08-15,1981,8,114.40401796712703,28.781871659186564,0.33614985024636523
28,Tamaulipas,1981-09-15,1981,9,109.50408379406342,-30.471734160026287,-0.2176928458458491
28,Tamaulipas,1981-10-15,1981,10,43.17710343717496,-26.959631912381433,-0.38438675222073837
28,Tamaulipas,1981-11-15,1981,11,10.472814941248707,-14.483692201935817,-0.5803573440320645
