cve_ent,nombre_estado,date_year_month,n_year,n_month,pr_mm,cumsum_pr_mm,anomaly_pr_mm,anomaly_pr_prop,cumulative_anomaly_pr_mm,cumulative_anomaly_pr_prop
09,Ciudad de México,2011-10-15,2011,10,61.62298090092855,826.8584975446493,-6.9230763416761505,-0.10099889942864755,-102.3750915007605,-0.11017153566944257
09,Ciudad de México,2011-11-15,2011,11,25.474309262698903,852.3328068073481,4.1548437282488635,0.19488498534520335,-98.2202477725117,-0.10332957986855831
09,Ciudad de México,2011-12-15,2011,12,5.021506996734254,857.3543138040824,-3.8966923103081816,-0.43693711882297587,-102.11694008281984,-0.10643043204174711
09,Ciudad de México,2012-01-15,2012,1,9.583953904748546,9.583953904748546,-3.5413450969357854,-0.26981062271277284,-3.5413450969357854,-0.26981062271277284
09,Ciudad de México,2012-02-15,2012,2,27.469461440643823,37.05341534539237,18.276936998360497,1.9882391516188018,14.735591901424712,0.6602611557717846
09,Ciudad de México,2012-03-15,2012,3,16.998824328990214,54.05223967438258,7.258521684824805,0.7452049438292117,21.99411358624951,0.6860698446872432
09,Ciudad de México,2012-04-15,2012,4,21.24665348010461,75.29889315448719,-6.45662466204363,-0.23306356124766375,15.537488924205888,0.259992032053574
09,Ciudad de México,2012-05-15,2012,5,29.62815266015112,104.9270458146383,-36.27751675224192,-0.5504460705078617,-20.740027828036034,-0.1650394747554071
09,Ciudad de México,2012-06-15,2012,6,127.6324357805559,232.5594815951942,-45.860214308803265,-0.2643351997054774,-66.60024213683931,-0.2226243603450282
09,Ciudad de México,2012-07-15,2012,7,191.3111137940678,423.870595389262,-3.1914216435014,-0.016408123607857913,-69.79166378034074,-0.14137532793723875
09,Ciudad de México,2012-08-15,2012,8,144.86442472148127,568.7350201107433,-43.15415116709664,-0.2295206788113868,-112.94581494743738,-0.16568723827742288
09,Ciudad de México,2012-09-15,2012,9,117.88115331680858,686.6161734275519,-61.125543427815856,-0.3414707077412815,-174.07135837525323,-0.2022468688615037
09,Ciudad de México,2012-10-15,2012,10,33.87017642021688,720.4863498477688,-34.675880822387825,-0.5058771024518546,-208.74723919764097,-0.2246445260465503
09,Ciudad de México,2012-11-15,2012,11,17.06261549376333,737.5489653415322,-4.256850040686707,-0.19966964152117606,-213.00408923832765,-0.2240843772076189
09,Ciudad de México,2012-12-15,2012,12,4.427970479244781,741.9769358207769,-4.4902288277976545,-0.503490522380662,-217.4943180661253,-0.22668143228370494
09,Ciudad de México,2013-01-15,2013,1,9.112596373841129,9.112596373841129,-4.012702627843202,-0.3057227593312932,-4.012702627843202,-0.3057227593312932
09,Ciudad de México,2013-02-15,2013,2,3.5965924522905515,12.70918882613168,-5.595931989992774,-0.6087481219253418,-9.608634617835975,-0.4305363666828863
09,Ciudad de México,2013-03-15,2013,3,4.478923431982475,17.188112258114153,-5.261379212182934,-0.5401658864608875,-14.870013830018912,-0.4638453847595083
09,Ciudad de México,2013-04-15,2013,4,21.54437105792112,38.73248331603527,-6.1589070842271205,-0.22231690605801827,-21.02892091424603,-0.3518813050847056
09,Ciudad de México,2013-05-15,2013,5,64.89083089749613,103.6233142135314,-1.0148385148969084,-0.01539834924590078,-22.043759429142938,-0.17541396318197755
09,Ciudad de México,2013-06-15,2013,6,145.5099715798328,249.13328579336422,-27.98267850952635,-0.1612902822979163,-50.02643793866929,-0.1672231720051978
09,Ciudad de México,2013-07-15,2013,7,159.29778637877305,408.4310721721373,-35.20474905879615,-0.18099892106597273,-85.23118699746544,-0.1726508061216472
09,Ciudad de México,2013-08-15,2013,8,165.63318008094254,574.0642522530799,-22.385395807635376,-0.11905949027558443,-107.61658280510085,-0.15786945630636057
09,Ciudad de México,2013-09-15,2013,9,237.9168284409349,811.9810806940147,58.91013169631046,0.3290945689051688,-48.70645110879036,-0.05659016694103761
09,Ciudad de México,2013-10-15,2013,10,81.61876249752373,893.5998431915384,13.072705254919029,0.19071418227092,-35.633745853871346,-0.038347457812494115
09,Ciudad de México,2013-11-15,2013,11,46.56522695854999,940.1650701500884,25.245761424099953,1.184164836745341,-10.38798442977145,-0.010928358369605042
09,Ciudad de México,2013-12-15,2013,12,6.917739559557007,947.0828097096454,-2.0004597474854284,-0.2243120700280521,-12.388444177256815,-0.012911740843793018
09,Ciudad de México,2014-01-15,2014,1,5.1790245639611125,5.1790245639611125,-7.946274437723218,-0.6054166413049712,-7.946274437723218,-0.6054166413049712
09,Ciudad de México,2014-02-15,2014,2,3.898344816116293,9.077369380077405,-5.294179626167033,-0.5759222789569233,-13.24045406389025,-0.5932681606310067
09,Ciudad de México,2014-03-15,2014,3,5.939353434145813,15.016722814223218,-3.8009492100195956,-0.39022906668063573,-17.041403273909847,-0.5315782721379354
09,Ciudad de México,2014-04-15,2014,4,30.24454703802256,45.261269852245775,2.541268895874321,0.09173170347692504,-14.500134378035526,-0.24263376279047105
09,Ciudad de México,2014-05-15,2014,5,85.20850628760157,130.46977613984734,19.302836875208527,0.2928858328473147,4.8027024971730015,0.03821766798540368
09,Ciudad de México,2014-06-15,2014,6,144.642670032065,275.1124461719123,-28.849980057294147,-0.16628935025451896,-24.047277560121188,-0.08038273755614599
09,Ciudad de México,2014-07-15,2014,7,140.86632617672308,415.9787723486354,-53.63620926084613,-0.27576097730644805,-77.68348682096735,-0.15736160781591851
09,Ciudad de México,2014-08-15,2014,8,137.15391044349644,553.1326827921318,-50.86466544508147,-0.27053000058475335,-128.54815226604887,-0.18857527695505394
09,Ciudad de México,2014-09-15,2014,9,159.6579944860636,712.7906772781954,-19.34870225856085,-0.10808926487350473,-147.8968545246097,-0.171835711637211
09,Ciudad de México,2014-10-15,2014,10,89.8451196182619,802.6357968964574,21.2990623756572,0.3107262945886667,-126.59779214895241,-0.13623893242925578
09,Ciudad de México,2014-11-15,2014,11,13.643538051282569,816.2793349477399,-7.67592748316747,-0.36004314792807396,-134.27371963211988,-0.14125852206268302
09,Ciudad de México,2014-12-15,2014,12,16.852674046708927,833.1320089944488,7.934474739666491,0.8896947092672479,-126.3392448924534,-0.13167590418226918
09,Ciudad de México,2015-01-15,2015,1,9.023557791768736,9.023557791768736,-4.101741209915595,-0.3125064967578438,-4.101741209915595,-0.3125064967578438
09,Ciudad de México,2015-02-15,2015,2,8.14027094688667,17.163828738655404,-1.0522534953966556,-0.11446839244251028,-5.15399470531225,-0.23093626124662878
09,Ciudad de México,2015-03-15,2015,3,10.825831430784282,27.989660169439688,1.0855287866188732,0.11144713119043807,-4.068465918693377,-0.1269090372752448
09,Ciudad de México,2015-04-15,2015,4,18.510499439532424,46.50015960897211,-9.192778702615815,-0.33182999699337984,-13.261244621309189,-0.22190316295462267
09,Ciudad de México,2015-05-15,2015,5,123.49843892076196,169.99859852973407,57.59276950836892,0.873866694957491,44.33152488705973,0.3527696126123965
09,Ciudad de México,2015-06-15,2015,6,118.1930264262232,288.19162495595725,-55.29962366313596,-0.3187433221790855,-10.96809877607626,-0.03666301947083198
09,Ciudad de México,2015-07-15,2015,7,140.80513221123832,428.9967571671956,-53.69740322633089,-0.2760755951357072,-64.66550200240715,-0.13099138287618348
09,Ciudad de México,2015-08-15,2015,8,129.64224416123184,558.6390013284274,-58.37633172734607,-0.3104817247522425,-123.04183372975331,-0.18049771594246422
09,Ciudad de México,2015-09-15,2015,9,142.2945868421373,700.9335881705647,-36.71210990248713,-0.2050879133022692,-159.7539436322404,-0.18561201101358832
09,Ciudad de México,2015-10-15,2015,10,40.6327719290201,741.5663600995848,-27.913285313584602,-0.4072194147475362,-187.66722894582495,-0.2019591533907133
09,Ciudad de México,2015-11-15,2015,11,17.4657855609154,759.0321456605002,-3.853679973534639,-0.1807587515412848,-191.5209089193596,-0.2014836604822768
09,Ciudad de México,2015-12-15,2015,12,10.167445259769888,769.1995909202701,1.2492459527274526,0.14007827249845833,-190.2716629666321,-0.1983088729295692
09,Ciudad de México,2016-01-15,2016,1,18.4886725376984,18.4886725376984,5.363373536014068,0.40862867469349096,5.363373536014068,0.40862867469349096
09,Ciudad de México,2016-02-15,2016,2,2.3875046197079066,20.876177157406307,-6.805019822575419,-0.7402775880882101,-1.4416462865613475,-0.06459618654932114
09,Ciudad de México,2016-03-15,2016,3,41.640310974582135,62.51648813198844,31.900008330416725,3.2750530959656907,30.458362043855374,0.9500980175859414
09,Ciudad de México,2016-04-15,2016,4,40.877173817299834,103.39366194928827,13.173895675151595,0.4755356246129084,43.63225771900697,0.7301076385500721
09,Ciudad de México,2016-05-15,2016,5,77.49497652285184,180.88863847214012,11.589307110458805,0.17584689168303216,55.22156482946578,0.43942747474556854
09,Ciudad de México,2016-06-15,2016,6,180.72341558067603,361.6120540528161,7.230765491316873,0.041677647367727645,62.45233032078261,0.2087591522738638
09,Ciudad de México,2016-07-15,2016,7,225.45029824301784,587.062352295834,30.947762805448633,0.15911238758829518,93.40009312623124,0.18919836667956152
09,Ciudad de México,2016-08-15,2016,8,184.18831681086695,771.2506691067009,-3.830259077710963,-0.020371705612645532,89.56983404852019,0.1313955585107149
09,Ciudad de México,2016-09-15,2016,9,123.13608077433516,894.386749881036,-55.87061597028928,-0.3121146693746086,33.699218078230956,0.03915383554777914
09,Ciudad de México,2016-10-15,2016,10,29.09186571683452,923.4786155978705,-39.454191525770185,-0.5755865926194729,-5.754973447539214,-0.006193247333483961
09,Ciudad de México,2016-11-15,2016,11,72.93958332427846,996.418198922149,51.62011778982842,2.4212669734340047,45.86514434228923,0.048251009369026134
09,Ciudad de México,2016-12-15,2016,12,5.392370352079786,1001.8105692742288,-3.525828954962649,-0.3953521146559718,42.339315387326565,0.04412775809155958
09,Ciudad de México,2017-01-15,2017,1,1.05540825328209,1.05540825328209,-12.06989074840224,-0.9195897744389173,-12.06989074840224,-0.9195897744389173
09,Ciudad de México,2017-02-15,2017,2,1.3866575831105623,2.4420658363926524,-7.805866859172763,-0.8491537779619838,-19.875757607575004,-0.89057777777820335
09,Ciudad de México,2017-03-15,2017,3,17.270992334394695,19.71305817078735,7.530689690229286,0.773147402636435,-12.345067917345716,-0.3850838905370542
09,Ciudad de México,2017-04-15,2017,4,22.123210380960497,41.83626855174785,-5.580067761187742,-0.2014226523141365,-17.92513567853345,-0.29994502153031277
09,Ciudad de México,2017-05-15,2017,5,86.0106024652592,127.84687101700705,20.10493305286616,0.30505619974911574,2.1797973743327077,0.017345811525227454
09,Ciudad de México,2017-06-15,2017,6,145.48684995359122,273.3337209705983,-28.00580013576794,-0.16142355380094356,-25.826002761435234,-0.08632847510104125
09,Ciudad de México,2017-07-15,2017,7,167.85931079761832,441.1930317682166,-26.643224639950887,-0.13698137445875477,-52.46922740138615,-0.1062856769517797
09,Ciudad de México,2017-08-15,2017,8,183.34666513602423,624.5396969042408,-4.671910752553686,-0.0248481339169504,-57.14113815393989,-0.08382388827032662
09,Ciudad de México,2017-09-15,2017,9,194.7934238830339,819.3331207872748,15.786727138409475,0.08819070697076337,-41.35441101553033,-0.048048112105108516
09,Ciudad de México,2017-10-15,2017,10,56.969160767868715,876.3022815551435,-11.576896474735989,-0.16889223013603744,-52.93130749026625,-0.05696232692647489
09,Ciudad de México,2017-11-15,2017,11,10.439979056019355,886.7422606111629,-10.879486478430684,-0.5103076557360486,-63.810793968696885,-0.06713017612352103
09,Ciudad de México,2017-12-15,2017,12,1.6399325907075537,888.3821932018705,-7.2782667163348815,-0.8161139335142972,-71.08906068503177,-0.07409191301672015
09,Ciudad de México,2018-01-15,2018,1,13.245010638532106,13.245010638532106,0.11971163684777508,0.009120678838052591,0.11971163684777508,0.009120678838052591
09,Ciudad de México,2018-02-15,2018,2,10.55545753864958,23.800468177181685,1.3629330963662554,0.14826537638530524,1.4826447332140305,0.06643321365707723
09,Ciudad de México,2018-03-15,2018,3,12.19267250828827,35.99314068546995,2.4523698641228613,0.25177553036217704,3.935014597336888,0.12274624494641033
09,Ciudad de México,2018-04-15,2018,4,52.98701834633108,88.98015903180104,25.283740204182838,0.9126623959247525,29.218754801519736,0.488923497997634
09,Ciudad de México,2018-05-15,2018,5,87.82431872056065,176.8044777523617,21.918649308167616,0.33257608189995846,51.13740410968735,0.40692762732020826
09,Ciudad de México,2018-06-15,2018,6,171.92949909698623,348.7339768493479,-1.5631509923729254,-0.009009897488843524,49.57425311731441,0.1657116556295512
09,Ciudad de México,2018-07-15,2018,7,100.94877472958892,449.68275157893686,-93.55376070798029,-0.48098992898737236,-43.97950759066589,-0.08908825168171561
09,Ciudad de México,2018-08-15,2018,8,297.4623720168903,747.1451235958272,109.44379612831239,0.5820903366121127,65.46428853764644,0.09603363505453272
09,Ciudad de México,2018-09-15,2018,9,182.01573486869339,929.1608584645205,3.009038124068951,0.016809639967613737,68.47332666171542,0.07955654535658309
09,Ciudad de México,2018-10-15,2018,10,129.91263751929716,1059.0734959838178,61.36658027669246,0.8952605407995684,129.83990693840803,0.1397279526580512
09,Ciudad de México,2018-11-15,2018,11,64.79325213509186,1123.8667481189098,43.47378660064182,2.0391593086793245,173.31369353904995,0.18232932155023565
09,Ciudad de México,2018-12-15,2018,12,6.891791101417241,1130.758539220327,-2.026408205625194,-0.2272216773654072,171.28728533342485,0.1785225817235535
09,Ciudad de México,2019-01-15,2019,1,7.960630821378348,7.960630821378348,-5.164668180305983,-0.39348956390579876,-5.164668180305983,-0.39348956390579876
09,Ciudad de México,2019-02-15,2019,2,6.2445584636063165,14.205189284984664,-2.9479659786770087,-0.3206916660582482,-8.11263415898299,-0.36350471986441746
09,Ciudad de México,2019-03-15,2019,3,7.897174681434382,22.10236396641905,-1.8431279627310264,-0.1892269706665725,-9.955762121714017,-0.3105534644895958
09,Ciudad de México,2019-04-15,2019,4,10.902664905972756,33.005028872391804,-16.800613236175483,-0.606448563594889,-26.756375357889496,-0.44771999089559467
09,Ciudad de México,2019-05-15,2019,5,38.6390700607417,71.6440989331335,-27.266599351651337,-0.41372160536046493,-54.02297470954083,-0.4298896532209498
09,Ciudad de México,2019-06-15,2019,6,171.38719031275693,243.03128924589043,-2.105459776602231,-0.012135728951732495,-56.12843448614308,-0.1876202912141309
09,Ciudad de México,2019-07-15,2019,7,227.93750136312823,470.9687906090187,33.43496592555903,0.17189989760462981,-22.69346856058405,-0.04596962425030648
09,Ciudad de México,2019-08-15,2019,8,225.72868531882247,696.6974759278412,37.71010943024456,0.20056587096262246,15.016640869660478,0.022028844141377135
09,Ciudad de México,2019-09-15,2019,9,141.78987370141775,838.4873496292589,-37.21682304320669,-0.2079074343028695,-22.20018217354618,-0.025793544524858457
09,Ciudad de México,2019-10-15,2019,10,137.5769801029439,976.0643297322029,69.0309228603392,1.0070735741374361,46.83074068679309,0.05039716734185398
09,Ciudad de México,2019-11-15,2019,11,47.89018344174964,1023.9545131739525,26.570717907299603,1.246312571221079,73.40145859409267,0.0772197388040963
09,Ciudad de México,2019-12-15,2019,12,4.564168942821256,1028.5186821167738,-4.354030364221179,-0.48821855335560077,69.04742822987157,0.07196404055895826
09,Ciudad de México,2020-01-15,2020,1,13.183848090237571,13.183848090237571,0.05854908855324048,0.004460781315970558,0.05854908855324048,0.004460781315970558
09,Ciudad de México,2020-02-15,2020,2,7.075539590773789,20.25938768101136,-2.116984851509536,-0.23029417705673239,-2.058435762956293,-0.09223281867626179
09,Ciudad de México,2020-03-15,2020,3,12.28287491114004,32.5422625921514,2.5425722669746307,0.2610362695965788,0.48413650401833763,0.015101834171073091
09,Ciudad de México,2020-04-15,2020,4,20.61205233320648,53.15431492535788,-7.091225808941758,-0.2559706390180968,-6.60708930492342,-0.11055779880044361
09,Ciudad de México,2020-05-15,2020,5,41.917648738641624,95.0719636639995,-23.988020673751414,-0.36397507054591355,-30.59510997867484,-0.24346162516420114
09,Ciudad de México,2020-06-15,2020,6,96.17923345847576,191.25119712247528,-77.3134166308834,-0.4456293485116651,-107.90852660955824,-0.3607053959784212
09,Ciudad de México,2020-07-15,2020,7,174.8588972932051,366.11009441568035,-19.643638144364104,-0.10099425233800746,-127.5521647539224,-0.25837941301909517
09,Ciudad de México,2020-08-15,2020,8,193.50166808793773,559.6117625036181,5.483092199359817,0.029162502552987975,-122.06907255456258,-0.17907071209379696
09,Ciudad de México,2020-09-15,2020,9,169.04352406620023,728.6552865698184,-9.9631726784242,-0.05565810028123093,-132.03224523298672,-0.1534032274830688
09,Ciudad de México,2020-10-15,2020,10,29.45758961287506,758.1128761826934,-39.08846762972964,-0.5702511450277006,-171.12071286271635,-0.18415252621088155
09,Ciudad de México,2020-11-15,2020,11,5.6707348422053965,763.7836110248988,-15.648730692244643,-0.734011397563317,-186.76944355496096,-0.19648502801089016
09,Ciudad de México,2020-12-15,2020,12,2.7423516196314894,766.5259626445303,-6.175847687410946,-0.6924994020411793,-192.94529124237192,-0.2010954371595122
09,Ciudad de México,2021-01-15,2021,1,7.4449184411694915,7.4449184411694915,-5.680380560514839,-0.43278104062893297,-5.680380560514839,-0.43278104062893297
09,Ciudad de México,2021-02-15,2021,2,2.7780899647851,10.223008405954591,-6.414434477498226,-0.6977881340182707,-12.094815038013063,-0.5419352415068148
09,Ciudad de México,2021-03-15,2021,3,6.394146901516649,16.61715530747124,-3.34615574264876,-0.3435371430325277,-15.440970780661825,-0.48165543856843207
09,Ciudad de México,2021-04-15,2021,4,27.575225676366635,44.19238098383788,-0.12805246578160379,-0.0046222856776932325,-15.569023246443422,-0.2605197024228314
09,Ciudad de México,2021-05-15,2021,5,128.2679347710315,172.46031575486938,62.36226535863845,0.9462352164032753,46.793242112195045,0.37235881091055245
09,Ciudad de México,2021-06-15,2021,6,197.225387595685,369.6857033505544,23.732737506325833,0.13679390737360944,70.52597961852086,0.23574690716619706
09,Ciudad de México,2021-07-15,2021,7,184.5918219932935,554.2775253438479,-9.9107134442757,-0.05095416068474238,60.61526617424511,0.12278691564594592
09,Ciudad de México,2021-08-15,2021,8,237.08688893451517,791.364414278363,49.06831304593726,0.2609758786547545,109.68357922018231,0.1609016618617728
09,Ciudad de México,2021-09-15,2021,9,199.88075334075972,991.2451676191228,20.87405659613529,0.11661047869016183,130.55763581631766,0.15168993507184922
09,Ciudad de México,2021-10-15,2021,10,72.47885308367333,1063.724020702796,3.932795841068625,0.05737450116422162,134.49043165738624,0.14473264122484703
09,Ciudad de México,2021-11-15,2021,11,11.077458490806572,1074.8014791936025,-10.242007043643467,-0.4804063698076037,124.24842461374271,0.1307117198930679
09,Ciudad de México,2021-12-15,2021,12,2.7625701909288223,1077.5640493845312,-6.155629116113613,-0.6902322884007197,118.09279549762903,0.12308111891755459
09,Ciudad de México,2022-01-15,2022,1,9.651743230097958,9.651743230097958,-3.4735557715863727,-0.26464583939311564,-3.4735557715863727,-0.26464583939311564
09,Ciudad de México,2022-02-15,2022,2,5.386421648279962,15.03816487837792,-3.8061027940033636,-0.4140432606843271,-7.279658565589735,-0.3261813851994323
09,Ciudad de México,2022-03-15,2022,3,5.358392250803832,20.39655712918175,-4.381910393361577,-0.4498741521123482,-11.661568958951314,-0.36376327571024397
09,Ciudad de México,2022-04-15,2022,4,50.864346617008486,71.26090374619024,23.161068474860247,0.836040715326848,11.499499515908937,0.19242351587987122
09,Ciudad de México,2022-05-15,2022,5,24.80092916324333,96.06183290943358,-41.10474024914971,-0.6236905051664688,-29.605240733240763,-0.23558470707626425
09,Ciudad de México,2022-06-15,2022,6,133.38292090221324,229.44475381164682,-40.109729187145916,-0.2311897891149106,-69.7149699203867,-0.23303594832448943
09,Ciudad de México,2022-07-15,2022,7,188.22319634287896,417.6679501545258,-6.279339094690243,-0.03228409892222595,-75.99430901507696,-0.15393988015796106
09,Ciudad de México,2022-08-15,2022,8,167.55223259140342,585.2201827459292,-20.46634329717449,-0.10885277266062846,-96.46065231225157,-0.1415041282538312
09,Ciudad de México,2022-09-15,2022,9,127.80521072271507,713.0253934686442,-51.20148602190936,-0.28603112036056794,-147.6621383341609,-0.17156300385212533
09,Ciudad de México,2022-10-15,2022,10,74.93061524870048,787.9560087173447,6.384558006095773,0.09314260021548636,-141.27758032806503,-0.15203666978202732
09,Ciudad de México,2022-11-15,2022,11,17.733275651585643,805.6892843689304,-3.586189882864396,-0.16821199748509108,-144.86377021092937,-0.1523994578871334
09,Ciudad de México,2022-12-15,2022,12,9.967073123993163,815.6563574929236,1.048873816950728,0.11761049297501835,-143.81489639397864,-0.149889739594982
09,Ciudad de México,2023-01-15,2023,1,1.3522608698252356,1.3522608698252356,-11.773038131859096,-0.8969729474618671,-11.773038131859096,-0.8969729474618671
09,Ciudad de México,2023-02-15,2023,2,1.0892225856230136,2.441483455448249,-8.103301856660313,-0.8815099603529081,-19.876339988519405,-0.8906038726590892
09,Ciudad de México,2023-03-15,2023,3,12.999287262791196,15.440770718239445,3.258984618625787,0.33458761372039797,-16.61735536989362,-0.518350802046563
09,Ciudad de México,2023-04-15,2023,4,24.48275120421551,39.92352192245495,-3.2205269379327284,-0.11625075275957916,-19.837882307826348,-0.33195140849408666
09,Ciudad de México,2023-05-15,2023,5,141.84759862515116,181.77112054760613,75.94192921275813,1.1522821919547614,56.10404690493179,0.4464498557868848
09,Ciudad de México,2023-06-15,2023,6,53.54961909623336,235.3207396438395,-119.9430309931258,-0.6913435867821947,-63.838984088194024,-0.21339431422050834
09,Ciudad de México,2023-07-15,2023,7,178.0618259968523,413.3825656406918,-16.440709440716915,-0.08452696723839881,-80.27969352891097,-0.1626206825369854
09,Ciudad de México,2023-08-15,2023,8,160.81559930729034,574.1981649479821,-27.202976581287572,-0.1446823881774766,-107.48267011019857,-0.15767301144827556
09,Ciudad de México,2023-09-15,2023,9,87.87850287032008,662.0766678183022,-91.12819387430436,-0.5090770095842291,-198.61086398450288,-0.23075838401944837
09,Ciudad de México,2023-10-15,2023,10,62.777951020264666,724.8546188385669,-5.7681062223400374,-0.08414935087987642,-204.37897020684284,-0.21994358858336022
09,Ciudad de México,2023-11-15,2023,11,126.99691537248472,851.8515342110517,105.67744983803468,4.956852678472211,-98.70152036880813,-0.10383588784787375
09,Ciudad de México,2023-12-15,2023,12,13.545689884113248,865.3972240951649,4.627490577070812,0.5188817179065085,-94.0740297917373,-0.09804778351684343
09,Ciudad de México,2024-01-15,2024,1,6.222487674012761,6.222487674012761,-6.90281132767157,-0.5259165011620499,-6.90281132767157,-0.5259165011620499
09,Ciudad de México,2024-02-15,2024,2,19.944068931908433,26.166556605921194,10.751544489625108,1.1695965082421405,3.8487331619535396,0.17245109818241816
09,Ciudad de México,2024-03-15,2024,3,1.0421709390083886,27.208727544929584,-8.69813170515702,-0.8930042548901019,-4.849398543203481,-0.15126893349510467
09,Ciudad de México,2024-04-15,2024,4,9.314261996815162,36.52298954174475,-18.389016145333077,-0.6637848434751018,-23.23841468853655,-0.3888532237125976
09,Ciudad de México,2024-05-15,2024,5,44.2215180981968,80.74450763994156,-21.684151314196235,-0.3290179965931535,-44.92256600273278,-0.35747284233312376
09,Ciudad de México,2024-06-15,2024,6,131.0237697183677,211.76827735830926,-42.46888037099146,-0.24478777832442716,-87.39144637372425,-0.2921230347571902
09,Ciudad de México,2024-07-15,2024,7,313.9742827417287,525.742560100038,119.47174730415949,0.6142426217498185,32.080300930435214,0.06498430928140629
09,Ciudad de México,2024-08-15,2024,8,365.7545793027886,891.4971394028266,177.7360034142107,0.9453108692810184,209.81630434464591,0.307792582032526
09,Ciudad de México,2024-09-15,2024,9,250.59840100556423,1142.095540408391,71.59170426093979,0.39993869259022397,281.4080086055858,0.3269572268766873
09,Ciudad de México,2024-10-15,2024,10,73.89561106311953,1215.9911514715104,5.349553820514828,0.07804320242054448,286.75756242610066,0.3085957780762996
09,Ciudad de México,2024-11-15,2024,11,18.5638615774642,1234.5550130489746,-2.7556039569858406,-0.1292529567654063,284.0019584691148,0.2987754940145265
09,Ciudad de México,2024-12-15,2024,12,5.861544262563174,1240.4165573115379,-3.0566550444792613,-0.34274352245811684,280.94530342463565,0.2928126322560489
09,Ciudad de México,2025-01-15,2025,1,25.008540911886353,25.008540911886353,11.883241910202022,0.9053692345353108,11.883241910202022,0.9053692345353108
09,Ciudad de México,2025-02-15,2025,2,15.807357612174576,40.81589852406093,6.61483316989125,0.7195883145509696,18.498075080093273,0.8288476305288259
09,Ciudad de México,2025-03-15,2025,3,7.796886224887153,48.61278474894808,-1.9434164192782557,-0.19952320685255012,16.554658660815015,0.516395082335865
09,Ciudad de México,2025-04-15,2025,4,6.639209110052993,55.251993859001075,-21.064069032095247,-0.7603457224092196,-4.509410371280225,-0.07545690114482437
09,Ciudad de México,2025-05-15,2025,5,95.3058423901416,150.55783624914267,29.400172977748568,0.4460947478400105,24.89076260646833,0.1980690875100943
09,Ciudad de México,2025-06-15,2025,6,278.2302681841776,428.78810443332026,104.73761809481843,0.6037006065725105,129.62838070128674,0.43330826450889104
09,Ciudad de México,2025-07-15,2025,7,174.42238489287038,603.2104893261907,-20.080150544698824,-0.10323850277593984,109.54823015658792,0.22190926715941536
09,Ciudad de México,2025-08-15,2025,8,,,,,,
09,Ciudad de México,2025-09-15,2025,9,,,,,,
09,Ciudad de México,2025-10-15,2025,10,,,,,,
09,Ciudad de México,2025-11-15,2025,11,,,,,,
09,Ciudad de México,2025-12-15,2025,12,,,,,,
10,Durango,1981-01-15,1981,1,48.643615875431394,48.643615875431394,28.01469159686034,1.3580296877603788,28.01469159686034,1.3580296877603788
10,Durango,1981-02-15,1981,2,8.161418637212842,56.805034512644234,-1.8504951974724655,-0.1848293171542891,26.164196399387876,0.8538995017916393
10,Durango,1981-03-15,1981,3,13.000814053078868,69.8058485657231,6.85252880246421,1.1145430836637171,33.01672520185208,0.8974588732461172
10,Durango,1981-04-15,1981,4,11.942923367584385,81.74877193330748,6.919912213665089,1.3776422153205259,39.93663741551717,0.9551446697495161
10,Durango,1981-05-15,1981,5,7.930189778249813,89.67896171155729,-5.250108437930036,-0.39833001892818454,34.68652897758713,0.6307509461417301
10,Durango,1981-06-15,1981,6,94.39869130874726,184.07765302030455,16.646886454331636,0.2141028942736657,51.33341543191878,0.38670918123838854
10,Durango,1981-07-15,1981,7,117.6941536758025,301.77180669610703,-34.657538974031084,-0.2274837802668085,16.675876457887682,0.05849215891631185
10,Durango,1981-08-15,1981,8,155.48209828730822,457.2539049834153,16.435978684642635,0.11820523098098416,33.11185514253032,0.07806784343818794
10,Durango,1981-09-15,1981,9,124.88451563365643,582.1384206170717,12.922442385174733,0.11541803407387306,46.03429752770501,0.08586820273350379
10,Durango,1981-10-15,1981,10,96.3397837594756,678.4782043765473,57.09188571822954,1.454648237677112,103.12618324593461,0.17924015117437742
10,Durango,1981-11-15,1981,11,5.90327402309112,684.3814783996385,-7.932752732887307,-0.5733403724056572,95.19343051304736,0.1615671445721019
10,Durango,1981-12-15,1981,12,19.24733408846768,703.6288124881062,-1.328360621709244,-0.06455969727487378,93.86506989133818,0.15393678458414084
10,Durango,1982-01-15,1982,1,13.893361219494004,13.893361219494004,-6.735563059077048,-0.3265106298380196,-6.735563059077048,-0.3265106298380196
10,Durango,1982-02-15,1982,2,4.248859830000983,18.142221049494985,-5.763054004684324,-0.5756196167728472,-12.498617063761372,-0.40790715376528847
10,Durango,1982-03-15,1982,3,3.221912172549877,21.364133222044863,-2.9263730780647803,-0.4759657300825827,-15.42499014182615,-0.41928126390133985
10,Durango,1982-04-15,1982,4,5.702274108839518,27.06640733088438,0.6792629549202225,0.1352302302554545,-14.745727186905931,-0.3526662141735885
10,Durango,1982-05-15,1982,5,9.451125036054384,36.51753236693877,-3.729173180125466,-0.28293541761806373,-18.474900367031395,-0.3359535021191925
10,Durango,1982-06-15,1982,6,45.9681271480517,82.48565951499046,-31.783677706363925,-0.4087837930691957,-50.25857807339531,-0.37861212649574627
10,Durango,1982-07-15,1982,7,137.97872306463356,220.46438257962402,-14.372969585200025,-0.09434072792505811,-64.63154765859534,-0.22670105323703063
