date_year,nombre_estado,cve_ent,nombre_municipio,cve_mun,hombres,mujeres,total
2015,Guanajuato,11,Atarjea,11006,2696,2800,5496
2015,Guanajuato,11,Celaya,11007,245434,259489,504923
2015,Guanajuato,11,Comonfort,11009,39609,43915,83524
2015,Guanajuato,11,Coroneo,11010,5935,6543,12478
2015,Guanajuato,11,Cortazar,11011,47299,50005,97304
2015,Guanajuato,11,Cuerámaro,11012,13838,15030,28868
2015,Guanajuato,11,Doctor Mora,11013,11924,12766,24690
2015,Guanajuato,11,Dolores Hidalgo Cuna de la Independencia Nacional,11014,74142,81739,155881
2015,Guanajuato,11,Guanajuato,11015,91863,95351,187214
2015,Guanajuato,11,Huanímaro,11016,10317,11507,21824
2015,Guanajuato,11,Irapuato,11017,281552,296050,577602
2015,Guanajuato,11,Jaral del Progreso,11018,19020,20028,39048
2015,Guanajuato,11,Jerécuaro,11019,24183,27248,51431
2015,Guanajuato,11,León,11020,786737,798205,1584942
2015,Guanajuato,11,Manuel Doblado,11008,18749,20825,39574
2015,Guanajuato,11,Moroleón,11021,25073,27533,52606
2015,Guanajuato,11,Ocampo,11022,11557,12350,23907
2015,Guanajuato,11,Pueblo Nuevo,11024,5640,6343,11983
2015,Guanajuato,11,Purísima del Rincón,11025,38895,39086,77981
2015,Guanajuato,11,Pénjamo,11023,74544,81827,156371
2015,Guanajuato,11,Romita,11026,29237,31259,60496
2015,Guanajuato,11,Salamanca,11027,136610,143564,280174
2015,Guanajuato,11,Salvatierra,11028,49420,54388,103808
2015,Guanajuato,11,San Diego de la Unión,11029,18713,21238,39951
2015,Guanajuato,11,San Felipe,11030,55178,58626,113804
2015,Guanajuato,11,San Francisco del Rincón,11031,59421,62250,121671
2015,Guanajuato,11,San José Iturbide,11032,37768,40231,77999
2015,Guanajuato,11,San Luis de la Paz,11033,58439,63876,122315
2015,Guanajuato,11,San Miguel de Allende,11003,83194,89783,172977
2015,Guanajuato,11,Santa Catarina,11034,2571,2799,5370
2015,Guanajuato,11,Santa Cruz de Juventino Rosas,11035,40805,43697,84502
2015,Guanajuato,11,Santiago Maravatío,11036,3320,3734,7054
2015,Guanajuato,11,Silao de la Victoria,11037,92933,95283,188216
2015,Guanajuato,11,Tarandacuao,11038,5898,6508,12406
2015,Guanajuato,11,Tarimoro,11039,17429,18834,36263
2015,Guanajuato,11,Tierra Blanca,11040,9316,9876,19192
2015,Guanajuato,11,Uriangato,11041,31003,33088,64091
2015,Guanajuato,11,Valle de Santiago,11042,70369,77377,147746
2015,Guanajuato,11,Victoria,11043,9946,10898,20844
2015,Guanajuato,11,Villagrán,11044,29248,30626,59874
2015,Guanajuato,11,Xichú,11045,5762,6192,11954
2015,Guanajuato,11,Yuriria,11046,34401,38174,72575
2015,Guerrero,12,Acapulco de Juárez,12001,397684,426076,823760
2015,Guerrero,12,Acatepec,12076,18264,19147,37411
2015,Guerrero,12,Ahuacuotzingo,12002,12388,14082,26470
2015,Guerrero,12,Ajuchitlán del Progreso,12003,18976,20427,39403
2015,Guerrero,12,Alcozauca de Guerrero,12004,9079,10276,19355
2015,Guerrero,12,Alpoyeca,12005,3175,3603,6778
2015,Guerrero,12,Apaxtla,12006,5773,6252,12025
2015,Guerrero,12,Arcelia,12007,15964,16940,32904
2015,Guerrero,12,Atenango del Río,12008,4178,4607,8785
2015,Guerrero,12,Atlamajalcingo del Monte,12009,2650,2889,5539
2015,Guerrero,12,Atlixtac,12010,13120,14069,27189
2015,Guerrero,12,Atoyac de Álvarez,12011,30800,31982,62782
2015,Guerrero,12,Ayutla de los Libres,12012,33257,34547,67804
2015,Guerrero,12,Azoyú,12013,7446,7882,15328
2015,Guerrero,12,Benito Juárez,12014,7731,8113,15844
2015,Guerrero,12,Buenavista de Cuéllar,12015,6594,6975,13569
2015,Guerrero,12,Chilapa de Álvarez,12028,60945,67089,128034
2015,Guerrero,12,Chilpancingo de los Bravo,12029,128767,139953,268720
2015,Guerrero,12,Coahuayutla de José María Izazaga,12016,6737,6541,13278
2015,Guerrero,12,Cochoapa el Grande,12078,9043,9980,19023
2015,Guerrero,12,Cocula,12017,6893,7485,14378
2015,Guerrero,12,Copala,12018,7005,7277,14282
2015,Guerrero,12,Copalillo,12019,7121,7858,14979
2015,Guerrero,12,Copanatoyac,12020,9563,10381,19944
2015,Guerrero,12,Coyuca de Benítez,12021,38051,39557,77608
2015,Guerrero,12,Coyuca de Catalán,12022,21005,20856,41861
2015,Guerrero,12,Cuajinicuilapa,12023,13591,13686,27277
2015,Guerrero,12,Cualác,12024,3647,3946,7593
2015,Guerrero,12,Cuautepec,12025,8168,8186,16354
2015,Guerrero,12,Cuetzala del Progreso,12026,4417,4693,9110
2015,Guerrero,12,Cutzamala de Pinzón,12027,10250,10798,21048
2015,Guerrero,12,Eduardo Neri,12075,24630,25752,50382
2015,Guerrero,12,Florencio Villarreal,12030,10427,10695,21122
2015,Guerrero,12,General Canuto A. Neri,12031,2944,3222,6166
2015,Guerrero,12,General Heliodoro Castillo,12032,18852,18807,37659
2015,Guerrero,12,Huamuxtitlán,12033,7245,8201,15446
2015,Guerrero,12,Huitzuco de los Figueroa,12034,18330,20045,38375
2015,Guerrero,12,Iguala de la Independencia,12035,73487,79008,152495
2015,Guerrero,12,Igualapa,12036,5624,5831,11455
2015,Guerrero,12,Iliatenco,12081,5312,5802,11114
2015,Guerrero,12,Ixcateopan de Cuauhtémoc,12037,3076,3438,6514
2015,Guerrero,12,José Joaquín de Herrera,12079,8523,8706,17229
2015,Guerrero,12,Juan R. Escudero,12039,12335,13075,25410
2015,Guerrero,12,Juchitán,12080,3809,3812,7621
2015,Guerrero,12,La Unión de Isidoro Montes de Oca,12068,13797,13315,27112
2015,Guerrero,12,Leonardo Bravo,12040,12961,13285,26246
2015,Guerrero,12,Malinaltepec,12041,13873,15271,29144
2015,Guerrero,12,Marquelia,12077,6873,6966,13839
2015,Guerrero,12,Metlatónoc,12043,9664,11010,20674
2015,Guerrero,12,Mochitlán,12044,6165,6423,12588
2015,Guerrero,12,Mártir de Cuilapan,12042,8773,9601,18374
2015,Guerrero,12,Olinalá,12045,12359,13341,25700
2015,Guerrero,12,Ometepec,12046,32519,34093,66612
2015,Guerrero,12,Pedro Ascencio Alquisiras,12047,3293,3864,7157
2015,Guerrero,12,Petatlán,12048,22905,23219,46124
2015,Guerrero,12,Pilcaya,12049,6188,6610,12798
2015,Guerrero,12,Pungarabato,12050,18917,20077,38994
2015,Guerrero,12,Quechultenango,12051,17747,18640,36387
2015,Guerrero,12,San Luis Acatlán,12052,21990,22510,44500
2015,Guerrero,12,San Marcos,12053,24653,25654,50307
2015,Guerrero,12,San Miguel Totolapan,12054,14082,14525,28607
2015,Guerrero,12,Taxco de Alarcón,12055,53389,57423,110812
2015,Guerrero,12,Tecoanapa,12056,23229,23811,47040
2015,Guerrero,12,Teloloapan,12058,27161,30530,57691
2015,Guerrero,12,Tepecoacuilco de Trujano,12059,15382,16778,32160
2015,Guerrero,12,Tetipac,12060,7024,7450,14474
2015,Guerrero,12,Tixtla de Guerrero,12061,20675,22292,42967
2015,Guerrero,12,Tlacoachistlahuaca,12062,10725,11952,22677
2015,Guerrero,12,Tlacoapa,12063,4757,5258,10015
2015,Guerrero,12,Tlalchapa,12064,6179,6282,12461
2015,Guerrero,12,Tlalixtaquilla de Maldonado,12065,3546,3877,7423
2015,Guerrero,12,Tlapa de Comonfort,12066,41501,45781,87282
2015,Guerrero,12,Tlapehuala,12067,10962,11807,22769
2015,Guerrero,12,Técpan de Galeana,12057,32559,33087,65646
2015,Guerrero,12,Xalpatláhuac,12069,5750,6602,12352
2015,Guerrero,12,Xochihuehuetlán,12070,3444,3987,7431
2015,Guerrero,12,Xochistlahuaca,12071,14199,14998,29197
2015,Guerrero,12,Zapotitlán Tablas,12072,5310,5854,11164
2015,Guerrero,12,Zihuatanejo de Azueta,12038,62387,63772,126159
2015,Guerrero,12,Zirándaro,12073,9795,9518,19313
2015,Guerrero,12,Zitlala,12074,10867,12106,22973
2015,Hidalgo,13,Acatlán,13001,10310,11037,21347
2015,Hidalgo,13,Acaxochitlán,13002,21024,22647,43671
2015,Hidalgo,13,Actopan,13003,27485,30591,58076
2015,Hidalgo,13,Agua Blanca de Iturbide,13004,4514,4933,9447
2015,Hidalgo,13,Ajacuba,13005,9165,9634,18799
2015,Hidalgo,13,Alfajayucan,13006,10038,10631,20669
2015,Hidalgo,13,Almoloya,13007,6229,6303,12532
2015,Hidalgo,13,Apan,13008,22047,23900,45947
2015,Hidalgo,13,Atitalaquia,13010,14898,15192,30090
2015,Hidalgo,13,Atlapexco,13011,10073,10772,20845
2015,Hidalgo,13,Atotonilco de Tula,13013,18123,19157,37280
2015,Hidalgo,13,Atotonilco el Grande,13012,13288,14966,28254
2015,Hidalgo,13,Calnali,13014,8697,9290,17987
2015,Hidalgo,13,Cardonal,13015,9111,9879,18990
2015,Hidalgo,13,Chapantongo,13017,6757,7062,13819
2015,Hidalgo,13,Chapulhuacán,13018,12241,12067,24308
2015,Hidalgo,13,Chilcuautla,13019,9080,9487,18567
2015,Hidalgo,13,Cuautepec de Hinojosa,13016,27969,30565,58534
2015,Hidalgo,13,El Arenal,13009,9032,9847,18879
2015,Hidalgo,13,Eloxochitlán,13020,1338,1516,2854
2015,Hidalgo,13,Emiliano Zapata,13021,7113,7793,14906
2015,Hidalgo,13,Epazoyucan,13022,7239,7660,14899
2015,Hidalgo,13,Francisco I. Madero,13023,17431,19082,36513
2015,Hidalgo,13,Huasca de Ocampo,13024,8680,9490,18170
2015,Hidalgo,13,Huautla,13025,11169,12019,23188
2015,Hidalgo,13,Huazalingo,13026,6915,7202,14117
2015,Hidalgo,13,Huehuetla,13027,12791,13490,26281
2015,Hidalgo,13,Huejutla de Reyes,13028,65782,67749,133531
2015,Hidalgo,13,Huichapan,13029,22633,24695,47328
2015,Hidalgo,13,Ixmiquilpan,13030,44230,49533,93763
2015,Hidalgo,13,Jacala de Ledezma,13031,6562,7296,13858
2015,Hidalgo,13,Jaltocán,13032,5968,6133,12101
2015,Hidalgo,13,Juárez Hidalgo,13033,1591,1702,3293
2015,Hidalgo,13,La Misión,13040,5320,5464,10784
2015,Hidalgo,13,Lolotla,13034,4972,5182,10154
2015,Hidalgo,13,Metepec,13035,5619,6322,11941
2015,Hidalgo,13,Metztitlán,13037,10307,11483,21790
2015,Hidalgo,13,Mineral de la Reforma,13051,75219,82246,157465
2015,Hidalgo,13,Mineral del Chico,13038,4311,4571,8882
2015,Hidalgo,13,Mineral del Monte,13039,7054,7814,14868
2015,Hidalgo,13,Mixquiahuala de Juárez,13041,22400,24340,46740
2015,Hidalgo,13,Molango de Escamilla,13042,5901,6115,12016
2015,Hidalgo,13,Nicolás Flores,13043,3376,3772,7148
2015,Hidalgo,13,Nopala de Villagrán,13044,8545,8814,17359
2015,Hidalgo,13,Omitlán de Juárez,13045,4679,5130,9809
2015,Hidalgo,13,Pachuca de Soto,13048,131169,143306,274475
2015,Hidalgo,13,Pacula,13047,2457,2833,5290
2015,Hidalgo,13,Pisaflores,13049,9279,9222,18501
2015,Hidalgo,13,Progreso de Obregón,13050,11350,12622,23972
2015,Hidalgo,13,San Agustín Metzquititlán,13036,4722,5197,9919
2015,Hidalgo,13,San Agustín Tlaxiaca,13052,17519,18301,35820
2015,Hidalgo,13,San Bartolo Tutotepec,13053,9733,9849,19582
2015,Hidalgo,13,San Felipe Orizatlán,13046,20344,20780,41124
2015,Hidalgo,13,San Salvador,13054,17295,18508,35803
2015,Hidalgo,13,Santiago Tulantepec de Lugo Guerrero,13056,17828,19496,37324
2015,Hidalgo,13,Santiago de Anaya,13055,8414,8877,17291
2015,Hidalgo,13,Singuilucan,13057,8034,8288,16322
2015,Hidalgo,13,Tasquillo,13058,7984,9362,17346
2015,Hidalgo,13,Tecozautla,13059,18243,19964,38207
2015,Hidalgo,13,Tenango de Doria,13060,9022,9834,18856
2015,Hidalgo,13,Tepeapulco,13061,27304,29177,56481
2015,Hidalgo,13,Tepehuacán de Guerrero,13062,15997,15392,31389
2015,Hidalgo,13,Tepeji del Río de Ocampo,13063,43390,44715,88105
2015,Hidalgo,13,Tepetitlán,13064,5376,5679,11055
2015,Hidalgo,13,Tetepango,13065,5901,5983,11884
2015,Hidalgo,13,Tezontepec de Aldama,13067,26206,26835,53041
2015,Hidalgo,13,Tianguistengo,13068,7516,7882,15398
2015,Hidalgo,13,Tizayuca,13069,57987,59490,117477
2015,Hidalgo,13,Tlahuelilpan,13070,9488,9819,19307
2015,Hidalgo,13,Tlahuiltepa,13071,5254,5362,10616
2015,Hidalgo,13,Tlanalapa,13072,5191,5515,10706
2015,Hidalgo,13,Tlanchinol,13073,19817,20185,40002
2015,Hidalgo,13,Tlaxcoapan,13074,14374,14821,29195
2015,Hidalgo,13,Tolcayuca,13075,7873,8336,16209
2015,Hidalgo,13,Tula de Allende,13076,54659,57635,112294
2015,Hidalgo,13,Tulancingo de Bravo,13077,75167,83703,158870
2015,Hidalgo,13,Villa de Tezontepec,13066,6238,6430,12668
2015,Hidalgo,13,Xochiatipan,13078,9962,10446,20408
2015,Hidalgo,13,Xochicoatlán,13079,3921,4038,7959
2015,Hidalgo,13,Yahualica,13080,12290,12783,25073
2015,Hidalgo,13,Zacualtipán de Ángeles,13081,16581,18222,34803
2015,Hidalgo,13,Zapotlán de Juárez,13082,9349,10072,19421
2015,Hidalgo,13,Zempoala,13083,21642,22832,44474
2015,Hidalgo,13,Zimapán,13084,19034,21995,41029
2015,Jalisco,14,Acatic,14001,10778,11248,22026
2015,Jalisco,14,Acatlán de Juárez,14002,12401,11396,23797
2015,Jalisco,14,Ahualulco de Mercado,14003,11756,12097,23853
2015,Jalisco,14,Amacueca,14004,2757,2924,5681
2015,Jalisco,14,Amatitán,14005,7795,7851,15646
2015,Jalisco,14,Ameca,14006,30462,31689,62151
2015,Jalisco,14,Arandas,14008,38670,41513,80183
2015,Jalisco,14,Atemajac de Brizuela,14010,3441,3486,6927
2015,Jalisco,14,Atengo,14011,2931,2729,5660
2015,Jalisco,14,Atenguillo,14012,2069,2146,4215
2015,Jalisco,14,Atotonilco el Alto,14013,30131,31364,61495
2015,Jalisco,14,Atoyac,14014,4143,4490,8633
2015,Jalisco,14,Autlán de Navarro,14015,30555,31415,61970
2015,Jalisco,14,Ayotlán,14016,19260,20221,39481
2015,Jalisco,14,Ayutla,14017,6533,6563,13096
2015,Jalisco,14,Bolaños,14019,3678,3698,7376
2015,Jalisco,14,Cabo Corrientes,14020,5522,5062,10584
2015,Jalisco,14,Casimiro Castillo,14021,11097,11152,22249
2015,Jalisco,14,Cañadas de Obregón,14117,2088,2226,4314
2015,Jalisco,14,Chapala,14030,25504,26491,51995
2015,Jalisco,14,Chimaltitán,14031,1800,1844,3644
2015,Jalisco,14,Chiquilistlán,14032,3086,3073,6159
2015,Jalisco,14,Cihuatlán,14022,20820,20278,41098
2015,Jalisco,14,Cocula,14024,13498,14260,27758
2015,Jalisco,14,Colotlán,14025,9012,9649,18661
2015,Jalisco,14,Concepción de Buenos Aires,14026,3175,3072,6247
2015,Jalisco,14,Cuautitlán de García Barragán,14027,9423,9094,18517
2015,Jalisco,14,Cuautla,14028,1070,1161,2231
2015,Jalisco,14,Cuquío,14029,8881,9695,18576
2015,Jalisco,14,Degollado,14033,10621,11425,22046
2015,Jalisco,14,Ejutla,14034,1041,995,2036
2015,Jalisco,14,El Arenal,14009,9639,9849,19488
2015,Jalisco,14,El Grullo,14037,12330,12854,25184
2015,Jalisco,14,El Limón,14054,2874,2875,5749
2015,Jalisco,14,El Salto,14070,88259,89198,177457
2015,Jalisco,14,Encarnación de Díaz,14035,26289,28360,54649
2015,Jalisco,14,Etzatlán,14036,9910,10272,20182
2015,Jalisco,14,Guachinango,14038,2253,2181,4434
2015,Jalisco,14,Guadalajara,14039,735280,773605,1508885
2015,Jalisco,14,Gómez Farías,14079,7102,7586,14688
2015,Jalisco,14,Hostotipaquillo,14040,5566,4861,10427
2015,Jalisco,14,Huejuquilla el Alto,14042,4335,4726,9061
2015,Jalisco,14,Huejúcar,14041,2845,3149,5994
2015,Jalisco,14,Ixtlahuacán de los Membrillos,14044,25288,25950,51238
2015,Jalisco,14,Ixtlahuacán del Río,14045,9602,10245,19847
2015,Jalisco,14,Jalostotitlán,14046,16730,17387,34117
2015,Jalisco,14,Jamay,14047,12478,12515,24993
2015,Jalisco,14,Jesús María,14048,9128,10719,19847
2015,Jalisco,14,Jilotlán de los Dolores,14049,5137,4913,10050
2015,Jalisco,14,Jocotepec,14050,22994,23289,46283
2015,Jalisco,14,Juanacatlán,14051,8684,8718,17402
2015,Jalisco,14,Juchitlán,14052,2815,3020,5835
2015,Jalisco,14,La Barca,14018,32612,34844,67456
2015,Jalisco,14,La Huerta,14043,12586,12229,24815
2015,Jalisco,14,La Manzanilla de la Paz,14057,1878,2042,3920
2015,Jalisco,14,Lagos de Moreno,14053,81085,84980,166065
2015,Jalisco,14,Magdalena,14055,11355,11456,22811
2015,Jalisco,14,Mascota,14058,7369,7609,14978
2015,Jalisco,14,Mazamitla,14059,6726,7303,14029
2015,Jalisco,14,Mexticacán,14060,2646,3129,5775
2015,Jalisco,14,Mezquitic,14061,9385,9881,19266
2015,Jalisco,14,Mixtlán,14062,1847,1841,3688
2015,Jalisco,14,Ocotlán,14063,49956,51507,101463
2015,Jalisco,14,Ojuelos de Jalisco,14064,15892,16606,32498
2015,Jalisco,14,Pihuamo,14065,6055,5996,12051
2015,Jalisco,14,Poncitlán,14066,25777,26436,52213
2015,Jalisco,14,Puerto Vallarta,14067,140586,137243,277829
2015,Jalisco,14,Quitupan,14069,4178,4698,8876
2015,Jalisco,14,San Cristóbal de la Barranca,14071,1613,1651,3264
2015,Jalisco,14,San Diego de Alejandría,14072,3500,3807,7307
2015,Jalisco,14,San Gabriel,14113,7964,8324,16288
2015,Jalisco,14,San Ignacio Cerro Gordo,14125,9301,9841,19142
2015,Jalisco,14,San Juan de los Lagos,14073,34596,35340,69936
2015,Jalisco,14,San Juanito de Escobedo,14007,4818,4758,9576
2015,Jalisco,14,San Julián,14074,7621,8520,16141
2015,Jalisco,14,San Marcos,14075,2000,1931,3931
2015,Jalisco,14,San Martín Hidalgo,14077,13768,14525,28293
2015,Jalisco,14,San Martín de Bolaños,14076,1695,1663,3358
2015,Jalisco,14,San Miguel el Alto,14078,16096,17100,33196
2015,Jalisco,14,San Pedro Tlaquepaque,14098,332556,334993,667549
2015,Jalisco,14,San Sebastián del Oeste,14080,3104,2844,5948
2015,Jalisco,14,Santa María de los Ángeles,14081,1647,1844,3491
2015,Jalisco,14,Santa María del Oro,14056,1185,1175,2360
2015,Jalisco,14,Sayula,14082,18284,19551,37835
2015,Jalisco,14,Tala,14083,38599,39221,77820
2015,Jalisco,14,Talpa de Allende,14084,7774,7674,15448
2015,Jalisco,14,Tamazula de Gordiano,14085,19537,20437,39974
2015,Jalisco,14,Tapalpa,14086,9575,9931,19506
2015,Jalisco,14,Tecalitlán,14087,8520,8885,17405
2015,Jalisco,14,Techaluta de Montenegro,14089,1838,1906,3744
2015,Jalisco,14,Tecolotlán,14088,8826,8796,17622
2015,Jalisco,14,Tenamaxtlán,14090,3715,3700,7415
2015,Jalisco,14,Teocaltiche,14091,20129,22205,42334
2015,Jalisco,14,Teocuitatlán de Corona,14092,5376,5624,11000
2015,Jalisco,14,Tepatitlán de Morelos,14093,71067,73941,145008
2015,Jalisco,14,Tequila,14094,21507,21668,43175
2015,Jalisco,14,Teuchitlán,14095,4729,4967,9696
2015,Jalisco,14,Tizapán el Alto,14096,10564,11105,21669
2015,Jalisco,14,Tlajomulco de Zúñiga,14097,265918,270673,536591
2015,Jalisco,14,Tolimán,14099,5127,5249,10376
2015,Jalisco,14,Tomatlán,14100,18844,17877,36721
2015,Jalisco,14,Tonalá,14101,268632,266379,535011
2015,Jalisco,14,Tonaya,14102,3035,3159,6194
2015,Jalisco,14,Tonila,14103,3996,4055,8051
2015,Jalisco,14,Totatiche,14104,2273,2310,4583
2015,Jalisco,14,Tototlán,14105,11523,11883,23406
2015,Jalisco,14,Tuxcacuesco,14106,2235,2153,4388
2015,Jalisco,14,Tuxcueca,14107,3131,3341,6472
2015,Jalisco,14,Tuxpan,14108,17383,18462,35845
2015,Jalisco,14,Unión de San Antonio,14109,8762,9471,18233
2015,Jalisco,14,Unión de Tula,14110,6844,7337,14181
2015,Jalisco,14,Valle de Guadalupe,14111,3511,3587,7098
2015,Jalisco,14,Valle de Juárez,14112,2805,2985,5790
2015,Jalisco,14,Villa Corona,14114,8908,9208,18116
2015,Jalisco,14,Villa Guerrero,14115,2804,2914,5718
2015,Jalisco,14,Villa Hidalgo,14116,9885,10530,20415
2015,Jalisco,14,Villa Purificación,14068,5947,5614,11561
2015,Jalisco,14,Yahualica de González Gallo,14118,11343,12473,23816
2015,Jalisco,14,Zacoalco de Torres,14119,14424,14759,29183
2015,Jalisco,14,Zapopan,14120,668515,688487,1357002
2015,Jalisco,14,Zapotiltic,14121,14866,15560,30426
2015,Jalisco,14,Zapotitlán de Vadillo,14122,3588,3588,7176
2015,Jalisco,14,Zapotlanejo,14124,33703,34885,68588
2015,Jalisco,14,Zapotlán del Rey,14123,9189,9284,18473
2015,Jalisco,14,Zapotlán el Grande,14023,52950,55671,108621
2015,Michoacán,16,Acuitzio,16001,5567,6029,11596
2015,Michoacán,16,Aguililla,16002,8162,8020,16182
2015,Michoacán,16,Angamacutiro,16004,7196,8036,15232
2015,Michoacán,16,Angangueo,16005,5517,5849,11366
2015,Michoacán,16,Apatzingán,16006,64888,66073,130961
2015,Michoacán,16,Aporo,16007,1591,1696,3287
2015,Michoacán,16,Aquila,16008,12702,12243,24945
2015,Michoacán,16,Ario,16009,17966,18982,36948
2015,Michoacán,16,Arteaga,16010,11333,11390,22723
2015,Michoacán,16,Briseñas,16011,5537,5868,11405
2015,Michoacán,16,Buenavista,16012,23694,23020,46714
2015,Michoacán,16,Carácuaro,16013,4861,4862,9723
2015,Michoacán,16,Charapan,16021,5902,6687,12589
2015,Michoacán,16,Charo,16022,11715,10819,22534
2015,Michoacán,16,Chavinda,16023,5076,5451,10527
2015,Michoacán,16,Cherán,16024,9217,9918,19135
2015,Michoacán,16,Chilchota,16025,18641,20104,38745
2015,Michoacán,16,Chinicuila,16026,2757,2549,5306
2015,Michoacán,16,Chucándiro,16027,2280,2739,5019
2015,Michoacán,16,Churintzio,16028,2503,2910,5413
2015,Michoacán,16,Churumuco,16029,7714,7745,15459
2015,Michoacán,16,Coahuayana,16014,7515,7041,14556
2015,Michoacán,16,Coalcomán de Vázquez Pallares,16015,9342,9548,18890
2015,Michoacán,16,Coeneo,16016,9722,11596,21318
2015,Michoacán,16,Cojumatlán de Régules,16074,5171,5448,10619
2015,Michoacán,16,Contepec,16017,16946,17889,34835
2015,Michoacán,16,Copándaro,16018,4366,4929,9295
2015,Michoacán,16,Cotija,16019,9379,10472,19851
2015,Michoacán,16,Cuitzeo,16020,14272,15851,30123
2015,Michoacán,16,Ecuandureo,16030,6038,7240,13278
2015,Michoacán,16,Epitacio Huerta,16031,8375,8758,17133
2015,Michoacán,16,Erongarícuaro,16032,7469,7998,15467
2015,Michoacán,16,Gabriel Zamora,16033,11420,11505,22925
2015,Michoacán,16,Hidalgo,16034,60644,64300,124944
2015,Michoacán,16,Huandacareo,16036,5621,6505,12126
2015,Michoacán,16,Huaniqueo,16037,3751,4549,8300
